samplename	var_	count	acc_var_	original_varname	acc_varname	groupid
Pardoe_a13	5	12	5	Alnus	Alnus	TRSH
Pardoe_a13	7	1	7	Artemisia	Artemisia	HERB
Pardoe_a13	12	152	12	Betula	Betula	TRSH
Pardoe_a13	18	6	18	Caryophyllaceae	Caryophyllaceae (periporate excl. Paronychioideae)	HERB
Pardoe_a13	24	1	24	Chenopodiaceae	Chenopodiaceae/Amaranthaceae	HERB
Pardoe_a13	3824	1	25	Compositae subf. Cichorioideae	Asteraceae subf. Cichorioideae	HERB
Pardoe_a13	201	2	31	Corylus	Corylus	TRSH
Pardoe_a13	3868	9	3868	Cyperaceae	Cyperaceae	AQUA
Pardoe_a13	739	1	739	Empetrum	Empetrum nigrum	DWAR
Pardoe_a13	1544	7	146	Filicales	Monolete fern spores	VACR
Pardoe_a13	1601	29	80	Gramineae	Poaceae	HERB
Pardoe_a13	58	1	58	Juniperus	Juniperus communis-type	TRSH
Pardoe_a13	4243	17	94	Oxyria/Rumex	Rumex/Oxyria	HERB
Pardoe_a13	126	3	126	Picea	Picea	TRSH
Pardoe_a13	75	115	75	Pinus	Pinus	TRSH
Pardoe_a13	135	8	135	Ranunculaceae	Ranunculaceae	HERB
Pardoe_a13	99	152	99	Salix	Salix	TRSH
Pardoe_a13	750	1	642	Saxifraga stellaris	Saxifraga stellaris-type	HERB
Pardoe_a13	144	1	144	Sphagnum	Sphagnum	BRYO
Pardoe_a13	4725	2	4725	Vaccinium	Vaccinium	DWAR
Pardoe_a13	145	4	145	Equisetum	Equisetum	VACR
Pardoe_a13	724	1	270	Plantago	Plantago	HERB
