samplename	var_	count	acc_var_	original_varname	acc_varname	groupid
Seppa_c1	5	40	5	Alnus	Alnus	TRSH
Seppa_c1	12	92	12	Betula	Betula	TRSH
Seppa_c1	3645	3	3645	Calluna	Calluna vulgaris	DWAR
Seppa_c1	16	4	16	Carpinus	Carpinus betulus	TRSH
Seppa_c1	1065	4	22	Cerealia-type	Cerealia-type	HERB
Seppa_c1	739	1	739	Empetrum	Empetrum nigrum	DWAR
Seppa_c1	45	4	45	Filipendula	Filipendula	HERB
Seppa_c1	567	1	468	Frangula alnus	Frangula alnus	TRSH
Seppa_c1	58	3	58	Juniperus	Juniperus communis-type	TRSH
Seppa_c1	126	68	126	Picea	Picea	TRSH
Seppa_c1	75	259	75	Pinus	Pinus	TRSH
Seppa_c1	1169	1	698	Plantago media	Plantago media	HERB
Seppa_c1	80	8	80	Poaceae	Poaceae	HERB
Seppa_c1	146	21	146	Polypodiaceae	Monolete fern spores	VACR
Seppa_c1	189	3	189	Quercus	Quercus	TRSH
Seppa_c1	629	3	274	Ranunculus	Ranunculus-type	HERB
Seppa_c1	4523	1	4523	Sagina procumbens	Sagina procumbens-type	HERB
Seppa_c1	958	1	106	Silene dioica-type	Silene dioica-type	HERB
Seppa_c1	154	6	154	Ulmus	Ulmus/Zelkova	TRSH
Seppa_c1	99	1	99	Salix	Salix	TRSH
Seppa_c1	187	8	187	Tilia	Tilia	TRSH
Seppa_c1	201	4	31	Corylus	Corylus	TRSH
