samplename	original_varname	acc_varname	groupid	count	percentage
Novenko_b3	Alnus	Alnus	TRSH	19	3.2258065
Novenko_b3	Betula alba	Betula pubescens-type	TRSH	92	15.619694
Novenko_b3	Corylus	Corylus	TRSH	2	0.33955857
Novenko_b3	Picea	Picea	TRSH	7	1.188455
Novenko_b3	Pinus sect. Diploxylon	Pinus sect. Diploxylon	TRSH	189	32.088285
Novenko_b3	Quercus	Quercus	TRSH	8	1.3582343
Novenko_b3	Rosaceae	Rosaceae	TRSH	9	1.5280136
Novenko_b3	Salix	Salix	TRSH	2	0.33955857
Novenko_b3	Ulmus	Ulmus/Zelkova	TRSH	5	0.84889643
Novenko_b3	Apiaceae	Apiaceae	HERB	4	0.67911715
Novenko_b3	Artemisia	Artemisia	HERB	41	6.9609508
Novenko_b3	Asteraceae	Asteraceae	HERB	34	5.7724958
Novenko_b3	Cichorioideae	Asteraceae subf. Cichorioideae	HERB	14	2.37691
Novenko_b3	Brassicaceae	Brassicaceae	HERB	25	4.2444822
Novenko_b3	Caryophyllaceae	Caryophyllaceae (periporate excl. Paronychioideae)	HERB	22	3.7351443
Novenko_b3	Centaurea	Centaurea	HERB	2	0.33955857
Novenko_b3	Cerealia	Cerealia-type	HERB	12	2.0373514
Novenko_b3	Chenopodiaceae	Chenopodiaceae/Amaranthaceae	HERB	20	3.3955857
Novenko_b3	Convolvulus	Convolvulus	HERB	1	0.16977929
Novenko_b3	Cyperaceae	Cyperaceae	HERB	1	0.16977929
Novenko_b3	Dipsacaceae	Dipsacaceae	HERB	4	0.67911715
Novenko_b3	Euphorbia	Euphorbia	HERB	1	0.16977929
Novenko_b3	Fabaceae	Fabaceae	HERB	2	0.33955857
Novenko_b3	Geraniaceae	Geraniaceae	HERB	1	0.16977929
Novenko_b3	Lamiaceae	Lamiaceae	HERB	2	0.33955857
Novenko_b3	Plantago	Plantago	HERB	2	0.33955857
Novenko_b3	Poaceae	Poaceae	HERB	34	5.7724958
Novenko_b3	Polygonaceae	Polygonaceae	HERB	3	0.50933786
Novenko_b3	Polygonum aviculare-type	Polygonum aviculare-type	HERB	3	0.50933786
Novenko_b3	Polygonum bistorta	Polygonum bistorta	HERB	2	0.33955857
Novenko_b3	Ranunculaceae	Ranunculaceae	HERB	1	0.16977929
Novenko_b3	Thalictrum	Thalictrum	HERB	14	2.37691
Novenko_b3	other herbs	other herbs	HERB	5	0.84889643
Novenko_b3	Lycopodium clavatum	Lycopodium clavatum	VACR	1	0.16977929
Novenko_b3	Polypodiaceae	Monolete fern spores	VACR	5	0.84889643
Novenko_b3	Sphagnum	Sphagnum	NOPO	1	
