samplename	var_	count	acc_var_	original_varname	acc_varname	groupid
Ejarque_a11	943	1	3	Achillea-type	Matricaria-type	HERB
Ejarque_a11	760	1	155	Alnus glutinosa	Alnus glutinosa-type	TRSH
Ejarque_a11	6	5	6	Apiaceae	Apiaceae	HERB
Ejarque_a11	7	1	7	Artemisia	Artemisia	HERB
Ejarque_a11	761	1	160	Asteroideae	Asteraceae subf. Asteroideae	HERB
Ejarque_a11	12	11	12	Betula	Betula	TRSH
Ejarque_a11	188	1	188	Buxus	Buxus	TRSH
Ejarque_a11	136	1	136	Campanulaceae	Campanulaceae	HERB
Ejarque_a11	158	1	158	Caprifoliaceae	Caprifoliaceae	TRSH
Ejarque_a11	441	1	19	Castanea	Castanea sativa	TRSH
Ejarque_a11	1065	1	22	Cerealia-type	Cerealia-type	HERB
Ejarque_a11	2628	1	1242	Cichorium intybus-type	Crepis-type	HERB
Ejarque_a11	201	2	31	Corylus	Corylus	TRSH
Ejarque_a11	3868	2	3868	Cyperaceae	Cyperaceae	AQUA
Ejarque_a11	825	5	220	Dryopteris filix-mas	Dryopteris filix-mas-type	VACR
Ejarque_a11	547	1	547	Epilobium	Epilobium	HERB
Ejarque_a11	3975	1	45	Filipendula-type	Filipendula	HERB
Ejarque_a11	190	1	190	Fraxinus	Fraxinus	TRSH
Ejarque_a11	605	3	93	Galium-type	Rubiaceae	HERB
Ejarque_a11	52	1	52	Helianthemum	Helianthemum	HERB
Ejarque_a11	58	41	58	Juniperus	Juniperus communis-type	TRSH
Ejarque_a11	611	1	611	Lotus-type	Lotus-type	HERB
Ejarque_a11	143	3	143	Lycopodium	Lycopodium	VACR
Ejarque_a11	2111	13100	1293	Lycopodium (grains/tablet)	Lycopodium (spores/tablet)	NOPO
Ejarque_a11	4163	3	1295	Lycopodium tablets (number)	Lycopodium tablets (number)	NOPO
Ejarque_a11	75	398	75	Pinus	Pinus	TRSH
Ejarque_a11	724	1	270	Plantago	Plantago	HERB
Ejarque_a11	2577	1	64	Plantago alpina-type	Plantago maritima-type	HERB
Ejarque_a11	4323	1	458	Plantago major/P. media	Plantago major/P. media-type	HERB
Ejarque_a11	80	87	80	Poaceae	Poaceae	HERB
Ejarque_a11	799	1	799	Primulaceae	Primulaceae	HERB
Ejarque_a11	1052	27	85	Quercus ilex-type	Quercus ilex-type	TRSH
Ejarque_a11	634	4	95	Rumex acetosa-type	Rumex acetosa-type	HERB
Ejarque_a11	4539	6	4539	Sample dry mass (g)	Sample dry mass (g)	NOPO
Ejarque_a11	639	3	639	Saxifragaceae	Saxifragaceae	HERB
Ejarque_a11	105	1	105	Sedum	Sedum-type	HERB
Ejarque_a11	112	1	112	Thalictrum	Thalictrum	HERB
Ejarque_a11	2127	1	734	Thypha/Sparganium	Typha/Sparganium	AQUA
Ejarque_a11	1284	1	115	Trifolium-type	Trifolium-type	HERB
Ejarque_a11	1098	7	177	Varia	Indeterminable: unknown	INUN
Ejarque_a11	4756	1	4756	Vitis	Vitis	LIAN
Ejarque_a11	18	1	18	Caryophyllaceae	Caryophyllaceae (periporate excl. Paronychioideae)	HERB
Ejarque_a11	24	7	24	Chenopodiaceae	Chenopodiaceae/Amaranthaceae	HERB
Ejarque_a11	68	6	68	Olea europaea	Olea europaea	TRSH
Ejarque_a11	135	1	135	Ranunculaceae	Ranunculaceae	HERB
Ejarque_a11	437	9	86	Quercus deciduous	Quercus robur-type	TRSH
Ejarque_a11	1075	4	60	Plantago lanceolata-type	Plantago lanceolata-type	HERB
Ejarque_a11	92	2	92	Rosaceae	Rosaceae	TRSH
