samplename	var_	count	acc_var_	original_varname	acc_varname	groupid
Hallsdottir_a3	1292	808	559	LycSpores counted	Lycopodium (counted)	NOPO
Hallsdottir_a3	1293	12542	1293	Number of LycSpores pr tablet	Lycopodium (spores/tablet)	NOPO
Hallsdottir_a3	1294	19.6	1294	surface area	Sample surface (cm²)	NOPO
Hallsdottir_a3	1295	2	1295	Number of LycTab	Lycopodium tablets (number)	NOPO
Hallsdottir_a3	330	19	12	BETULA	Betula	TRSH
Hallsdottir_a3	406	71	99	SALIX	Salix	TRSH
Hallsdottir_a3	1296	6	127	BETULA NANA	Betula nana-type	DWAR
Hallsdottir_a3	1297	69	457	CALLUNA VULGARIS	Calluna vulgaris	TRSH
Hallsdottir_a3	1298	60	739	EMPETRUM NIGRUM	Empetrum nigrum	DWAR
Hallsdottir_a3	1299	21	130	ERICALES	Ericales (tetrad)	DWAR
Hallsdottir_a3	1324	2	1324	CORRODED POLLEN undeterminable	Indeterminable: corroded	INUN
Hallsdottir_a3	338	1	18	CARYOPHYLLACEAE	Caryophyllaceae (periporate excl. Paronychioideae)	HERB
Hallsdottir_a3	388	292	80	POACEAE	Poaceae	HERB
Hallsdottir_a3	1308	2	953	POLYGONUM VIVIPARUM	Polygonum viviparum	HERB
Hallsdottir_a3	1300	1	13	CARDAMINE TYPE	Brassicaceae	HERB
Hallsdottir_a3	1301	20	1301	CAREX type	Carex	HELO
Hallsdottir_a3	1302	2	25	COMP. LIGULIFLORAE	Asteraceae subf. Cichorioideae	HERB
Hallsdottir_a3	1309	1	1309	POTENTILLA	Potentilla palustris	HERB
Hallsdottir_a3	1310	6	274	RANUNCULUS	Ranunculus-type	HERB
Hallsdottir_a3	1312	6	94	RUMEX TYPE	Rumex/Oxyria	HERB
Hallsdottir_a3	1314	6	959	THALICTRUM ALPINUM	Thalictrum alpinum-type	HERB
Hallsdottir_a3	1315	1	1315	TRIGLOCHIN	Triglochin	HELO
Hallsdottir_a3	1316	1	6	UMBELLIFERAE	Apiaceae	HERB
Hallsdottir_a3	1317	1	962	BOTRYCHIUM	Botrychium	VACR
Hallsdottir_a3	1319	5	146	FILICALES	Monolete fern spores	VACR
Hallsdottir_a3	1320	21	1320	GYMNOCARPIUM DRYOPTERIS	Gymnocarpium dryopteris	VACR
Hallsdottir_a3	1321	1	183	LYCOPODIUM ANNOTINUM	Lycopodium annotinum-type	VACR
Hallsdottir_a3	1322	5	668	SELAGINELLA	Selaginella	VACR
Hallsdottir_a3	1323	3	144	SPHAGNUM	Sphagnum	BRYO
Hallsdottir_a3	1304	12	93	GALIUM	Rubiaceae	HERB
