samplename	var_	count	acc_var_	original_varname	acc_varname	groupid
Swieta_a1	759	1	321	Abies alba	Abies	TRSH
Swieta_a1	2	1	2	Acer	Acer campestre-type	TRSH
Swieta_a1	5	165	5	Alnus	Alnus	TRSH
Swieta_a1	589	1	3	Anthemis-type	Matricaria-type	HERB
Swieta_a1	7	4	7	Artemisia	Artemisia	HERB
Swieta_a1	1215	1	1111	Avena-type	Avena-type	HERB
Swieta_a1	663	227	663	Botryococcus	Botryococcus	ALGA
Swieta_a1	3646	17	3645	Calluna vulgaris	Calluna vulgaris	DWAR
Swieta_a1	3652	6	205	Cannabaceae	Humulus/Cannabis	HERB
Swieta_a1	563	30	16	Carpinus betulus	Carpinus betulus	TRSH
Swieta_a1	3773	307	3773	Charcoal	Charcoal	MACR
Swieta_a1	24	1	24	Chenopodiaceae	Chenopodiaceae/Amaranthaceae	HERB
Swieta_a1	31	68	31	Corylus avellana	Corylus	TRSH
Swieta_a1	3868	11	3868	Cyperaceae	Cyperaceae	AQUA
Swieta_a1	3973	1	3973	Filinia	Filinia	NOPO
Swieta_a1	45	1	45	Filipendula	Filipendula	HERB
Swieta_a1	47	1	47	Fraxinus excelsior	Fraxinus excelsior-type	TRSH
Swieta_a1	672	2	672	Fungi	Fungi	FUNG
Swieta_a1	949	5	258	Hordeum-type	Hordeum-type	HERB
Swieta_a1	552	26	366	Isoetes	Isoetes	AQPT
Swieta_a1	4087	1	56	Jasione montana	Jasione montana-type	HERB
Swieta_a1	4121	1	41	Leguminosae undiff.	Fabaceae	HERB
Swieta_a1	559	1143	559	Lycopodium (counted)	Lycopodium (counted)	NOPO
Swieta_a1	473	1	473	Melampyrum	Melampyrum	HERB
Swieta_a1	4262	4	4262	Pediastrum boryanum var. boryanum	Pediastrum boryanum var. boryanum	ALGA
Swieta_a1	79	1	79	Plantago major	Plantago major	HERB
Swieta_a1	80	123	80	Poaceae	Poaceae	HERB
Swieta_a1	1078	1	262	Polygonum aviculare-type	Polygonum aviculare-type	HERB
Swieta_a1	81	4	81	Populus	Populus	TRSH
Swieta_a1	1080	1	1080	Prunella-type	Prunella-type	HERB
Swieta_a1	180	3	180	Pteridium aquilinum	Pteridium aquilinum	VACR
Swieta_a1	634	1	95	Rumex acetosa-type	Rumex acetosa-type	HERB
Swieta_a1	99	5	99	Salix	Salix	TRSH
Swieta_a1	4566	5	4566	Scenedesmus	Scenedesmus	CHLO
Swieta_a1	1278	1	1278	Sonchus-type	Sonchus-type	HERB
Swieta_a1	1232	3	107	Sorbus-type	Sorbus-type	TRSH
Swieta_a1	144	33	144	Sphagnum	Sphagnum	BRYO
Swieta_a1	4651	4	4651	Tetraedron	Tetraedron	CHLO
Swieta_a1	187	9	187	Tilia	Tilia	TRSH
Swieta_a1	154	1	154	Ulmus	Ulmus/Zelkova	TRSH
Swieta_a1	652	9	652	Urtica	Urtica	HERB
Swieta_a1	1098	3	177	Varia	Indeterminable: unknown	INUN
Swieta_a1	1207	1	1207	Viburnum opulus	Viburnum opulus	TRSH
Swieta_a1	6	3	6	Apiaceae	Apiaceae	HERB
Swieta_a1	13	5	13	Brassicaceae	Brassicaceae	HERB
Swieta_a1	42	10	42	Fagus sylvatica	Fagus	TRSH
Swieta_a1	60	4	60	Plantago lanceolata	Plantago lanceolata-type	HERB
Swieta_a1	145	1	145	Equisetum	Equisetum	VACR
Swieta_a1	189	88	189	Quercus	Quercus	TRSH
Swieta_a1	256	69	256	Secale cereale	Secale cereale	HERB
Swieta_a1	481	1	407	Sambucus	Sambucus	TRSH
Swieta_a1	630	1	87	Ranunculus acris-type	Ranunculus acris-type	HERB
Swieta_a1	783	6	783	Picea abies	Picea abies-type	TRSH
Swieta_a1	788	322	125	Pinus sylvestris	Pinus sylvestris-type	TRSH
Swieta_a1	941	2	58	Juniperus communis	Juniperus communis-type	TRSH
Swieta_a1	1065	1	22	Cerealia-type	Cerealia-type	HERB
Swieta_a1	1233	6	1199	Triticum-type	Triticum-type	HERB
Swieta_a1	1240	282	128	Betula alba-type	Betula pubescens-type	TRSH
Swieta_a1	1398	50	96	Rumex acetosella-type	Rumex acetosella	HERB
Swieta_a1	4193	8	146	Monolete fern spores	Monolete fern spores	VACR
Swieta_a1	4264	1	2349	Pediastrum boryanum var. cornutum	Pediastrum boryanum var. cornutum	ALGA
Swieta_a1	4265	17	2119	Pediastrum boryanum var. longicorne	Algae	ALGA
Swieta_a1	4612	1	4611	Sparganium erectum-type	Sparganium erectum	AQUA
