samplename	var_	count	acc_var_	original_varname	acc_varname	groupid
Tonkov_n1	560	6	321	Abies	Abies	TRSH
Tonkov_n1	5	3	5	Alnus	Alnus	TRSH
Tonkov_n1	7	8	7	Artemisia	Artemisia	HERB
Tonkov_n1	1065	1	22	Cerealia-type	Cerealia-type	HERB
Tonkov_n1	24	2	24	Chenopodiaceae	Chenopodiaceae/Amaranthaceae	HERB
Tonkov_n1	1126	3	25	Cichoriaceae	Asteraceae subf. Cichorioideae	HERB
Tonkov_n1	58	1	58	Juniperus	Juniperus communis-type	TRSH
Tonkov_n1	126	5	126	Picea	Picea	TRSH
Tonkov_n1	1049	631	125	Pinus diploxylon-type	Pinus sylvestris-type	TRSH
Tonkov_n1	60	1	60	Plantago lanceolata	Plantago lanceolata-type	HERB
Tonkov_n1	80	7	80	Poaceae	Poaceae	HERB
Tonkov_n1	725	1	262	Polygonum aviculare	Polygonum aviculare-type	HERB
Tonkov_n1	146	6	146	Polypodiaceae	Monolete fern spores	VACR
Tonkov_n1	431	6	180	Pteridium	Pteridium aquilinum	VACR
Tonkov_n1	189	1	189	Quercus	Quercus	TRSH
Tonkov_n1	135	2	135	Ranunculaceae	Ranunculaceae	HERB
Tonkov_n1	187	2	187	Tilia	Tilia	TRSH
Tonkov_n1	1098	1	177	Varia	Indeterminable: unknown	INUN
Tonkov_n1	18	2	18	Caryophyllaceae	Caryophyllaceae (periporate excl. Paronychioideae)	HERB
Tonkov_n1	192	1	42	Fagus	Fagus	TRSH
Tonkov_n1	201	2	31	Corylus	Corylus	TRSH
Tonkov_n1	1325	2	160	Achillea/Aster-type	Asteraceae subf. Asteroideae	HERB
Tonkov_n1	2420	14	124	Pinus peuce	Pinus cembra-type	TRSH
Tonkov_n1	4327	1	458	Plantago media/major-type	Plantago major/P. media-type	HERB
