samplename	var_	count	acc_var_	original_varname	acc_varname	groupid
Sadori_f1	2	1	2	Acer	Acer campestre-type	TRSH
Sadori_f1	1802	3	160	Asteroideae undiff.	Asteraceae subf. Asteroideae	HERB
Sadori_f1	12	4	12	Betula	Betula	TRSH
Sadori_f1	3628	1	331	Botryococcaceae	Botryococcaceae	NOPO
Sadori_f1	563	4	16	Carpinus betulus	Carpinus betulus	TRSH
Sadori_f1	441	3	19	Castanea	Castanea sativa	TRSH
Sadori_f1	3774	20	701	Charcoal <50 -_m	Charcoal <50µm	CHAR
Sadori_f1	24	14	24	Chenopodiaceae	Chenopodiaceae/Amaranthaceae	HERB
Sadori_f1	201	5	31	Corylus	Corylus	TRSH
Sadori_f1	482	6	13	Cruciferae	Brassicaceae	HERB
Sadori_f1	3868	4	3868	Cyperaceae	Cyperaceae	AQUA
Sadori_f1	130	4	130	Ericaceae	Ericales (tetrad)	DWAR
Sadori_f1	192	7	42	Fagus	Fagus	TRSH
Sadori_f1	1601	5	80	Gramineae	Poaceae	HERB
Sadori_f1	485	1	59	Labiatae	Lamiaceae	HERB
Sadori_f1	744	1	744	Leguminosae	Leguminosae	HERB
Sadori_f1	477	1	62	Liliaceae undiff.	Liliaceae-type	HERB
Sadori_f1	692	13911	692	Lycopodium (added)	Lycopodium (added)	NOPO
Sadori_f1	559	197	559	Lycopodium (counted)	Lycopodium (counted)	NOPO
Sadori_f1	442	18	68	Olea	Olea europaea	TRSH
Sadori_f1	4238	5	70	Ostrya/Carpinus orientalis	Ostrya/Carpinus orientalis	TRSH
Sadori_f1	75	38	75	Pinus	Pinus	TRSH
Sadori_f1	77	5	77	Pistacia	Pistacia	TRSH
Sadori_f1	724	4	270	Plantago	Plantago	HERB
Sadori_f1	4424	3	84	Quercus cerris/Q. suber-type	Quercus cerris-type	TRSH
Sadori_f1	1052	13	85	Quercus ilex-type	Quercus ilex-type	TRSH
Sadori_f1	135	7	135	Ranunculaceae	Ranunculaceae	HERB
Sadori_f1	727	1	94	Rumex	Rumex/Oxyria	HERB
Sadori_f1	99	5	99	Salix	Salix	TRSH
Sadori_f1	4633	1	4633	Spirogyra	Spirogyra	CHLO
Sadori_f1	112	2	112	Thalictrum	Thalictrum	HERB
Sadori_f1	416	1	279	Trilete spores	Trilete spore(s)	VACR
Sadori_f1	590	1	6	Umbelliferae	Apiaceae	HERB
Sadori_f1	809	2	809	Urticaceae	Urticaceae	HERB
Sadori_f1	4756	1	4756	Vitis	Vitis	LIAN
Sadori_f1	4771	1	4771	Zygnema	Zygnemataceae	CHLO
Sadori_f1	5	10	5	Alnus	Alnus	TRSH
Sadori_f1	7	4	7	Artemisia	Artemisia	HERB
Sadori_f1	57	2	57	Juglans	Juglans	TRSH
Sadori_f1	74	6	74	Phillyrea	Phillyrea	TRSH
Sadori_f1	104	1	22	Secale	Cerealia-type	HERB
Sadori_f1	108	1	108	Sparganium	Potamogeton-type	AQUA
Sadori_f1	152	26	86	Quercus robur-type	Quercus robur-type	TRSH
Sadori_f1	447	2	25	Cichorioideae	Asteraceae subf. Cichorioideae	HERB
Sadori_f1	662	919	662	Pediastrum	Pediastrum	ALGA
Sadori_f1	1456	2	1456	Alisma	Alisma-type	AQUA
Sadori_f1	2251	2	1592	Nymphaeaceae	Nymphaeaceae	AQUA
Sadori_f1	3983	10	44	Fraxinus cf. F. ornus	Fraxinus ornus	TRSH
Sadori_f1	3984	1	46	Fraxinus cf. F. oxycarpa	Fraxinus angustifolia	TRSH
Sadori_f1	93	1	93	Rubiaceae	Rubiaceae	HERB
