samplename	var_	count	acc_var_	original_varname	acc_varname	groupid
Atanassova_a2	3546	192	3	Anthemideae	Matricaria-type	HERB
Atanassova_a2	6	36	6	Apiaceae	Apiaceae	HERB
Atanassova_a2	7	7	7	Artemisia	Artemisia	HERB
Atanassova_a2	12	26	12	Betula	Betula	TRSH
Atanassova_a2	1065	1	22	Cerealia-type	Cerealia-type	HERB
Atanassova_a2	24	35	24	Chenopodiaceae	Chenopodiaceae/Amaranthaceae	HERB
Atanassova_a2	201	59	31	Corylus	Corylus	TRSH
Atanassova_a2	192	165	42	Fagus	Fagus	TRSH
Atanassova_a2	57	4	57	Juglans	Juglans	TRSH
Atanassova_a2	126	24	126	Picea	Picea	TRSH
Atanassova_a2	75	277	75	Pinus	Pinus	TRSH
Atanassova_a2	60	5	60	Plantago lanceolata	Plantago lanceolata-type	HERB
Atanassova_a2	80	156	80	Poaceae	Poaceae	HERB
Atanassova_a2	189	43	189	Quercus	Quercus	TRSH
Atanassova_a2	93	8	93	Rubiaceae	Rubiaceae	HERB
Atanassova_a2	727	16	94	Rumex	Rumex/Oxyria	HERB
Atanassova_a2	1041	3	1041	Scleranthus	Scleranthus	HERB
Atanassova_a2	1411	7	1044	Xanthium-type	Xanthium	HERB
Atanassova_a2	135	3	135	Ranunculaceae	Ranunculaceae	HERB
Atanassova_a2	563	34	16	Carpinus betulus	Carpinus betulus	TRSH
Atanassova_a2	725	1	262	Polygonum aviculare	Polygonum aviculare-type	HERB
Atanassova_a2	1073	12	65	Mentha-type	Mentha-type	HERB
