samplename	original_varname	acc_varname	groupid	count	percentage
Antipina_a1	Abies	Abies	TRSH	1	0.09469697
Antipina_a1	Betula nana-type	Betula nana-type	DWAR	10	0.9469697
Antipina_a1	Betula alba-type	Betula pubescens-type	TRSH	35	3.3143939
Antipina_a1	Picea	Picea	TRSH	62	5.8712121
Antipina_a1	Pinus sibirica	Pinus cembra-type	TRSH	5	0.47348485
Antipina_a1	Pinus sylvestris	Pinus sylvestris-type	TRSH	283	26.799242
Antipina_a1	Tilia	Tilia	TRSH	1	0.09469697
Antipina_a1	Chenopodiaceae	Chenopodiaceae/Amaranthaceae	HERB	2	0.18939394
Antipina_a1	Bistorta vivipara	Polygonum viviparum	HERB	1	0.09469697
Antipina_a1	Ranunculaceae	Ranunculaceae	HERB	1	0.09469697
Antipina_a1	Athyrium filix-femina	Athyrium filix-femina	VACR	13	1.2310606
Antipina_a1	Bryales	Bryophyte spores	BRYO	18	1.7045455
Antipina_a1	Dryopteris	Dryopteris-type	VACR	3	0.28409091
Antipina_a1	Polypodiaceae	Monolete fern spores	VACR	91	8.6174242
Antipina_a1	Pteridium	Pteridium aquilinum	VACR	2	0.18939394
Antipina_a1	Sphagnum	Sphagnum	BRYO	528	50
Antipina_a1	Arcella	Arcella	RHIZ	14	
Antipina_a1	Assulina	Assulina	RHIZ	1	
