samplename	var_	count	acc_var_	original_varname	acc_varname	groupid
Seppa_u1	6	1	6	Apiaceae	Apiaceae	HERB
Seppa_u1	7	4	7	Artemisia	Artemisia	HERB
Seppa_u1	3663	1	3663	Carex	Carex	AQUA
Seppa_u1	16	11	16	Carpinus	Carpinus betulus	TRSH
Seppa_u1	1065	32	22	Cerealia-type	Cerealia-type	HERB
Seppa_u1	3150	1	24	Chenopodium	Chenopodiaceae/Amaranthaceae	HERB
Seppa_u1	201	4	31	Corylus	Corylus	TRSH
Seppa_u1	2315	3	2315	Fagopyrum esculentum	Fagopyrum esculentum	HERB
Seppa_u1	190	12	190	Fraxinus	Fraxinus	TRSH
Seppa_u1	53	1	53	Herniaria	Herniaria	HERB
Seppa_u1	58	3	58	Juniperus	Juniperus communis-type	TRSH
Seppa_u1	143	1	143	Lycopodium	Lycopodium	VACR
Seppa_u1	75	182	75	Pinus	Pinus	TRSH
Seppa_u1	60	1	60	Plantago lanceolata	Plantago lanceolata-type	HERB
Seppa_u1	1169	2	698	Plantago media	Plantago media	HERB
Seppa_u1	80	20	80	Poaceae	Poaceae	HERB
Seppa_u1	146	7	146	Polypodiaceae	Monolete fern spores	VACR
Seppa_u1	189	6	189	Quercus	Quercus	TRSH
Seppa_u1	629	5	274	Ranunculus	Ranunculus-type	HERB
Seppa_u1	99	4	99	Salix	Salix	TRSH
Seppa_u1	187	1	187	Tilia	Tilia	TRSH
Seppa_u1	154	2	154	Ulmus	Ulmus/Zelkova	TRSH
Seppa_u1	493	2	493	Valeriana	Valeriana	HERB
Seppa_u1	5	55	5	Alnus	Alnus	TRSH
Seppa_u1	12	73	12	Betula	Betula	TRSH
Seppa_u1	45	5	45	Filipendula	Filipendula	HERB
Seppa_u1	126	8	126	Picea	Picea	TRSH
Seppa_u1	652	4	652	Urtica	Urtica	HERB
Seppa_u1	727	2	94	Rumex	Rumex/Oxyria	HERB
Seppa_u1	1573	2	828	Humulus	Humulus lupulus	HERB
