samplename	var_	count	acc_var_	original_varname	acc_varname	groupid
Kolaczek_b1	759	4	321	Abies alba	Abies	TRSH
Kolaczek_b1	5	33	5	Alnus	Alnus	TRSH
Kolaczek_b1	1378	3	1378	Anthoceros	Anthoceros/Phaeoceros	BRYO
Kolaczek_b1	1107	3	6	Apiaceae undiff.	Apiaceae	HERB
Kolaczek_b1	597	5	11	Aster-type	Aster-type	HERB
Kolaczek_b1	1802	2	160	Asteroideae undiff.	Asteraceae subf. Asteroideae	HERB
Kolaczek_b1	12	24	12	Betula	Betula	TRSH
Kolaczek_b1	1422	34	13	Brassicaceae undiff.	Brassicaceae	HERB
Kolaczek_b1	3646	1	3645	Calluna vulgaris	Calluna vulgaris	DWAR
Kolaczek_b1	563	1	16	Carpinus betulus	Carpinus betulus	TRSH
Kolaczek_b1	946	1	18	Caryophyllaceae undiff.	Caryophyllaceae (periporate excl. Paronychioideae)	HERB
Kolaczek_b1	1065	15	22	Cerealia-type	Cerealia-type	HERB
Kolaczek_b1	3773	7	3773	Charcoal	Charcoal	MACR
Kolaczek_b1	24	5	24	Chenopodiaceae	Chenopodiaceae/Amaranthaceae	HERB
Kolaczek_b1	447	16	25	Cichorioideae	Asteraceae subf. Cichorioideae	HERB
Kolaczek_b1	1383	4	336	Cirsium/Carduus	Asteraceae subf. Carduoideae	HERB
Kolaczek_b1	31	4	31	Corylus avellana	Corylus	TRSH
Kolaczek_b1	3868	256	3868	Cyperaceae	Cyperaceae	AQUA
Kolaczek_b1	145	2	145	Equisetum	Equisetum	VACR
Kolaczek_b1	3960	1	3960	Fabaceae undiff.	Fabaceae undiff.	INUN
Kolaczek_b1	42	7	42	Fagus sylvatica	Fagus	TRSH
Kolaczek_b1	45	1	45	Filipendula	Filipendula	HERB
Kolaczek_b1	567	1	468	Frangula alnus	Frangula alnus	TRSH
Kolaczek_b1	190	4	190	Fraxinus	Fraxinus	TRSH
Kolaczek_b1	4074	178	1324	Indeterminable: corroded	Indeterminable: corroded	INUN
Kolaczek_b1	4122	1	264	Lemna-type	Lemna	AQUA
Kolaczek_b1	559	238	559	Lycopodium (counted)	Lycopodium (counted)	NOPO
Kolaczek_b1	1073	1	65	Mentha-type	Mentha-type	HERB
Kolaczek_b1	1392	2	1306	Parnassia palustris	Parnassia palustris	HERB
Kolaczek_b1	4278	1	1214	Phaeoceros laevis	Phaeoceros laevis-type	BRYO
Kolaczek_b1	4286	17	4284	Phragmites australis-type	Phragmites australis-type	AQUA
Kolaczek_b1	783	6	783	Picea abies	Picea abies-type	TRSH
Kolaczek_b1	1226	312	125	Pinus sylvestris-type	Pinus sylvestris-type	TRSH
Kolaczek_b1	60	2	60	Plantago lanceolata	Plantago lanceolata-type	HERB
Kolaczek_b1	79	2	79	Plantago major	Plantago major	HERB
Kolaczek_b1	180	2	180	Pteridium aquilinum	Pteridium aquilinum	VACR
Kolaczek_b1	189	27	189	Quercus	Quercus	TRSH
Kolaczek_b1	630	1	87	Ranunculus acris-type	Ranunculus acris-type	HERB
Kolaczek_b1	631	3	631	Rhinanthus-type	Rhinanthus-type	HERB
Kolaczek_b1	472	1	92	Rosaceae undiff.	Rosaceae	TRSH
Kolaczek_b1	634	3	95	Rumex acetosa-type	Rumex acetosa-type	HERB
Kolaczek_b1	99	5	99	Salix	Salix	TRSH
Kolaczek_b1	256	12	256	Secale cereale	Secale cereale	HERB
Kolaczek_b1	144	3	144	Sphagnum	Sphagnum	BRYO
Kolaczek_b1	112	1	112	Thalictrum	Thalictrum	HERB
Kolaczek_b1	1786	1	116	Trifolium repens-type	Trifolium repens-type	HERB
Kolaczek_b1	154	4	154	Ulmus	Ulmus/Zelkova	TRSH
Kolaczek_b1	652	2	652	Urtica	Urtica	HERB
Kolaczek_b1	1098	1	177	Varia	Indeterminable: unknown	INUN
Kolaczek_b1	654	1	224	Veronica-type	Veronica-type	HERB
Kolaczek_b1	7	8	7	Artemisia	Artemisia	HERB
Kolaczek_b1	153	3	153	Tilia cordata-type	Tilia cordata-type	TRSH
Kolaczek_b1	429	82	80	Poaceae undiff.	Poaceae	HERB
Kolaczek_b1	725	2	262	Polygonum aviculare	Polygonum aviculare-type	HERB
Kolaczek_b1	821	12	462	Centaurea cyanus	Centaurea cyanus-type	HERB
Kolaczek_b1	1403	2	246	Sinapis-type	Sinapis-type	HERB
Kolaczek_b1	1779	1	132	Silene-type	Silene-type	HERB
Kolaczek_b1	3874	17	3874	Cyperus	Cyperus	AQUA
Kolaczek_b1	3961	2	1248	Fagopyrum esculentum-type	Fagopyrum	HERB
Kolaczek_b1	4193	18	146	Monolete fern spores	Monolete fern spores	VACR
Kolaczek_b1	605	5	93	Galium-type	Rubiaceae	HERB
