samplename	var_	count	acc_var_	original_varname	acc_varname	groupid
Fletcher_b15	74	0.9	74	Phillyrea	Phillyrea	TRSH
Fletcher_b15	75	7.2	75	Pinus	Pinus	TRSH
Fletcher_b15	442	4.5	68	Olea	Olea europaea	TRSH
Fletcher_b15	576	2.1	340	Cedrus	Cedrus	TRSH
Fletcher_b15	427	8.4	85	Quercus evergreen	Quercus ilex-type	TRSH
Fletcher_b15	1107	0.6	6	Apiaceae undiff.	Apiaceae	HERB
Fletcher_b15	1737	1.5	36	Ephedra fragilis	Ephedra fragilis-type	TRSH
Fletcher_b15	2199	0.6	37	Ephedra distachya	Ephedra distachya-type	TRSH
Fletcher_b15	7	1.5	7	Artemisia	Artemisia	HERB
Fletcher_b15	709	3.6	134	Asteraceae undiff.	Asteraceae	HERB
Fletcher_b15	1422	15.9	13	Brassicaceae undiff.	Brassicaceae	HERB
Fletcher_b15	2205	5.1	2205	Asteraceae lactuceae type	Lactuca-type	HERB
Fletcher_b15	2204	1.2	603	Asteraceae cirsium type	Cirsium	HERB
Fletcher_b15	519	1.8	519	Crassulaceae	Crassulaceae	HERB
Fletcher_b15	946	1.2	18	Caryophyllaceae undiff.	Caryophyllaceae (periporate excl. Paronychioideae)	HERB
Fletcher_b15	1810	4.2	24	Chenopodiaceae undiff.	Chenopodiaceae/Amaranthaceae	HERB
Fletcher_b15	2207	1.2	2207	Caryophyllaceae herniaria type	Herniaria-type	HERB
Fletcher_b15	52	0.6	52	Helianthemum	Helianthemum	HERB
Fletcher_b15	59	0.6	59	Lamiaceae	Lamiaceae	HERB
Fletcher_b15	484	12.3	269	Fabaceae undiff.	Fabaceae undiff.	HERB
Fletcher_b15	2211	2.4	49	Fabaceae genista type	Genista-type	TRSH
Fletcher_b15	2014	47551	2014	Concentration	Total concentration	NOPO
Fletcher_b15	94	5.4	94	Rumex undiff.	Rumex/Oxyria	HERB
Fletcher_b15	429	11.7	80	Poaceae undiff.	Poaceae	HERB
Fletcher_b15	1854	0.3	270	Plantago undiff.	Plantago	HERB
Fletcher_b15	2198	0.6	2198	Juglandaceae	Juglandaceae	TRSH
Fletcher_b15	2213	3	611	Fabaceae lotus type	Lotus-type	HERB
Fletcher_b15	2216	0.3	274	Ranunculus undiff.	Ranunculus-type	HERB
Fletcher_b15	2217	1.2	2217	Zygophyllaceae	Zygophyllaceae	TRSH
