	samplename	var_	count	acc_var_	original_varname	acc_varname	groupid	groupname	higher_groupid	included_in_percent_sum	make_percent	higher_groupname	group_order	sums	percentage
0	Connor_a18	3048	1	3048	Abies nordmanniana	Abies nordmanniana	TRSH	Trees & Shrubs	TRSH	True	True	Trees & Shrubs	0	6752	0.014810427
1	Connor_a18	175	17	175	Alnus glutinosa-type	Alnus glutinosa-type	TRSH	Trees & Shrubs	TRSH	True	True	Trees & Shrubs	0	6752	0.25177725
2	Connor_a18	536	1	536	Berberis	Berberis	TRSH	Trees & Shrubs	TRSH	True	True	Trees & Shrubs	0	6752	0.014810427
3	Connor_a18	574	10	7	Carpinus betulus	Carpinus betulus	TRSH	Trees & Shrubs	TRSH	True	True	Trees & Shrubs	0	6752	0.14810427
4	Connor_a18	9	2	9	Corylus	Corylus	TRSH	Trees & Shrubs	TRSH	True	True	Trees & Shrubs	0	6752	0.029620853
5	Connor_a18	1056	2	65	Ephedra distachya-type	Ephedra distachya-type	TRSH	Trees & Shrubs	TRSH	True	True	Trees & Shrubs	0	6752	0.029620853
6	Connor_a18	12	6	12	Fagus	Fagus	TRSH	Trees & Shrubs	TRSH	True	True	Trees & Shrubs	0	6752	0.088862559
7	Connor_a18	1158	1	211	Juglans regia	Juglans regia	TRSH	Trees & Shrubs	TRSH	True	True	Trees & Shrubs	0	6752	0.014810427
8	Connor_a18	85	5	85	Juniperus	Juniperus communis-type	TRSH	Trees & Shrubs	TRSH	True	True	Trees & Shrubs	0	6752	0.074052133
9	Connor_a18	88	2	88	Ligustrum	Ligustrum	TRSH	Trees & Shrubs	TRSH	True	True	Trees & Shrubs	0	6752	0.029620853
10	Connor_a18	583	5	97	Ostrya-type	Ostrya/Carpinus orientalis	TRSH	Trees & Shrubs	TRSH	True	True	Trees & Shrubs	0	6752	0.074052133
11	Connor_a18	3846	1	3846	Picea orientalis	Picea orientalis	TRSH	Trees & Shrubs	TRSH	True	True	Trees & Shrubs	0	6752	0.014810427
12	Connor_a18	19	32	19	Pinus	Pinus	TRSH	Trees & Shrubs	TRSH	True	True	Trees & Shrubs	0	6752	0.47393365
13	Connor_a18	21	5	21	Quercus deciduous	Quercus robur-type	TRSH	Trees & Shrubs	TRSH	True	True	Trees & Shrubs	0	6752	0.074052133
14	Connor_a18	25	1	25	Salix	Salix	TRSH	Trees & Shrubs	TRSH	True	True	Trees & Shrubs	0	6752	0.014810427
15	Connor_a18	2964	15	36	Apiaceae undifferentiated	Apiaceae	HERB	Herbs	HERB	True	True	Herbs	5	6752	0.2221564
16	Connor_a18	37	24	37	Artemisia	Artemisia	HERB	Herbs	HERB	True	True	Herbs	5	6752	0.35545024
17	Connor_a18	1448	19	40	Astragalus-type	Astragalus-type	HERB	Herbs	HERB	True	True	Herbs	5	6752	0.2813981
18	Connor_a18	3196	4	3196	Brassicaceae undifferentiated	Brassicaceae undifferentiated	HERB	Herbs	HERB	True	True	Herbs	5	6752	0.059241706
19	Connor_a18	1391	3	1391	Carduus-type	Carduus-type	HERB	Herbs	HERB	True	True	Herbs	5	6752	0.04443128
20	Connor_a18	3237	2	3237	Caryophyllaceae undifferentiated	Caryophyllaceae undifferentiated	HERB	Herbs	HERB	True	True	Herbs	5	6752	0.029620853
21	Connor_a18	2301	3	475	Centaurea cyanus-type	Centaurea cyanus-type	HERB	Herbs	HERB	True	True	Herbs	5	6752	0.04443128
22	Connor_a18	1352	12	57	Centaurea nigra-type	Centaurea nigra-type	HERB	Herbs	HERB	True	True	Herbs	5	6752	0.17772512
23	Connor_a18	52	5628	52	Chenopodiaceae	Chenopodiaceae/Amaranthaceae	HERB	Herbs	HERB	True	True	Herbs	5	6752	83.353081
24	Connor_a18	1338	1	1338	Convolvulus	Convolvulus	HERB	Herbs	HERB	True	True	Herbs	5	6752	0.014810427
25	Connor_a18	1252	43	1252	Cichorium-type	Crepis-type	HERB	Herbs	HERB	True	True	Herbs	5	6752	0.63684834
26	Connor_a18	61	74	61	Cyperaceae	Cyperaceae	HERB	Herbs	HERB	True	True	Herbs	5	6752	1.0959716
