samplename	var_	count	acc_var_	original_varname	acc_varname	groupid
Mikishin-Gvozdeva_b54	126	16	126	Picea	Picea	TRSH
Mikishin-Gvozdeva_b54	560	10	321	Abies	Abies	TRSH
Mikishin-Gvozdeva_b54	2218	280	125	Pinus sgen. Diploxylon	Pinus sylvestris-type	TRSH
Mikishin-Gvozdeva_b54	2219	52	124	Pinus sgen. Haploxylon	Pinus cembra-type	TRSH
Mikishin-Gvozdeva_b54	12	69	12	Betula	Betula	TRSH
Mikishin-Gvozdeva_b54	5	13	5	Alnus	Alnus	TRSH
Mikishin-Gvozdeva_b54	189	40	189	Quercus	Quercus	TRSH
Mikishin-Gvozdeva_b54	57	10	57	Juglans	Juglans	TRSH
Mikishin-Gvozdeva_b54	16	1	16	Carpinus	Carpinus betulus	TRSH
Mikishin-Gvozdeva_b54	187	2	187	Tilia	Tilia	TRSH
Mikishin-Gvozdeva_b54	201	3	31	Corylus	Corylus	TRSH
Mikishin-Gvozdeva_b54	33	13	33	Cyperaceae	Cyperaceae	HERB
Mikishin-Gvozdeva_b54	80	4	80	Poaceae	Poaceae	HERB
Mikishin-Gvozdeva_b54	92	4	92	Rosaceae	Rosaceae	TRSH
Mikishin-Gvozdeva_b54	7	58	7	Artemisia	Artemisia	HERB
Mikishin-Gvozdeva_b54	134	3	134	Asteraceae	Asteraceae	HERB
Mikishin-Gvozdeva_b54	24	6	24	Chenopodiaceae	Chenopodiaceae/Amaranthaceae	HERB
Mikishin-Gvozdeva_b54	112	1	112	Thalictrum	Thalictrum	HERB
Mikishin-Gvozdeva_b54	13	1	13	Brassicaceae	Brassicaceae	HERB
Mikishin-Gvozdeva_b54	173	4	173	Scrophulariaceae	Scrophulariaceae (colporate-reticulate)	HERB
Mikishin-Gvozdeva_b54	174	1	174	Valerianaceae	Valerianaceae	HERB
Mikishin-Gvozdeva_b54	773	1	773	Euphorbiaceae	Euphorbiaceae	HERB
Mikishin-Gvozdeva_b54	2120	1	130	Ericales	Ericales (tetrad)	DWAR
Mikishin-Gvozdeva_b54	2248	4	1526	Trapa natans	Trapa natans	AQUA
Mikishin-Gvozdeva_b54	961	1	175	Menyanthes trifoliata	Menyanthes trifoliata	AQUA
Mikishin-Gvozdeva_b54	146	22	146	Polypodiaceae	Monolete fern spores	VACR
Mikishin-Gvozdeva_b54	1555	2	465	Osmunda	Osmunda regalis	VACR
Mikishin-Gvozdeva_b54	6	5	6	Apiaceae	Apiaceae	HERB
Mikishin-Gvozdeva_b54	138	1	138	Polygonaceae	Polygonaceae	HERB
Mikishin-Gvozdeva_b54	154	10	154	Ulmus	Ulmus/Zelkova	TRSH
Mikishin-Gvozdeva_b54	638	2	474	Sanguisorba	Sanguisorba officinalis	HERB
