samplename	var_	count	acc_var_	original_varname	acc_varname	groupid
Miras_g13	5	3	5	Alnus	Alnus	TRSH
Miras_g13	12	36	12	Betula	Betula	TRSH
Miras_g13	3645	108	3645	Calluna	Calluna vulgaris	DWAR
Miras_g13	16	1	16	Carpinus	Carpinus betulus	TRSH
Miras_g13	441	1	19	Castanea	Castanea sativa	TRSH
Miras_g13	22	1	22	Cerealia	Cerealia-type	HERB
Miras_g13	24	1	24	Chenopodiaceae	Chenopodiaceae/Amaranthaceae	HERB
Miras_g13	201	16	31	Corylus	Corylus	TRSH
Miras_g13	3868	1	3868	Cyperaceae	Cyperaceae	AQUA
Miras_g13	190	1	190	Fraxinus	Fraxinus	TRSH
Miras_g13	1475	1	93	Galium	Rubiaceae	HERB
Miras_g13	126	8	126	Picea	Picea	TRSH
Miras_g13	75	115	75	Pinus	Pinus	TRSH
Miras_g13	724	1	270	Plantago	Plantago	HERB
Miras_g13	80	14	80	Poaceae	Poaceae	HERB
Miras_g13	189	17	189	Quercus	Quercus	TRSH
Miras_g13	135	1	135	Ranunculaceae	Ranunculaceae	HERB
Miras_g13	727	1	94	Rumex	Rumex/Oxyria	HERB
Miras_g13	173	1	173	Scrophulariaceae	Scrophulariaceae (colporate-reticulate)	HERB
Miras_g13	416	1	279	Trilete spores	Trilete spore(s)	VACR
Miras_g13	1098	4	177	Varia	Indeterminable: unknown	INUN
Miras_g13	187	1	187	Tilia	Tilia	TRSH
Miras_g13	192	6	42	Fagus	Fagus	TRSH
