samplename	var_	count	acc_var_	original_varname	acc_varname	groupid
Karpinska_a9	1101	1	1101	Aesculus hippocastanum	Aesculus hippocastanum	TRSH
Karpinska_a9	5	18	5	Alnus	Alnus	TRSH
Karpinska_a9	1377	1	586	Ambrosia-type	Ambrosia	HERB
Karpinska_a9	589	1	3	Anthemis-type	Matricaria-type	HERB
Karpinska_a9	1107	3	6	Apiaceae undiff.	Apiaceae	HERB
Karpinska_a9	7	6	7	Artemisia	Artemisia	HERB
Karpinska_a9	597	1	11	Aster-type	Aster-type	HERB
Karpinska_a9	1380	107	12	Betula undiff.	Betula	TRSH
Karpinska_a9	1422	2	13	Brassicaceae undiff.	Brassicaceae	HERB
Karpinska_a9	563	7	16	Carpinus betulus	Carpinus betulus	TRSH
Karpinska_a9	1062	2	29	Centaurea jacea-type	Centaurea nigra-type	HERB
Karpinska_a9	3773	220	3773	Charcoal	Charcoal	MACR
Karpinska_a9	3776	22	917	Charcoal >100 _m	Charcoal >100µm	CHAR
Karpinska_a9	24	23	24	Chenopodiaceae	Chenopodiaceae/Amaranthaceae	HERB
Karpinska_a9	447	25	25	Cichorioideae	Asteraceae subf. Cichorioideae	HERB
Karpinska_a9	31	11	31	Corylus avellana	Corylus	TRSH
Karpinska_a9	3868	2	3868	Cyperaceae	Cyperaceae	AQUA
Karpinska_a9	1246	2	1246	Dianthus-type	Dianthus/Petrorhagia	HERB
Karpinska_a9	242	2	242	Echium vulgare	Echium	HERB
Karpinska_a9	605	6	93	Galium-type	Rubiaceae	HERB
Karpinska_a9	1220	3	829	Hypericum perforatum-type	Hypericum perforatum-type	HERB
Karpinska_a9	4074	7	1324	Indeterminable: corroded	Indeterminable: corroded	INUN
Karpinska_a9	718	13	718	Indeterminable: degraded	Indeterminable: degraded	INUN
Karpinska_a9	57	5	57	Juglans	Juglans	TRSH
Karpinska_a9	611	1	611	Lotus-type	Lotus-type	HERB
Karpinska_a9	559	47	559	Lycopodium (counted)	Lycopodium (counted)	NOPO
Karpinska_a9	1071	1	871	Lysimachia vulgaris-type	Lysimachia vulgaris-type	HERB
Karpinska_a9	1073	4	65	Mentha-type	Mentha-type	HERB
Karpinska_a9	783	33	783	Picea abies	Picea abies-type	TRSH
Karpinska_a9	1226	213	125	Pinus sylvestris-type	Pinus sylvestris-type	TRSH
Karpinska_a9	60	1	60	Plantago lanceolata	Plantago lanceolata-type	HERB
Karpinska_a9	429	73	80	Poaceae undiff.	Poaceae	HERB
Karpinska_a9	725	1	262	Polygonum aviculare	Polygonum aviculare-type	HERB
Karpinska_a9	626	4	512	Potentilla-type	Potentilla-type	HERB
Karpinska_a9	1227	2	82	Prunus-type	Prunus-type	TRSH
Karpinska_a9	189	16	189	Quercus	Quercus	TRSH
Karpinska_a9	630	1	87	Ranunculus acris-type	Ranunculus acris-type	HERB
Karpinska_a9	1414	2	632	Rosa-type	Rosa	TRSH
Karpinska_a9	472	2	92	Rosaceae undiff.	Rosaceae	TRSH
Karpinska_a9	634	3	95	Rumex acetosa-type	Rumex acetosa-type	HERB
Karpinska_a9	99	8	99	Salix	Salix	TRSH
Karpinska_a9	101	6	101	Sanguisorba minor	Sanguisorba minor-type	HERB
Karpinska_a9	1188	1	474	Sanguisorba officinalis	Sanguisorba officinalis	HERB
Karpinska_a9	153	1	153	Tilia cordata-type	Tilia cordata-type	TRSH
Karpinska_a9	1098	1	177	Varia	Indeterminable: unknown	INUN
Karpinska_a9	1335	5	653	Verbascum-type	Verbascum	HERB
Karpinska_a9	654	1	224	Veronica-type	Veronica-type	HERB
Karpinska_a9	40	7	40	Euphorbia	Euphorbia	HERB
Karpinska_a9	42	2	42	Fagus sylvatica	Fagus	TRSH
Karpinska_a9	45	4	45	Filipendula	Filipendula	HERB
Karpinska_a9	190	4	190	Fraxinus	Fraxinus	TRSH
Karpinska_a9	473	1	473	Melampyrum	Melampyrum	HERB
Karpinska_a9	825	4	220	Dryopteris filix-mas	Dryopteris filix-mas-type	VACR
Karpinska_a9	1065	5	22	Cerealia-type	Cerealia-type	HERB
Karpinska_a9	1786	3	116	Trifolium repens-type	Trifolium repens-type	HERB
Karpinska_a9	4193	5	146	Monolete fern spores	Monolete fern spores	VACR
