	samplename	var_	count	acc_var_	original_varname	acc_varname	groupid	groupname	higher_groupid	included_in_percent_sum	make_percent	higher_groupname	group_order	sums	percentage
0	Bunting_b1	1	1	1	Abies	Abies	TRSH	Trees & Shrubs	TRSH	True	True	Trees & Shrubs	0	366	0.27322404
1	Bunting_b1	771	16	175	Alnus glutinosa	Alnus glutinosa-type	TRSH	Trees & Shrubs	TRSH	True	True	Trees & Shrubs	0	366	4.3715847
2	Bunting_b1	5	105	5	Betula	Betula	TRSH	Trees & Shrubs	TRSH	True	True	Trees & Shrubs	0	366	28.688525
3	Bunting_b1	470	52	470	Calluna vulgaris	Calluna vulgaris	TRSH	Trees & Shrubs	TRSH	True	True	Trees & Shrubs	0	366	14.20765
4	Bunting_b1	3408	27	3408	Corylus avellana-type	Corylus avellana-type	TRSH	Trees & Shrubs	TRSH	True	True	Trees & Shrubs	0	366	7.3770492
5	Bunting_b1	3499	9	3499	Ericales undifferentiated	Ericales undifferentiated	DWAR	Dwarf shrubs	TRSH	True	True	Trees & Shrubs	0	366	2.4590164
6	Bunting_b1	19	28	19	Pinus	Pinus	TRSH	Trees & Shrubs	TRSH	True	True	Trees & Shrubs	0	366	7.6502732
7	Bunting_b1	4045	2	4045	Rosaceae undifferentiated	Rosaceae undifferentiated	TRSH	Trees & Shrubs	TRSH	True	True	Trees & Shrubs	0	366	0.54644809
8	Bunting_b1	61	48	61	Cyperaceae	Cyperaceae	HERB	Herbs	HERB	True	True	Herbs	5	366	13.114754
9	Bunting_b1	3762	13	3762	Myrica gale-type	Myrica gale-type	HERB	Herbs	HERB	True	True	Herbs	5	366	3.5519126
10	Bunting_b1	87	1	87	Plantago lanceolata	Plantago lanceolata-type	HERB	Herbs	HERB	True	True	Herbs	5	366	0.27322404
11	Bunting_b1	106	36	106	Poaceae	Poaceae	HERB	Herbs	HERB	True	True	Herbs	5	366	9.8360656
12	Bunting_b1	637	6	524	Potentilla-type	Potentilla-type	HERB	Herbs	HERB	True	True	Herbs	5	366	1.6393443
13	Bunting_b1	4075	1	4075	Rumex undifferentiated	Rumex undifferentiated	HERB	Herbs	HERB	True	True	Herbs	5	366	0.27322404
14	Bunting_b1	166	11	166	Equisetum	Equisetum	VACR	Vascular cryptogams (Pteridophytes)	VACR	True	True	Ferns	6	366	3.0054645
15	Bunting_b1	3749	8	3749	Monolete fern spores undifferentiated	Monolete fern spores undifferentiated	VACR	Vascular cryptogams (Pteridophytes)	VACR	True	True	Ferns	6	366	2.1857923
16	Bunting_b1	200	2	200	Pteridium aquilinum	Pteridium aquilinum	VACR	Vascular cryptogams (Pteridophytes)	VACR	True	True	Ferns	6	366	0.54644809
17	Bunting_b1	2341	2	2341	Isoetes echinospora	Isoetes echinospora	AQPT	Aquatic Pteridophyta	AQUA	False	True	Aquatics	7	366	0.54644809
18	Bunting_b1	1600	40	1600	Isoetes lacustris	Isoetes lacustris	AQPT	Aquatic Pteridophyta	AQUA	False	True	Aquatics	7	366	10.928962
19	Bunting_b1	2070	2	638	Nymphaea alba	Nymphaea	AQUA	Aquatics	AQUA	False	True	Aquatics	7	366	0.54644809
20	Bunting_b1	3625	2	1008	Indeterminable: broken	Indeterminable: broken	INUN	Indeterminables and unknowns	INUN	False	False	Indeterminables and unknowns	16	366	
21	Bunting_b1	3626	6	1009	Indeterminable: concealed	Indeterminable: concealed	INUN	Indeterminables and unknowns	INUN	False	False	Indeterminables and unknowns	16	366	
22	Bunting_b1	3628	6	1934	Indeterminable: crumpled	Indeterminable: crumpled	INUN	Indeterminables and unknowns	INUN	False	False	Indeterminables and unknowns	16	366	
23	Bunting_b1	571	203	571	Lycopodium (counted)	Lycopodium (counted)	NOPO	Nonpollen	NOPO	False	False	Nonpollen	30	366	
24	Bunting_b1	165	20	165	Sphagnum	Sphagnum	NOPO	Nonpollen	NOPO	False	False	Nonpollen	30	366	
