samplename	original_varname	acc_varname	groupid	count	percentage
Shumilovskikh_a19	Abies	Abies	TRSH	1	0.2919708
Shumilovskikh_a19	Alnus	Alnus	TRSH	60	17.518248
Shumilovskikh_a19	Carpinus betulus	Carpinus betulus	TRSH	28	8.1751825
Shumilovskikh_a19	Castanea	Castanea sativa	TRSH	5	1.459854
Shumilovskikh_a19	Corylus	Corylus	TRSH	50	14.59854
Shumilovskikh_a19	Rhododendron ? 22 TE	Ericales (tetrad)	DWAR	2	0.58394161
Shumilovskikh_a19	Fagus	Fagus	TRSH	11	3.2116788
Shumilovskikh_a19	Hedera helix	Hedera	TRSH	5	1.459854
Shumilovskikh_a19	Juglans	Juglans	TRSH	1	0.2919708
Shumilovskikh_a19	Ostrya-type	Ostrya/Carpinus orientalis	TRSH	1	0.2919708
Shumilovskikh_a19	Picea	Picea	TRSH	89	25.985401
Shumilovskikh_a19	Pinus diploxylon-type	Pinus sylvestris-type	TRSH	42.5	12.408759
Shumilovskikh_a19	Quercus robur-type	Quercus robur-type	TRSH	4	1.1678832
Shumilovskikh_a19	Ulmus / Zelkova	Ulmus/Zelkova	TRSH	33	9.6350365
Shumilovskikh_a19	Liguliflorae	Asteraceae subf. Cichorioideae	HERB	1	0.2919708
Shumilovskikh_a19	Fabaceae	Fabaceae	HERB	1	0.2919708
Shumilovskikh_a19	Poaceae	Poaceae	HERB	5	1.459854
Shumilovskikh_a19	Sanguisorba minor-type	Sanguisorba minor-type	HERB	3	0.87591241
Shumilovskikh_a19	Indeterminata	Indeterminable: unknown	INUN	2	
Shumilovskikh_a19	Varia	Indeterminable: unknown	INUN	2	
