samplename	var_	count	acc_var_	original_varname	acc_varname	groupid
Sadori_d3	2	1	2	Acer	Acer campestre-type	TRSH
Sadori_d3	5	3	5	Alnus	Alnus	TRSH
Sadori_d3	761	4	160	Asteroideae	Asteraceae subf. Asteroideae	HERB
Sadori_d3	563	54	16	Carpinus betulus	Carpinus betulus	TRSH
Sadori_d3	18	2	18	Caryophyllaceae	Caryophyllaceae (periporate excl. Paronychioideae)	HERB
Sadori_d3	24	9	24	Chenopodiaceae	Chenopodiaceae/Amaranthaceae	HERB
Sadori_d3	201	14	31	Corylus	Corylus	TRSH
Sadori_d3	482	26	13	Cruciferae	Brassicaceae	HERB
Sadori_d3	192	299	42	Fagus	Fagus	TRSH
Sadori_d3	190	4	190	Fraxinus	Fraxinus	TRSH
Sadori_d3	1601	26	80	Gramineae	Poaceae	HERB
Sadori_d3	485	1	59	Labiatae	Lamiaceae	HERB
Sadori_d3	744	7	744	Leguminosae	Leguminosae	HERB
Sadori_d3	692	54000	692	Lycopodium (added)	Lycopodium (added)	NOPO
Sadori_d3	559	232	559	Lycopodium (counted)	Lycopodium (counted)	NOPO
Sadori_d3	4193	2	146	Monolete fern spores	Monolete fern spores	VACR
Sadori_d3	571	11	70	Ostrya	Ostrya/Carpinus orientalis	TRSH
Sadori_d3	75	23	75	Pinus	Pinus	TRSH
Sadori_d3	437	48	86	Quercus deciduous	Quercus robur-type	TRSH
Sadori_d3	1052	3	85	Quercus ilex-type	Quercus ilex-type	TRSH
Sadori_d3	416	4	279	Trilete spores	Trilete spore(s)	VACR
Sadori_d3	590	10	6	Umbelliferae	Apiaceae	HERB
Sadori_d3	58	52	58	Juniperus	Juniperus communis-type	TRSH
Sadori_d3	135	1	135	Ranunculaceae	Ranunculaceae	HERB
Sadori_d3	442	8	68	Olea	Olea europaea	TRSH
Sadori_d3	576	1	340	Cedrus	Cedrus	TRSH
Sadori_d3	809	6	809	Urticaceae	Urticaceae	HERB
Sadori_d3	2424	1	36	Ephedra fragilis-type	Ephedra fragilis-type	TRSH
