samplename	var_	count	acc_var_	original_varname	acc_varname	groupid
Seppa_h1	5	27	5	Alnus	Alnus	TRSH
Seppa_h1	597	2	11	Aster-type	Aster-type	HERB
Seppa_h1	12	67	12	Betula	Betula	TRSH
Seppa_h1	16	9	16	Carpinus	Carpinus betulus	TRSH
Seppa_h1	1065	6	22	Cerealia-type	Cerealia-type	HERB
Seppa_h1	24	1	24	Chenopodiaceae	Chenopodiaceae/Amaranthaceae	HERB
Seppa_h1	201	3	31	Corylus	Corylus	TRSH
Seppa_h1	45	3	45	Filipendula	Filipendula	HERB
Seppa_h1	190	2	190	Fraxinus	Fraxinus	TRSH
Seppa_h1	1573	1	828	Humulus	Humulus lupulus	HERB
Seppa_h1	143	3	143	Lycopodium	Lycopodium	VACR
Seppa_h1	126	69	126	Picea	Picea	TRSH
Seppa_h1	75	255	75	Pinus	Pinus	TRSH
Seppa_h1	60	1	60	Plantago lanceolata	Plantago lanceolata-type	HERB
Seppa_h1	80	15	80	Poaceae	Poaceae	HERB
Seppa_h1	189	17	189	Quercus	Quercus	TRSH
Seppa_h1	629	1	274	Ranunculus	Ranunculus-type	HERB
Seppa_h1	727	1	94	Rumex	Rumex/Oxyria	HERB
Seppa_h1	2925	1	235	Saussurea-type	Saussurea-type	HERB
Seppa_h1	154	3	154	Ulmus	Ulmus/Zelkova	TRSH
Seppa_h1	99	1	99	Salix	Salix	TRSH
Seppa_h1	146	1	146	Polypodiaceae	Monolete fern spores	VACR
Seppa_h1	741	2	25	Lactuceae	Asteraceae subf. Cichorioideae	HERB
