samplename	var_	count	acc_var_	original_varname	acc_varname	groupid
Svobodova_b3	5	11	5	Alnus	Alnus	TRSH
Svobodova_b3	7	2	7	Artemisia	Artemisia	HERB
Svobodova_b3	12	15	12	Betula	Betula	TRSH
Svobodova_b3	24	1	24	Chenopodiaceae	Chenopodiaceae/Amaranthaceae	HERB
Svobodova_b3	603	2	603	Cirsium	Cirsium	HERB
Svobodova_b3	768	2	22	Cereales	Cerealia-type	HERB
Svobodova_b3	34	1	34	Daphne	Daphne	TRSH
Svobodova_b3	57	1	57	Juglans	Juglans	TRSH
Svobodova_b3	2515	4	2515	Larix	Larix/Pseudo	TRSH
Svobodova_b3	60	1	60	Plantago lanceolata	Plantago lanceolata-type	HERB
Svobodova_b3	75	80	75	Pinus	Pinus	TRSH
Svobodova_b3	80	5	80	Poaceae	Poaceae	HERB
Svobodova_b3	135	2	135	Ranunculaceae	Ranunculaceae	HERB
Svobodova_b3	189	3	189	Quercus	Quercus	TRSH
Svobodova_b3	126	50	126	Picea	Picea	TRSH
Svobodova_b3	192	12	42	Fagus	Fagus	TRSH
Svobodova_b3	201	2	31	Corylus	Corylus	TRSH
