	samplename	var_	count	acc_var_	original_varname	acc_varname	groupid	groupname	higher_groupid	included_in_percent_sum	make_percent	higher_groupname	group_order	sums	percentage
0	Jahns_g2	1	6	1	Abies	Abies	TRSH	Trees & Shrubs	TRSH	True	True	Trees & Shrubs	0	1901	0.31562336
1	Jahns_g2	1940	8	55	Cistus p.p.	Cistus	TRSH	Trees & Shrubs	TRSH	True	True	Trees & Shrubs	0	1901	0.42083114
2	Jahns_g2	9	2	9	Corylus	Corylus	TRSH	Trees & Shrubs	TRSH	True	True	Trees & Shrubs	0	1901	0.10520779
3	Jahns_g2	66	2	66	Erica	Erica	DWAR	Dwarf shrubs	TRSH	True	True	Trees & Shrubs	0	1901	0.10520779
4	Jahns_g2	15	1	15	Juglans	Juglans	TRSH	Trees & Shrubs	TRSH	True	True	Trees & Shrubs	0	1901	0.052603893
5	Jahns_g2	85	2	85	Juniperus	Juniperus communis-type	TRSH	Trees & Shrubs	TRSH	True	True	Trees & Shrubs	0	1901	0.10520779
6	Jahns_g2	455	12	95	Olea	Olea europaea	TRSH	Trees & Shrubs	TRSH	True	True	Trees & Shrubs	0	1901	0.63124671
7	Jahns_g2	1045	2	97	Carpinus orientalis/Ostrya	Ostrya/Carpinus orientalis	TRSH	Trees & Shrubs	TRSH	True	True	Trees & Shrubs	0	1901	0.10520779
8	Jahns_g2	101	20	101	Phillyrea	Phillyrea	TRSH	Trees & Shrubs	TRSH	True	True	Trees & Shrubs	0	1901	1.0520779
9	Jahns_g2	19	1234	19	Pinus	Pinus	TRSH	Trees & Shrubs	TRSH	True	True	Trees & Shrubs	0	1901	64.913204
10	Jahns_g2	103	43	103	Pistacia	Pistacia	TRSH	Trees & Shrubs	TRSH	True	True	Trees & Shrubs	0	1901	2.2619674
11	Jahns_g2	22	71	22	Quercus evergreen	Quercus ilex-type	TRSH	Trees & Shrubs	TRSH	True	True	Trees & Shrubs	0	1901	3.7348764
12	Jahns_g2	21	3	21	Quercus deciduous	Quercus robur-type	TRSH	Trees & Shrubs	TRSH	True	True	Trees & Shrubs	0	1901	0.15781168
13	Jahns_g2	25	1	25	Salix	Salix	TRSH	Trees & Shrubs	TRSH	True	True	Trees & Shrubs	0	1901	0.052603893
14	Jahns_g2	32	1	32	Viburnum	Viburnum	TRSH	Trees & Shrubs	TRSH	True	True	Trees & Shrubs	0	1901	0.052603893
15	Jahns_g2	36	36	36	Apiaceae	Apiaceae	HERB	Herbs	HERB	True	True	Herbs	5	1901	1.8937401
16	Jahns_g2	39	1	39	Asphodelus	Asphodelus	HERB	Herbs	HERB	True	True	Herbs	5	1901	0.052603893
17	Jahns_g2	1936	7	180	Asteraceae Tubuliflorae	Asteraceae subf. Asteroideae	HERB	Herbs	HERB	True	True	Herbs	5	1901	0.36822725
18	Jahns_g2	1347	153	53	Asteraceae Liguliflorae	Asteraceae subf. Cichorioideae	HERB	Herbs	HERB	True	True	Herbs	5	1901	8.0483956
19	Jahns_g2	1225	4	1121	Avena-type	Avena-type	HERB	Herbs	HERB	True	True	Herbs	5	1901	0.21041557
20	Jahns_g2	42	1	42	Brassicaceae	Brassicaceae	HERB	Herbs	HERB	True	True	Herbs	5	1901	0.052603893
21	Jahns_g2	46	4	46	Caryophyllaceae	Caryophyllaceae (periporate excl. Paronychioideae)	HERB	Herbs	HERB	True	True	Herbs	5	1901	0.21041557
22	Jahns_g2	1938	1	50	Cerealia p.p.	Cerealia-type	HERB	Herbs	HERB	True	True	Herbs	5	1901	0.052603893
23	Jahns_g2	780	10	52	Chenopodiaceae/Amaranthaceae	Chenopodiaceae/Amaranthaceae	HERB	Herbs	HERB	True	True	Herbs	5	1901	0.52603893
24	Jahns_g2	3360	3	3360	Cistus incanus-type	Cistus incanus-type	HERB	Herbs	HERB	True	True	Herbs	5	1901	0.15781168
25	Jahns_g2	3363	24	3363	Cistus monspeliensis	Cistus monspeliensis	HERB	Herbs	HERB	True	True	Herbs	5	1901	1.2624934
26	Jahns_g2	1254	3	1254	Convolvulus arvensis	Convolvulus arvensis-type	HERB	Herbs	HERB	True	True	Herbs	5	1901	0.15781168
27	Jahns_g2	784	2	784	Euphorbiaceae	Euphorbiaceae	HERB	Herbs	HERB	True	True	Herbs	5	1901	0.10520779
28	Jahns_g2	510	3	510	Geranium	Geranium	HERB	Herbs	HERB	True	True	Herbs	5	1901	0.15781168
29	Jahns_g2	3561	1	3561	Glaucium-type	Glaucium-type	HERB	Herbs	HERB	True	True	Herbs	5	1901	0.052603893
30	Jahns_g2	960	5	274	Hordeum-type	Hordeum-type	HERB	Herbs	HERB	True	True	Herbs	5	1901	0.26301946
31	Jahns_g2	1154	2	221	Humulus/Cannabis	Humulus/Cannabis	HERB	Herbs	HERB	True	True	Herbs	5	1901	0.10520779
32	Jahns_g2	86	5	86	Lamiaceae	Lamiaceae	HERB	Herbs	HERB	True	True	Herbs	5	1901	0.26301946
33	Jahns_g2	1498	1	388	Malvaceae	Malvaceae	HERB	Herbs	HERB	True	True	Herbs	5	1901	0.052603893
34	Jahns_g2	93	1	93	Mercurialis annua	Mercurialis annua	HERB	Herbs	HERB	True	True	Herbs	5	1901	0.052603893
35	Jahns_g2	735	3	286	Plantago	Plantago	HERB	Herbs	HERB	True	True	Herbs	5	1901	0.15781168
36	Jahns_g2	2810	5	58	Plantago coronopus-type	Plantago coronopus-type	HERB	Herbs	HERB	True	True	Herbs	5	1901	0.26301946
37	Jahns_g2	3873	5	3873	Plantago lagopus-type	Plantago lagopus-type	HERB	Herbs	HERB	True	True	Herbs	5	1901	0.26301946
38	Jahns_g2	1085	91	87	Plantago lanceolata-type	Plantago lanceolata-type	HERB	Herbs	HERB	True	True	Herbs	5	1901	4.7869542
39	Jahns_g2	1358	15	105	Plantago major-type	Plantago major	HERB	Herbs	HERB	True	True	Herbs	5	1901	0.78905839
40	Jahns_g2	2769	4	91	Plantago maritima-type	Plantago maritima-type	HERB	Herbs	HERB	True	True	Herbs	5	1901	0.21041557
41	Jahns_g2	106	53	106	Poaceae	Poaceae	HERB	Herbs	HERB	True	True	Herbs	5	1901	2.7880063
42	Jahns_g2	736	1	278	Polygonum aviculare	Polygonum aviculare-type	HERB	Herbs	HERB	True	True	Herbs	5	1901	0.052603893
43	Jahns_g2	641	2	113	Ranunculus acris-type	Ranunculus acris-type	HERB	Herbs	HERB	True	True	Herbs	5	1901	0.10520779
44	Jahns_g2	4104	3	4104	Sarcopoterium spinosum/Sanguisorba minor	Sarcopoterium spinosum/Sanguisorba minor	HERB	Herbs	HERB	True	True	Herbs	5	1901	0.15781168
45	Jahns_g2	1243	1	1209	Triticum-type	Triticum-type	HERB	Herbs	HERB	True	True	Herbs	5	1901	0.052603893
46	Jahns_g2	1054	1	1054	Xanthium	Xanthium	HERB	Herbs	HERB	True	True	Herbs	5	1901	0.052603893
47	Jahns_g2	823	1	439	Zea mays	Zea mays	HERB	Herbs	HERB	True	True	Herbs	5	1901	0.052603893
48	Jahns_g2	973	13	973	Botrychium	Botrychium	VACR	Vascular cryptogams (Pteridophytes)	VACR	True	True	Ferns	6	1901	0.6838506
49	Jahns_g2	1279	4	1279	Pteridium	Pteridium	VACR	Vascular cryptogams (Pteridophytes)	VACR	True	True	Ferns	6	1901	0.21041557
50	Jahns_g2	4239	5	4239	Trilete spores (psilate)	Trilete spores (psilate)	VACR	Vascular cryptogams (Pteridophytes)	VACR	True	True	Ferns	6	1901	0.26301946
51	Jahns_g2	4242	19	4242	Trilete spores (verrucate)	Trilete spores (verrucate)	VACR	Vascular cryptogams (Pteridophytes)	VACR	True	True	Ferns	6	1901	0.99947396
52	Jahns_g2	3513	4	3513	Fabaceae p.p.	Fabaceae p.p.	INUN	Indeterminables and unknowns	INUN	False	False	Indeterminables and unknowns	16	1901	
