samplename	var_	count	acc_var_	original_varname	acc_varname	groupid
Seppa_m1	2276	1	1456	Alisma plantago-aquatica	Alisma-type	AQUA
Seppa_m1	5	67	5	Alnus	Alnus	TRSH
Seppa_m1	7	7	7	Artemisia	Artemisia	HERB
Seppa_m1	597	2	11	Aster-type	Aster-type	HERB
Seppa_m1	12	88	12	Betula	Betula	TRSH
Seppa_m1	3663	1	3663	Carex	Carex	AQUA
Seppa_m1	16	5	16	Carpinus	Carpinus betulus	TRSH
Seppa_m1	1065	15	22	Cerealia-type	Cerealia-type	HERB
Seppa_m1	3150	5	24	Chenopodium	Chenopodiaceae/Amaranthaceae	HERB
Seppa_m1	201	8	31	Corylus	Corylus	TRSH
Seppa_m1	45	6	45	Filipendula	Filipendula	HERB
Seppa_m1	567	1	468	Frangula alnus	Frangula alnus	TRSH
Seppa_m1	190	1	190	Fraxinus	Fraxinus	TRSH
Seppa_m1	58	3	58	Juniperus	Juniperus communis-type	TRSH
Seppa_m1	126	22	126	Picea	Picea	TRSH
Seppa_m1	75	243	75	Pinus	Pinus	TRSH
Seppa_m1	60	2	60	Plantago lanceolata	Plantago lanceolata-type	HERB
Seppa_m1	79	1	79	Plantago major	Plantago major	HERB
Seppa_m1	80	40	80	Poaceae	Poaceae	HERB
Seppa_m1	146	1	146	Polypodiaceae	Monolete fern spores	VACR
Seppa_m1	657	1	108	Potamogeton	Potamogeton-type	AQUA
Seppa_m1	189	13	189	Quercus	Quercus	TRSH
Seppa_m1	99	4	99	Salix	Salix	TRSH
Seppa_m1	187	6	187	Tilia	Tilia	TRSH
Seppa_m1	154	1	154	Ulmus	Ulmus/Zelkova	TRSH
Seppa_m1	2	1	2	Acer	Acer campestre-type	TRSH
Seppa_m1	629	3	274	Ranunculus	Ranunculus-type	HERB
Seppa_m1	727	2	94	Rumex	Rumex/Oxyria	HERB
