samplename	var_	count	acc_var_	original_varname	acc_varname	groupid
Jahns_i3	7	1	7	Artemisia	Artemisia	HERB
Jahns_i3	9	2	9	Asphodelus	Asphodelus	HERB
Jahns_i3	18	1	18	Caryophyllaceae	Caryophyllaceae (periporate excl. Paronychioideae)	HERB
Jahns_i3	36	1	36	Ephedra fragilis type	Ephedra fragilis-type	TRSH
Jahns_i3	769	7	24	Chenopodiaceae/Amaranthaceae	Chenopodiaceae/Amaranthaceae	HERB
Jahns_i3	1244	5	1244	Convolvulus arvensis	Convolvulus arvensis-type	HERB
Jahns_i3	1337	67	25	Asteraceae Liguliflorae	Asteraceae subf. Cichorioideae	HERB
Jahns_i3	1927	9	160	Asteraceae Tubuliflorae	Asteraceae subf. Asteroideae	HERB
Jahns_i3	1930	2	1761	Cistus incanus type	Cistus albidus-type	TRSH
Jahns_i3	1931	2	27	Cistus p.p.	Cistus	TRSH
Jahns_i3	38	1	38	Erica	Erica	TRSH
Jahns_i3	62	1	62	Liliaceae	Liliaceae-type	HERB
Jahns_i3	75	302	75	Pinus	Pinus	TRSH
Jahns_i3	77	219	77	Pistacia	Pistacia	TRSH
Jahns_i3	78	1	78	Platanus	Platanus	TRSH
Jahns_i3	80	14	80	Poaceae	Poaceae	HERB
Jahns_i3	87	1	87	Ranunculus acris type	Ranunculus acris-type	HERB
Jahns_i3	122	1	122	Vitis	Vitis	TRSH
Jahns_i3	221	5	60	Plantago lanceolata type	Plantago lanceolata-type	HERB
Jahns_i3	427	3	85	Quercus evergreen	Quercus ilex-type	TRSH
Jahns_i3	442	11	68	Olea	Olea europaea	TRSH
Jahns_i3	503	1	51	Hedera	Hedera	TRSH
Jahns_i3	617	2	64	Plantago maritima type	Plantago maritima-type	HERB
Jahns_i3	1728	2	203	Juniperus	Juniperus-type	TRSH
Jahns_i3	1753	1	228	Xanthium	Ambrosia/Xanthium	HERB
Jahns_i3	1932	1	41	Fabaceae p.p.	Fabaceae	HERB
Jahns_i3	1934	2	258	Hordeum type	Hordeum-type	HERB
Jahns_i3	1937	1	135	Ranunculaceae p.p.	Ranunculaceae	HERB
Jahns_i3	1938	1	101	Sarcopoterium/Sanguisorba minor	Sanguisorba minor-type	HERB
Jahns_i3	1941	1	146	Filicinae	Monolete fern spores	VACR
