	samplename	var_	count	acc_var_	original_varname	acc_varname	groupid	groupname	higher_groupid	included_in_percent_sum	make_percent	higher_groupname	group_order	sums	percentage
0	Atanassova_b4	1	3	1	Abies	Abies	TRSH	Trees & Shrubs	TRSH	True	True	Trees & Shrubs	0	1017	0.29498525
1	Atanassova_b4	2	3	2	Acer	Acer campestre-type	TRSH	Trees & Shrubs	TRSH	True	True	Trees & Shrubs	0	1017	0.29498525
2	Atanassova_b4	4	11	4	Alnus	Alnus	TRSH	Trees & Shrubs	TRSH	True	True	Trees & Shrubs	0	1017	1.0816126
3	Atanassova_b4	574	46	7	Carpinus betulus	Carpinus betulus	TRSH	Trees & Shrubs	TRSH	True	True	Trees & Shrubs	0	1017	4.5231072
4	Atanassova_b4	9	11	9	Corylus	Corylus	TRSH	Trees & Shrubs	TRSH	True	True	Trees & Shrubs	0	1017	1.0816126
5	Atanassova_b4	12	264	12	Fagus	Fagus	TRSH	Trees & Shrubs	TRSH	True	True	Trees & Shrubs	0	1017	25.958702
6	Atanassova_b4	72	5	72	Fraxinus ornus	Fraxinus ornus	TRSH	Trees & Shrubs	TRSH	True	True	Trees & Shrubs	0	1017	0.49164208
7	Atanassova_b4	15	1	15	Juglans	Juglans	TRSH	Trees & Shrubs	TRSH	True	True	Trees & Shrubs	0	1017	0.098328417
8	Atanassova_b4	18	8	18	Picea	Picea	TRSH	Trees & Shrubs	TRSH	True	True	Trees & Shrubs	0	1017	0.78662734
9	Atanassova_b4	19	496	19	Pinus	Pinus	TRSH	Trees & Shrubs	TRSH	True	True	Trees & Shrubs	0	1017	48.770895
10	Atanassova_b4	208	66	208	Quercus	Quercus	TRSH	Trees & Shrubs	TRSH	True	True	Trees & Shrubs	0	1017	6.4896755
11	Atanassova_b4	29	7	29	Tilia	Tilia	TRSH	Trees & Shrubs	TRSH	True	True	Trees & Shrubs	0	1017	0.68829892
12	Atanassova_b4	3107	9	3107	Anthemideae	Anthemideae	HERB	Herbs	HERB	True	True	Herbs	5	1017	0.88495575
13	Atanassova_b4	37	3	37	Artemisia	Artemisia	HERB	Herbs	HERB	True	True	Herbs	5	1017	0.29498525
14	Atanassova_b4	1075	4	50	Cerealia-type	Cerealia-type	HERB	Herbs	HERB	True	True	Herbs	5	1017	0.39331367
15	Atanassova_b4	52	15	52	Chenopodiaceae	Chenopodiaceae/Amaranthaceae	HERB	Herbs	HERB	True	True	Herbs	5	1017	1.4749263
16	Atanassova_b4	87	4	87	Plantago lanceolata	Plantago lanceolata-type	HERB	Herbs	HERB	True	True	Herbs	5	1017	0.39331367
17	Atanassova_b4	106	26	106	Poaceae	Poaceae	HERB	Herbs	HERB	True	True	Herbs	5	1017	2.5565388
18	Atanassova_b4	736	2	278	Polygonum aviculare	Polygonum aviculare-type	HERB	Herbs	HERB	True	True	Herbs	5	1017	0.19665683
19	Atanassova_b4	1051	19	1051	Scleranthus	Scleranthus	HERB	Herbs	HERB	True	True	Herbs	5	1017	1.8682399
20	Atanassova_b4	1788	3	153	Silene-type	Silene-type	HERB	Herbs	HERB	True	True	Herbs	5	1017	0.29498525
21	Atanassova_b4	1421	11	1054	Xanthium-type	Xanthium	HERB	Herbs	HERB	True	True	Herbs	5	1017	1.0816126
