samplename	original_varname	acc_varname	groupid	count	percentage
Ortu_c15	Abies	Abies	TRSH	12	3.8461538
Ortu_c15	Acer	Acer campestre-type	TRSH	1	0.32051282
Ortu_c15	Alnus viridis	Alnus viridis	TRSH	16	5.1282051
Ortu_c15	Betula	Betula	TRSH	4	1.2820513
Ortu_c15	Carpinus	Carpinus betulus	TRSH	4	1.2820513
Ortu_c15	Castanea	Castanea sativa	TRSH	4	1.2820513
Ortu_c15	Corylus	Corylus	TRSH	4	1.2820513
Ortu_c15	Fagus	Fagus	TRSH	13	4.1666667
Ortu_c15	Fraxinus	Fraxinus	TRSH	3	0.96153846
Ortu_c15	Juglans	Juglans	TRSH	3	0.96153846
Ortu_c15	Juniperus	Juniperus communis-type	TRSH	1	0.32051282
Ortu_c15	Olea	Olea europaea	TRSH	2	0.64102564
Ortu_c15	Picea	Picea	TRSH	20	6.4102564
Ortu_c15	Pinus	Pinus	TRSH	41	13.141026
Ortu_c15	Quercus ilex	Quercus ilex-type	TRSH	1	0.32051282
Ortu_c15	Quercus robur-type	Quercus robur-type	TRSH	8	2.5641026
Ortu_c15	Rosaceae	Rosaceae	TRSH	3	0.96153846
Ortu_c15	Ulmus	Ulmus/Zelkova	TRSH	1	0.32051282
Ortu_c15	Artemisia	Artemisia	HERB	1	0.32051282
Ortu_c15	Asteroideae	Asteraceae subf. Asteroideae	HERB	6	1.9230769
Ortu_c15	Cichorioideae	Asteraceae subf. Cichorioideae	HERB	12	3.8461538
Ortu_c15	Brassicaceae	Brassicaceae	HERB	1	0.32051282
Ortu_c15	Caryophyllaceae	Caryophyllaceae (periporate excl. Paronychioideae)	HERB	3	0.96153846
Ortu_c15	Cerealia	Cerealia-type	HERB	2	0.64102564
Ortu_c15	Dianthus	Dianthus/Petrorhagia	HERB	1	0.32051282
Ortu_c15	Gentianaceae	Gentianaceae	HERB	1	0.32051282
Ortu_c15	Paronychia	Paronychia	HERB	1	0.32051282
Ortu_c15	Campanula	Phyteuma-type	HERB	1	0.32051282
Ortu_c15	Plantago pro parte	Plantago	HERB	2	0.64102564
Ortu_c15	Plantago alpina	Plantago maritima-type	HERB	11	3.525641
Ortu_c15	Poaceae	Poaceae	HERB	102	32.692308
Ortu_c15	Ranunculaceae	Ranunculaceae	HERB	6	1.9230769
Ortu_c15	Sagina	Sagina	HERB	8	2.5641026
Ortu_c15	Sedum	Sedum-type	HERB	1	0.32051282
Ortu_c15	Trollius	Trollius europaeus	HERB	1	0.32051282
Ortu_c15	Urticaceae	Urticaceae	HERB	1	0.32051282
Ortu_c15	Botrychium	Botrychium	VACR	4	1.2820513
Ortu_c15	Monolete fern spores	Monolete fern spores	VACR	2	0.64102564
Ortu_c15	Polypodiales	Monolete fern spores	VACR	1	0.32051282
Ortu_c15	Selaginella	Selaginella	VACR	3	0.96153846
Ortu_c15	Cyperaceae	Cyperaceae	AQUA	20	6.4102564
Ortu_c15	Indeterminable: unknown	Indeterminable: unknown	INUN	17	
