samplename	var_	count	acc_var_	original_varname	acc_varname	groupid
Jahns_h10	560	38	321	Abies	Abies	TRSH
Jahns_h10	5	1	5	Alnus	Alnus	TRSH
Jahns_h10	6	21	6	Apiaceae	Apiaceae	HERB
Jahns_h10	7	2	7	Artemisia	Artemisia	HERB
Jahns_h10	9	183	9	Asphodelus	Asphodelus	HERB
Jahns_h10	1337	238	25	Asteraceae Liguliflorae	Asteraceae subf. Cichorioideae	HERB
Jahns_h10	1927	19	160	Asteraceae Tubuliflorae	Asteraceae subf. Asteroideae	HERB
Jahns_h10	1215	5	1111	Avena-type	Avena-type	HERB
Jahns_h10	1035	4	70	Carpinus orientalis/Ostrya	Ostrya/Carpinus orientalis	TRSH
Jahns_h10	3673	7	18	Caryophyllaceae pro parte	Caryophyllaceae (periporate excl. Paronychioideae)	HERB
Jahns_h10	24	11	24	Chenopodiaceae	Chenopodiaceae/Amaranthaceae	HERB
Jahns_h10	3799	3	3797	Cistus incanus-type	Cistus albidus-type	HERB
Jahns_h10	3802	3	3802	Cistus monspeliensis	Cistus monspeliensis-type	HERB
Jahns_h10	1611	2	1611	Citrus	Citrus	TRSH
Jahns_h10	201	1	31	Corylus	Corylus	TRSH
Jahns_h10	3868	4	3868	Cyperaceae	Cyperaceae	AQUA
Jahns_h10	164	16	164	Dipsacaceae	Dipsacaceae	HERB
Jahns_h10	2424	1	36	Ephedra fragilis-type	Ephedra fragilis-type	TRSH
Jahns_h10	3927	5	3927	Erica	Erica	DWAR
Jahns_h10	39	1	39	Eucalyptus	Eucalyptus	TRSH
Jahns_h10	773	6	773	Euphorbiaceae	Euphorbiaceae	HERB
Jahns_h10	3959	10	3958	Fabaceae pro parte	Fabaceae	INUN
Jahns_h10	1941	7	146	Filicinae	Monolete fern spores	VACR
Jahns_h10	949	3	258	Hordeum-type	Hordeum-type	HERB
Jahns_h10	4078	7	177	Indeterminable: unknown	Indeterminable: unknown	INUN
Jahns_h10	57	8	57	Juglans	Juglans	TRSH
Jahns_h10	66	4	66	Mercurialis annua	Mercurialis annua	HERB
Jahns_h10	442	79	68	Olea	Olea europaea	TRSH
Jahns_h10	75	284	75	Pinus	Pinus	TRSH
Jahns_h10	77	12	77	Pistacia	Pistacia	TRSH
Jahns_h10	1075	3	60	Plantago lanceolata-type	Plantago lanceolata-type	HERB
Jahns_h10	1916	1	166	Plumbaginaceae	Plumbaginaceae	HERB
Jahns_h10	80	89	80	Poaceae	Poaceae	HERB
Jahns_h10	666	3	214	Polypodium	Polypodium	VACR
Jahns_h10	427	59	85	Quercus evergreen	Quercus ilex-type	TRSH
Jahns_h10	4438	5	135	Ranunculaceae pro parte	Ranunculaceae	HERB
Jahns_h10	93	1	93	Rubiaceae	Rubiaceae	HERB
Jahns_h10	4549	2	101	Sarcopoterium spinosum/Sanguisorba minor	Sanguisorba minor-type	HERB
Jahns_h10	492	4	492	Solanaceae	Solanaceae	HERB
Jahns_h10	4690	9	279	Trilete spores (verrucate)	Trilete spore(s)	VACR
Jahns_h10	1098	3	177	Varia	Indeterminable: unknown	INUN
Jahns_h10	4756	1	4756	Vitis	Vitis	LIAN
Jahns_h10	13	22	13	Brassicaceae	Brassicaceae	HERB
Jahns_h10	58	1	58	Juniperus	Juniperus communis-type	TRSH
Jahns_h10	59	5	59	Lamiaceae	Lamiaceae	HERB
Jahns_h10	62	2	62	Liliaceae	Liliaceae-type	HERB
Jahns_h10	74	2	74	Phillyrea	Phillyrea	TRSH
Jahns_h10	227	1	227	Mercurialis	Mercurialis	HERB
Jahns_h10	962	13	962	Botrychium	Botrychium	VACR
Jahns_h10	1044	2	1044	Xanthium	Xanthium	HERB
Jahns_h10	1244	5	1244	Convolvulus arvensis	Convolvulus arvensis-type	HERB
Jahns_h10	3804	8	27	Cistus pro parte	Cistus	TRSH
