samplename	var_	count	acc_var_	original_varname	acc_varname	groupid
Swieta_h1	5	152	5	Alnus	Alnus	TRSH
Swieta_h1	589	2	3	Anthemis-type	Matricaria-type	HERB
Swieta_h1	7	14	7	Artemisia	Artemisia	HERB
Swieta_h1	134	3	134	Asteraceae	Asteraceae	HERB
Swieta_h1	1215	2	1111	Avena-type	Avena-type	HERB
Swieta_h1	1240	244	128	Betula alba-type	Betula pubescens-type	TRSH
Swieta_h1	663	122	663	Botryococcus	Botryococcus	ALGA
Swieta_h1	3652	7	205	Cannabaceae	Humulus/Cannabis	HERB
Swieta_h1	821	4	462	Centaurea cyanus	Centaurea cyanus-type	HERB
Swieta_h1	1065	2	22	Cerealia-type	Cerealia-type	HERB
Swieta_h1	3773	484	3773	Charcoal	Charcoal	MACR
Swieta_h1	24	8	24	Chenopodiaceae	Chenopodiaceae/Amaranthaceae	HERB
Swieta_h1	1242	4	1242	Cichorium-type	Crepis-type	HERB
Swieta_h1	2016	14	2016	Coelastrum	Coelastrum	ALGA
Swieta_h1	3868	8	3868	Cyperaceae	Cyperaceae	AQUA
Swieta_h1	145	1	145	Equisetum	Equisetum	VACR
Swieta_h1	42	27	42	Fagus sylvatica	Fagus	TRSH
Swieta_h1	1249	1	1138	Fallopia convolvulus-type	Fallopia	HERB
Swieta_h1	672	3	672	Fungi	Fungi	FUNG
Swieta_h1	949	5	258	Hordeum-type	Hordeum-type	HERB
Swieta_h1	1590	154	1590	Isoetes lacustris	Isoetes lacustris	AQPT
Swieta_h1	941	6	58	Juniperus communis	Juniperus communis-type	TRSH
Swieta_h1	1038	1	950	Lathyrus	Lathyrus-type	HERB
Swieta_h1	559	3044	559	Lycopodium (counted)	Lycopodium (counted)	NOPO
Swieta_h1	4225	5	4225	Nymphaeaceae: hair	Nymphaeaceae: hairs	NOPO
Swieta_h1	662	11	662	Pediastrum	Pediastrum	ALGA
Swieta_h1	4258	1	4258	Pediastrum angulosum var. angulosum	Pediastrum angulosum var. angulosum	ALGA
Swieta_h1	928	1	928	Pediastrum integrum	Pediastrum integrum	ALGA
Swieta_h1	4262	2	4262	Pediastrum boryanum var. boryanum	Pediastrum boryanum var. boryanum	ALGA
Swieta_h1	783	9	783	Picea abies	Picea abies-type	TRSH
Swieta_h1	788	352	125	Pinus sylvestris	Pinus sylvestris-type	TRSH
Swieta_h1	60	13	60	Plantago lanceolata	Plantago lanceolata-type	HERB
Swieta_h1	79	1	79	Plantago major	Plantago major	HERB
Swieta_h1	626	1	512	Potentilla-type	Potentilla-type	HERB
Swieta_h1	1080	1	1080	Prunella-type	Prunella-type	HERB
Swieta_h1	189	65	189	Quercus	Quercus	TRSH
Swieta_h1	630	2	87	Ranunculus acris-type	Ranunculus acris-type	HERB
Swieta_h1	472	1	92	Rosaceae undiff.	Rosaceae	TRSH
Swieta_h1	634	2	95	Rumex acetosa-type	Rumex acetosa-type	HERB
Swieta_h1	1398	61	96	Rumex acetosella-type	Rumex acetosella	HERB
Swieta_h1	99	6	99	Salix	Salix	TRSH
Swieta_h1	4566	18	4566	Scenedesmus	Scenedesmus	CHLO
Swieta_h1	256	87	256	Secale cereale	Secale cereale	HERB
Swieta_h1	1278	1	1278	Sonchus-type	Sonchus-type	HERB
Swieta_h1	1232	3	107	Sorbus-type	Sorbus-type	TRSH
Swieta_h1	4612	1	4611	Sparganium erectum-type	Sparganium erectum	AQUA
Swieta_h1	4651	23	4651	Tetraedron	Tetraedron	CHLO
Swieta_h1	187	7	187	Tilia	Tilia	TRSH
Swieta_h1	1233	17	1199	Triticum-type	Triticum-type	HERB
Swieta_h1	1287	1	417	Typha latifolia	Typha latifolia	AQUA
Swieta_h1	154	2	154	Ulmus	Ulmus/Zelkova	TRSH
Swieta_h1	652	6	652	Urtica	Urtica	HERB
Swieta_h1	1098	1	177	Varia	Indeterminable: unknown	INUN
Swieta_h1	6	1	6	Apiaceae	Apiaceae	HERB
Swieta_h1	13	9	13	Brassicaceae	Brassicaceae	HERB
Swieta_h1	31	81	31	Corylus avellana	Corylus	TRSH
Swieta_h1	47	2	47	Fraxinus excelsior	Fraxinus excelsior-type	TRSH
Swieta_h1	80	136	80	Poaceae	Poaceae	HERB
Swieta_h1	144	30	144	Sphagnum	Sphagnum	BRYO
Swieta_h1	563	10	16	Carpinus betulus	Carpinus betulus	TRSH
Swieta_h1	3646	16	3645	Calluna vulgaris	Calluna vulgaris	DWAR
Swieta_h1	4121	2	41	Leguminosae undiff.	Fabaceae	HERB
Swieta_h1	4193	1	146	Monolete fern spores	Monolete fern spores	VACR
Swieta_h1	4264	6	2349	Pediastrum boryanum var. cornutum	Pediastrum boryanum var. cornutum	ALGA
Swieta_h1	4265	33	2119	Pediastrum boryanum var. longicorne	Algae	ALGA
