samplename	original_varname	acc_varname	groupid	count	percentage
Mercuri_d5	Ailanthus	Ailanthus	TRSH	1	0.33898305
Mercuri_d5	Alnus	Alnus	TRSH	1	0.33898305
Mercuri_d5	Palmae	Arecaceae	TRSH	7	2.3728814
Mercuri_d5	Capparis	Capparis	TRSH	1	0.33898305
Mercuri_d5	Carpinus betulus	Carpinus betulus	TRSH	1	0.33898305
Mercuri_d5	Carya	Carya	TRSH	3	1.0169492
Mercuri_d5	Castanea	Castanea sativa	TRSH	2	0.6779661
Mercuri_d5	Citrus	Citrus	TRSH	2	0.6779661
Mercuri_d5	Corylus	Corylus	TRSH	2	0.6779661
Mercuri_d5	Ericaceae	Ericales (tetrad)	DWAR	2	0.6779661
Mercuri_d5	Ficus	Ficus carica	TRSH	3	1.0169492
Mercuri_d5	Fraxinus cf. F. ornus	Fraxinus ornus	TRSH	2	0.6779661
Mercuri_d5	Juniperus-type	Juniperus-type	TRSH	142	48.135593
Mercuri_d5	Olea	Olea europaea	TRSH	15	5.0847458
Mercuri_d5	Pinus	Pinus	TRSH	4	1.3559322
Mercuri_d5	Pistacia	Pistacia	TRSH	1	0.33898305
Mercuri_d5	Populus	Populus	TRSH	1	0.33898305
Mercuri_d5	Prunus	Prunus-type	TRSH	5	1.6949153
Mercuri_d5	Quercus deciduous	Quercus robur-type	TRSH	14	4.7457627
Mercuri_d5	Allium-type	Allium-type	HERB	2	0.6779661
Mercuri_d5	Anagallis	Anagallis	HERB	2	0.6779661
Mercuri_d5	Aster-type	Aster-type	HERB	2	0.6779661
Mercuri_d5	Cichorioideae	Asteraceae subf. Cichorioideae	HERB	1	0.33898305
Mercuri_d5	Cruciferae undiff.	Brassicaceae	HERB	1	0.33898305
Mercuri_d5	Chenopodiaceae	Chenopodiaceae/Amaranthaceae	HERB	1	0.33898305
Mercuri_d5	Cistus	Cistus	HERB	10	3.3898305
Mercuri_d5	Narcissus	Convallaria-type	HERB	1	0.33898305
Mercuri_d5	Leguminosae undiff.	Fabaceae	HERB	1	0.33898305
Mercuri_d5	Herniaria	Herniaria	HERB	1	0.33898305
Mercuri_d5	Labiatae undiff.	Lamiaceae	HERB	1	0.33898305
Mercuri_d5	Plantago	Plantago	HERB	2	0.6779661
Mercuri_d5	Gramineae	Poaceae	HERB	24	8.1355932
Mercuri_d5	Ranunculaceae undiff.	Ranunculaceae	HERB	2	0.6779661
Mercuri_d5	Ranunculus-type	Ranunculus-type	HERB	3	1.0169492
Mercuri_d5	Sinapis-type	Sinapis-type	HERB	2	0.6779661
Mercuri_d5	Urtica dioica-type	Urtica dioica-type	HERB	23	7.7966102
Mercuri_d5	Equisetum	Equisetum	VACR	1	0.33898305
Mercuri_d5	Monolete fern spores	Monolete fern spores	VACR	2	0.6779661
Mercuri_d5	Trilete	Trilete spore(s)	VACR	4	1.3559322
Mercuri_d5	Cyperaceae	Cyperaceae	AQUA	1	0.33898305
Mercuri_d5	Potamogeton	Potamogeton-type	AQUA	7	2.3728814
Mercuri_d5	Typha latifolia-type	Typha latifolia-type	AQUA	1	0.33898305
Mercuri_d5	cf. Adonis	Indeterminable: unknown	INUN	1	
Mercuri_d5	cf. Casuarina	Indeterminable: unknown	INUN	1	
Mercuri_d5	cf. Iris	Indeterminable: unknown	INUN	2	
Mercuri_d5	Unknown	Indeterminable: unknown	INUN	7	
Mercuri_d5	Lycopodium (added)	Lycopodium (added)	NOPO	21358	
Mercuri_d5	Lycopodium (counted)	Lycopodium (counted)	NOPO	10	
Mercuri_d5	Sample dry mass (g)	Sample dry mass (g)	NOPO	1	
