samplename	var_	count	acc_var_	original_varname	acc_varname	groupid
Tonkov_f1	560	38	321	Abies	Abies	TRSH
Tonkov_f1	5	11	5	Alnus	Alnus	TRSH
Tonkov_f1	6	3	6	Apiaceae	Apiaceae	HERB
Tonkov_f1	7	1	7	Artemisia	Artemisia	HERB
Tonkov_f1	12	9	12	Betula	Betula	TRSH
Tonkov_f1	563	4	16	Carpinus betulus	Carpinus betulus	TRSH
Tonkov_f1	1035	17	70	Carpinus orientalis/Ostrya	Ostrya/Carpinus orientalis	TRSH
Tonkov_f1	24	3	24	Chenopodiaceae	Chenopodiaceae/Amaranthaceae	HERB
Tonkov_f1	1243	1	603	Cirsium-type	Cirsium	HERB
Tonkov_f1	755	1	755	Cornus	Cornus	TRSH
Tonkov_f1	201	16	31	Corylus	Corylus	TRSH
Tonkov_f1	1246	2	1246	Dianthus-type	Dianthus/Petrorhagia	HERB
Tonkov_f1	192	18	42	Fagus	Fagus	TRSH
Tonkov_f1	57	2	57	Juglans	Juglans	TRSH
Tonkov_f1	1049	462	125	Pinus diploxylon-type	Pinus sylvestris-type	TRSH
Tonkov_f1	80	13	80	Poaceae	Poaceae	HERB
Tonkov_f1	146	4	146	Polypodiaceae	Monolete fern spores	VACR
Tonkov_f1	1051	8	84	Quercus cerris-type	Quercus cerris-type	TRSH
Tonkov_f1	152	2	86	Quercus robur-type	Quercus robur-type	TRSH
Tonkov_f1	99	1	99	Salix	Salix	TRSH
Tonkov_f1	2392	1	989	Succisa	Succisa-type	HERB
Tonkov_f1	115	1	115	Trifolium	Trifolium-type	HERB
Tonkov_f1	4730	1	4730	Vaccinium-type	Vaccinium-type	DWAR
Tonkov_f1	1044	1	1044	Xanthium	Xanthium	HERB
Tonkov_f1	13	4	13	Brassicaceae	Brassicaceae	HERB
Tonkov_f1	60	3	60	Plantago lanceolata	Plantago lanceolata-type	HERB
Tonkov_f1	112	1	112	Thalictrum	Thalictrum	HERB
Tonkov_f1	126	98	126	Picea	Picea	TRSH
Tonkov_f1	727	1	94	Rumex	Rumex/Oxyria	HERB
Tonkov_f1	1062	2	29	Centaurea jacea-type	Centaurea nigra-type	HERB
Tonkov_f1	2420	28	124	Pinus peuce	Pinus cembra-type	TRSH
Tonkov_f1	4756	1	4756	Vitis	Vitis	LIAN
