samplename	var_	count	acc_var_	original_varname	acc_varname	groupid
Sadori_h5	2	1	2	Acer	Acer campestre-type	TRSH
Sadori_h5	5	4	5	Alnus	Alnus	TRSH
Sadori_h5	7	2	7	Artemisia	Artemisia	HERB
Sadori_h5	761	2	160	Asteroideae	Asteraceae subf. Asteroideae	HERB
Sadori_h5	12	2	12	Betula	Betula	TRSH
Sadori_h5	18	8	18	Caryophyllaceae	Caryophyllaceae (periporate excl. Paronychioideae)	HERB
Sadori_h5	441	38	19	Castanea	Castanea sativa	TRSH
Sadori_h5	24	9	24	Chenopodiaceae	Chenopodiaceae/Amaranthaceae	HERB
Sadori_h5	482	10	13	Cruciferae	Brassicaceae	HERB
Sadori_h5	3879	1	3879	Daphne	Daphne	DWAR
Sadori_h5	130	4	130	Ericaceae	Ericales (tetrad)	DWAR
Sadori_h5	192	132	42	Fagus	Fagus	TRSH
Sadori_h5	190	12	190	Fraxinus	Fraxinus	TRSH
Sadori_h5	1601	32	80	Gramineae	Poaceae	HERB
Sadori_h5	435	6	55	Ilex	Ilex	TRSH
Sadori_h5	58	6	58	Juniperus	Juniperus communis-type	TRSH
Sadori_h5	62	5	62	Liliaceae	Liliaceae-type	HERB
Sadori_h5	692	54000	692	Lycopodium (added)	Lycopodium (added)	NOPO
Sadori_h5	559	128	559	Lycopodium (counted)	Lycopodium (counted)	NOPO
Sadori_h5	442	9	68	Olea	Olea europaea	TRSH
Sadori_h5	571	14	70	Ostrya	Ostrya/Carpinus orientalis	TRSH
Sadori_h5	75	15	75	Pinus	Pinus	TRSH
Sadori_h5	437	116	86	Quercus deciduous	Quercus robur-type	TRSH
Sadori_h5	135	6	135	Ranunculaceae	Ranunculaceae	HERB
Sadori_h5	727	2	94	Rumex	Rumex/Oxyria	HERB
Sadori_h5	99	3	99	Salix	Salix	TRSH
Sadori_h5	590	2	6	Umbelliferae	Apiaceae	HERB
Sadori_h5	809	4	809	Urticaceae	Urticaceae	HERB
Sadori_h5	120	5	120	Viburnum	Viburnum	TRSH
Sadori_h5	201	111	31	Corylus	Corylus	TRSH
Sadori_h5	481	1	407	Sambucus	Sambucus	TRSH
Sadori_h5	492	1	492	Solanaceae	Solanaceae	HERB
Sadori_h5	563	13	16	Carpinus betulus	Carpinus betulus	TRSH
Sadori_h5	724	1	270	Plantago	Plantago	HERB
Sadori_h5	1052	25	85	Quercus ilex-type	Quercus ilex-type	TRSH
Sadori_h5	3313	1	377	Myrtaceae	Myrtaceae	TRSH
Sadori_h5	93	2	93	Rubiaceae	Rubiaceae	HERB
