samplename	var_	count	acc_var_	original_varname	acc_varname	groupid
Matthias_a5	5	102	5	Alnus	Alnus	TRSH
Matthias_a5	7	6	7	Artemisia	Artemisia	HERB
Matthias_a5	1215	2	1111	Avena-type	Avena-type	HERB
Matthias_a5	12	93	12	Betula	Betula	TRSH
Matthias_a5	3623	1	1112	Blechnum	Blechnum spicant	VACR
Matthias_a5	3629	30	3629	Botryococcus braunii	Botryococcus braunii	ALGA
Matthias_a5	13	5	13	Brassicaceae	Brassicaceae	HERB
Matthias_a5	3645	2	3645	Calluna	Calluna vulgaris	DWAR
Matthias_a5	3652	2	205	Cannabaceae	Humulus/Cannabis	HERB
Matthias_a5	16	11	16	Carpinus	Carpinus betulus	TRSH
Matthias_a5	24	5	24	Chenopodiaceae	Chenopodiaceae/Amaranthaceae	HERB
Matthias_a5	201	8	31	Corylus	Corylus	TRSH
Matthias_a5	3868	7	3868	Cyperaceae	Cyperaceae	AQUA
Matthias_a5	949	4	258	Hordeum-type	Hordeum-type	HERB
Matthias_a5	4078	2	177	Indeterminable: unknown	Indeterminable: unknown	INUN
Matthias_a5	123	1	123	Larix	Larix/Pseudotsuga	TRSH
Matthias_a5	473	1	473	Melampyrum	Melampyrum	HERB
Matthias_a5	4199	12	146	Monolete spores (psilate)	Monolete fern spores	VACR
Matthias_a5	126	7	126	Picea	Picea	TRSH
Matthias_a5	60	2	60	Plantago lanceolata	Plantago lanceolata-type	HERB
Matthias_a5	4336	31	80	Poaceae (<37 um)	Poaceae	HERB
Matthias_a5	81	1	81	Populus	Populus	TRSH
Matthias_a5	657	2	108	Potamogeton	Potamogeton-type	AQUA
Matthias_a5	1398	4	96	Rumex acetosella-type	Rumex acetosella	HERB
Matthias_a5	99	2	99	Salix	Salix	TRSH
Matthias_a5	104	34	22	Secale	Cerealia-type	HERB
Matthias_a5	1086	3	176	Sparganium-type	Sparganium-type	AQUA
Matthias_a5	1406	2	153	Tilia cordata	Tilia cordata-type	TRSH
Matthias_a5	1233	5	1199	Triticum-type	Triticum-type	HERB
Matthias_a5	154	2	154	Ulmus	Ulmus/Zelkova	TRSH
Matthias_a5	652	4	652	Urtica	Urtica	HERB
Matthias_a5	4761	45	4761	Volvocaceae	Volvocaceae	ALGA
Matthias_a5	812	1	423	Zea mays	Zea mays	HERB
Matthias_a5	75	614	75	Pinus	Pinus	TRSH
Matthias_a5	180	1	180	Pteridium aquilinum	Pteridium aquilinum	VACR
Matthias_a5	189	51	189	Quercus	Quercus	TRSH
Matthias_a5	192	38	42	Fagus	Fagus	TRSH
Matthias_a5	634	1	95	Rumex acetosa-type	Rumex acetosa-type	HERB
Matthias_a5	662	795	662	Pediastrum	Pediastrum	ALGA
