samplename	var_	count	acc_var_	original_varname	acc_varname	groupid
Miras_f2	560	1	321	Abies	Abies	TRSH
Miras_f2	12	14	12	Betula	Betula	TRSH
Miras_f2	3645	4	3645	Calluna	Calluna vulgaris	DWAR
Miras_f2	16	1	16	Carpinus	Carpinus betulus	TRSH
Miras_f2	441	1	19	Castanea	Castanea sativa	TRSH
Miras_f2	22	2	22	Cerealia	Cerealia-type	HERB
Miras_f2	201	2	31	Corylus	Corylus	TRSH
Miras_f2	192	9	42	Fagus	Fagus	TRSH
Miras_f2	1475	1	93	Galium	Rubiaceae	HERB
Miras_f2	57	1	57	Juglans	Juglans	TRSH
Miras_f2	442	5	68	Olea	Olea europaea	TRSH
Miras_f2	126	16	126	Picea	Picea	TRSH
Miras_f2	75	60	75	Pinus	Pinus	TRSH
Miras_f2	80	107	80	Poaceae	Poaceae	HERB
Miras_f2	189	27	189	Quercus	Quercus	TRSH
Miras_f2	727	5	94	Rumex	Rumex/Oxyria	HERB
Miras_f2	99	1	99	Salix	Salix	TRSH
Miras_f2	187	1	187	Tilia	Tilia	TRSH
Miras_f2	416	2	279	Trilete spores	Trilete spore(s)	VACR
Miras_f2	174	1	174	Valerianaceae	Valerianaceae	HERB
Miras_f2	1098	1	177	Varia	Indeterminable: unknown	INUN
Miras_f2	5	3	5	Alnus	Alnus	TRSH
Miras_f2	130	1	130	Ericaceae	Ericales (tetrad)	DWAR
Miras_f2	173	1	173	Scrophulariaceae	Scrophulariaceae (colporate-reticulate)	HERB
Miras_f2	190	2	190	Fraxinus	Fraxinus	TRSH
Miras_f2	761	1	160	Asteroideae	Asteraceae subf. Asteroideae	HERB
Miras_f2	3868	1	3868	Cyperaceae	Cyperaceae	AQUA
Miras_f2	4193	3	146	Monolete fern spores	Monolete fern spores	VACR
Miras_f2	92	1	92	Rosaceae	Rosaceae	TRSH
