samplename	var_	count	acc_var_	original_varname	acc_varname	groupid
Bakker_a10	5	1	5	Alnus	Alnus	TRSH
Bakker_a10	6	15	6	Apiaceae	Apiaceae	HERB
Bakker_a10	3572	1	7	Artemisia herba-alba-type	Artemisia	HERB
Bakker_a10	761	8	160	Asteroideae	Asteraceae subf. Asteroideae	HERB
Bakker_a10	12	2	12	Betula	Betula	TRSH
Bakker_a10	13	53	13	Brassicaceae	Brassicaceae	HERB
Bakker_a10	18	3	18	Caryophyllaceae	Caryophyllaceae (periporate excl. Paronychioideae)	HERB
Bakker_a10	3676	9	340	Cedrus libani	Cedrus	TRSH
Bakker_a10	22	6	22	Cerealia	Cerealia-type	HERB
Bakker_a10	24	33	24	Chenopodiaceae	Chenopodiaceae/Amaranthaceae	HERB
Bakker_a10	447	19	25	Cichorioideae	Asteraceae subf. Cichorioideae	HERB
Bakker_a10	54	2	54	Hypericum	Hypericum	HERB
Bakker_a10	59	1	59	Lamiaceae	Lamiaceae	HERB
Bakker_a10	74	5	74	Phillyrea	Phillyrea	TRSH
Bakker_a10	75	926	75	Pinus	Pinus	TRSH
Bakker_a10	4321	2	270	Plantago lanceolata-type/P. major-type	Plantago	HERB
Bakker_a10	80	4	80	Poaceae	Poaceae	HERB
Bakker_a10	4371	2	1505	Polygonum undiff.	Polygonum-type (tricolporate)	HERB
Bakker_a10	4427	38	85	Quercus coccifera	Quercus ilex-type	TRSH
Bakker_a10	102	1	102	Scabiosa	Scabiosa	HERB
Bakker_a10	969	12	177	Unknown	Indeterminable: unknown	INUN
Bakker_a10	1148	1	194	Juglans regia	Juglans regia	TRSH
