samplename	var_	count	acc_var_	original_varname	acc_varname	groupid
Kolaczek_i28	7	7	7	Artemisia	Artemisia	HERB
Kolaczek_i28	1376	18	5	Alnus undiff.	Alnus	TRSH
Kolaczek_i28	1421	2	228	Ambrosia-type	Ambrosia/Xanthium	HERB
Kolaczek_i28	24	3	24	Chenopodiaceae	Chenopodiaceae/Amaranthaceae	HERB
Kolaczek_i28	822	1	22	Cerealia undiff.	Cerealia-type	HERB
Kolaczek_i28	1380	49	12	Betula undiff.	Betula	TRSH
Kolaczek_i28	31	10	31	Corylus avellana	Corylus	TRSH
Kolaczek_i28	1010	1	146	Filicales monolete	Monolete fern spores	VACR
Kolaczek_i28	1131	1	33	Cyperaceae undiff.	Cyperaceae	HERB
Kolaczek_i28	60	1	60	Plantago lanceolata	Plantago lanceolata-type	HERB
Kolaczek_i28	189	2	189	Quercus	Quercus	TRSH
Kolaczek_i28	429	7	80	Poaceae undiff.	Poaceae	HERB
Kolaczek_i28	634	3	95	Rumex acetosa-type	Rumex acetosa-type	HERB
Kolaczek_i28	1406	2	153	Tilia cordata	Tilia cordata-type	TRSH
Kolaczek_i28	1433	1	540	Vaccinium-type	Vaccinium	TRSH
Kolaczek_i28	783	34	783	Picea abies	Picea abies-type	TRSH
Kolaczek_i28	1432	562	125	Pinus sylvestris t.	Pinus sylvestris-type	TRSH
