samplename	var_	count	acc_var_	original_varname	acc_varname	groupid
Beaudouin_a1	560	1	321	Abies	Abies	TRSH
Beaudouin_a1	5	25	5	Alnus	Alnus	TRSH
Beaudouin_a1	7	1	7	Artemisia	Artemisia	HERB
Beaudouin_a1	12	5	12	Betula	Betula	TRSH
Beaudouin_a1	757	1	267	Centaurea	Centaurea	HERB
Beaudouin_a1	2230	1	177	cf. Castanea	Indeterminable: unknown	INUN
Beaudouin_a1	3720	1	177	cf. Ephedra	Indeterminable: unknown	INUN
Beaudouin_a1	447	2	25	Cichorioideae	Asteraceae subf. Cichorioideae	HERB
Beaudouin_a1	3868	3	3868	Cyperaceae	Cyperaceae	AQUA
Beaudouin_a1	4032	1	4031	Hedera helix	Hedera	LIAN
Beaudouin_a1	52	1	52	Helianthemum	Helianthemum	HERB
Beaudouin_a1	442	1	68	Olea	Olea europaea	TRSH
Beaudouin_a1	126	10	126	Picea	Picea	TRSH
Beaudouin_a1	80	18	80	Poaceae	Poaceae	HERB
Beaudouin_a1	1604	1	1505	Polygonum	Polygonum-type (tricolporate)	HERB
Beaudouin_a1	99	11	99	Salix	Salix	TRSH
Beaudouin_a1	120	1	120	Viburnum	Viburnum	TRSH
Beaudouin_a1	13	5	13	Brassicaceae	Brassicaceae	HERB
Beaudouin_a1	16	3	16	Carpinus	Carpinus betulus	TRSH
Beaudouin_a1	22	2	22	Cerealia	Cerealia-type	HERB
Beaudouin_a1	74	1	74	Phillyrea	Phillyrea	TRSH
Beaudouin_a1	75	45	75	Pinus	Pinus	TRSH
Beaudouin_a1	77	3	77	Pistacia	Pistacia	TRSH
Beaudouin_a1	81	9	81	Populus	Populus	TRSH
Beaudouin_a1	154	1	154	Ulmus	Ulmus/Zelkova	TRSH
Beaudouin_a1	190	8	190	Fraxinus	Fraxinus	TRSH
Beaudouin_a1	192	3	42	Fagus	Fagus	TRSH
Beaudouin_a1	201	4	31	Corylus	Corylus	TRSH
Beaudouin_a1	227	1	227	Mercurialis	Mercurialis	HERB
Beaudouin_a1	437	9	86	Quercus deciduous	Quercus robur-type	TRSH
Beaudouin_a1	481	1	407	Sambucus	Sambucus	TRSH
Beaudouin_a1	586	5	586	Ambrosia	Ambrosia	HERB
Beaudouin_a1	714	9	347	Cupressaceae	Cupressaceae undiff.	TRSH
Beaudouin_a1	724	2	270	Plantago	Plantago	HERB
Beaudouin_a1	761	1	160	Asteroideae	Asteraceae subf. Asteroideae	HERB
Beaudouin_a1	1052	3	85	Quercus ilex-type	Quercus ilex-type	TRSH
Beaudouin_a1	3525	1	24	Amaranthaceae/Chenopodiaceae	Chenopodiaceae/Amaranthaceae	HERB
Beaudouin_a1	3652	1	205	Cannabaceae	Humulus/Cannabis	HERB
