samplename	var_	count	acc_var_	original_varname	acc_varname	groupid
Leipe_b3	16	2	16	Carpinus	Carpinus betulus	TRSH
Leipe_b3	127	1	127	Betula sect. Nanae	Betula nana-type	DWAR
Leipe_b3	128	69	128	Betula sect. Albae	Betula pubescens-type	TRSH
Leipe_b3	130	3	130	Ericaceae	Ericales (tetrad)	DWAR
Leipe_b3	560	9	321	Abies	Abies	TRSH
Leipe_b3	760	8	155	Alnus glutinosa	Alnus glutinosa-type	TRSH
Leipe_b3	6	1	6	Apiaceae	Apiaceae	HERB
Leipe_b3	7	40	7	Artemisia	Artemisia	HERB
Leipe_b3	24	1	24	Chenopodiaceae	Chenopodiaceae/Amaranthaceae	HERB
Leipe_b3	33	37	33	Cyperaceae	Cyperaceae	HERB
Leipe_b3	62	14	62	Liliaceae	Liliaceae-type	HERB
Leipe_b3	80	104	80	Poaceae	Poaceae	HERB
Leipe_b3	135	8	135	Ranunculaceae	Ranunculaceae	HERB
Leipe_b3	136	7	136	Campanulaceae	Campanulaceae	HERB
Leipe_b3	154	1	154	Ulmus	Ulmus/Zelkova	TRSH
Leipe_b3	992	1	992	Armeria	Armeria-type	HERB
Leipe_b3	1950	2	191	Pterocarya	Pterocarya	TRSH
Leipe_b3	2970	5	177	Pollen, terrestrial	Indeterminable: unknown	INUN
Leipe_b3	2972	3	308	Arcella sp.	Arcella	RHIZ
Leipe_b3	2973	16	317	Assulina muscorum	Assulina muscorum	RHIZ
Leipe_b3	2976	1	672	Geumannomyces	Fungi	FUNG
Leipe_b3	554	17	362	Glomus	Glomus	FUNG
Leipe_b3	2979	1	2978	Macrobiotus harmsworthi-echinogenitus	Tardigrada	INVE
Leipe_b3	1096	11	177	Indeterminata	Indeterminable: unknown	INUN
Leipe_b3	2982	387	2902	Marker	Marker (counted)	NOPO
Leipe_b3	2983	128	177	Trees and shrubs	Indeterminable: unknown	INUN
Leipe_b3	2901	387	177	Pollen total	Indeterminable: unknown	INUN
Leipe_b3	145	2	145	Equisetum	Equisetum	VACR
Leipe_b3	146	2	146	Polypodiaceae	Monolete fern spores	VACR
Leipe_b3	965	1	183	Lycopodium annotinum	Lycopodium annotinum-type	VACR
Leipe_b3	1188	20	474	Sanguisorba officinalis	Sanguisorba officinalis	HERB
Leipe_b3	1714	2	1549	Lycopodium clavatum	Lycopodium clavatum	VACR
Leipe_b3	1944	12	1944	Pinaceae	Pinaceae	TRSH
Leipe_b3	2893	9	125	Pinus subgen. Diploxylon	Pinus sylvestris-type	TRSH
Leipe_b3	2894	12	124	Pinus subgen. Haploxylon	Pinus cembra-type	TRSH
Leipe_b3	2898	3	25	Asteraceae subfam. Cichorioideae	Asteraceae subf. Cichorioideae	HERB
Leipe_b3	2965	5	3	Asteraceae matricaria-type	Matricaria-type	HERB
Leipe_b3	2966	2	235	Asteraceae saussurea-type	Saussurea-type	HERB
Leipe_b3	2967	8	133	Asteraceae senecio-type	Senecio-type	HERB
Leipe_b3	2968	3	165	Gerianiaceae	Geraniaceae	HERB
Leipe_b3	2974	9	2116	Centropyxis sp.	Centropyxis	ALGA
Leipe_b3	2984	254	2984	Herbs	Herbs	UPHE
