samplename	var_	count	acc_var_	original_varname	acc_varname	groupid
Seppa_n1	5	20	5	Alnus	Alnus	TRSH
Seppa_n1	12	58	12	Betula	Betula	TRSH
Seppa_n1	16	2	16	Carpinus	Carpinus betulus	TRSH
Seppa_n1	3150	3	24	Chenopodium	Chenopodiaceae/Amaranthaceae	HERB
Seppa_n1	201	4	31	Corylus	Corylus	TRSH
Seppa_n1	3913	1	824	Dryopteris cristata	Dryopteris cristata-type	VACR
Seppa_n1	45	4	45	Filipendula	Filipendula	HERB
Seppa_n1	123	33	123	Larix	Larix/Pseudotsuga	TRSH
Seppa_n1	126	31	126	Picea	Picea	TRSH
Seppa_n1	75	262	75	Pinus	Pinus	TRSH
Seppa_n1	60	1	60	Plantago lanceolata	Plantago lanceolata-type	HERB
Seppa_n1	80	14	80	Poaceae	Poaceae	HERB
Seppa_n1	189	6	189	Quercus	Quercus	TRSH
Seppa_n1	187	1	187	Tilia	Tilia	TRSH
Seppa_n1	7	1	7	Artemisia	Artemisia	HERB
Seppa_n1	146	1	146	Polypodiaceae	Monolete fern spores	VACR
Seppa_n1	1573	2	828	Humulus	Humulus lupulus	HERB
