samplename	var_	count	acc_var_	original_varname	acc_varname	groupid
Atanassova_b2	6	2	6	Apiaceae	Apiaceae	HERB
Atanassova_b2	7	6	7	Artemisia	Artemisia	HERB
Atanassova_b2	12	26	12	Betula	Betula	TRSH
Atanassova_b2	563	64	16	Carpinus betulus	Carpinus betulus	TRSH
Atanassova_b2	1062	26	29	Centaurea jacea-type	Centaurea nigra-type	HERB
Atanassova_b2	24	18	24	Chenopodiaceae	Chenopodiaceae/Amaranthaceae	HERB
Atanassova_b2	201	11	31	Corylus	Corylus	TRSH
Atanassova_b2	192	159	42	Fagus	Fagus	TRSH
Atanassova_b2	44	1	44	Fraxinus ornus	Fraxinus ornus	TRSH
Atanassova_b2	126	19	126	Picea	Picea	TRSH
Atanassova_b2	75	305	75	Pinus	Pinus	TRSH
Atanassova_b2	80	111	80	Poaceae	Poaceae	HERB
Atanassova_b2	725	3	262	Polygonum aviculare	Polygonum aviculare-type	HERB
Atanassova_b2	93	5	93	Rubiaceae	Rubiaceae	HERB
Atanassova_b2	1411	6	1044	Xanthium-type	Xanthium	HERB
Atanassova_b2	2	3	2	Acer	Acer campestre-type	TRSH
Atanassova_b2	5	33	5	Alnus	Alnus	TRSH
Atanassova_b2	60	26	60	Plantago lanceolata	Plantago lanceolata-type	HERB
