samplename	original_varname	acc_varname	groupid	count	percentage
Lopez_b22	Acer	Acer campestre-type	TRSH	3	0.72
Lopez_b22	Alnus	Alnus	TRSH	1	0.24
Lopez_b22	Castanea	Castanea sativa	TRSH	1	0.24
Lopez_b22	Cistus type	Cistus	TRSH	5	1.21
Lopez_b22	Corylus	Corylus	TRSH	8	1.93
Lopez_b22	Cytisus type	Cytisus-type	TRSH	3	0.72
Lopez_b22	Daphne type	Daphne	TRSH	3	0.72
Lopez_b22	Erica type	Erica	TRSH	4	0.97
Lopez_b22	Fagus	Fagus	TRSH	6	1.45
Lopez_b22	Juniperus type	Juniperus-type	TRSH	8	1.93
Lopez_b22	Ligustrum	Ligustrum	TRSH	7	1.69
Lopez_b22	Lonicera	Lonicera	TRSH	8	1.93
Lopez_b22	Ostrya/Carpinus orientalis type	Ostrya/Carpinus orientalis	TRSH	5	1.21
Lopez_b22	Phillyrea	Phillyrea	TRSH	4	0.97
Lopez_b22	Pinus sylvestris/nigra type	Pinus sylvestris-type	TRSH	13	3.14
Lopez_b22	Pistacia terebinthus type	Pistacia	TRSH	1	0.24
Lopez_b22	evergreen Quercus	Quercus ilex-type	TRSH	189	45.65
Lopez_b22	deciduous Quercus	Quercus robur-type	TRSH	26	6.28
Lopez_b22	Paliurus/Rhamnus	Rhamnus-type	TRSH	13	3.14
Lopez_b22	Prunus/Rosa/Rubus type	Rosaceae	TRSH	11	2.66
Lopez_b22	Rosaceae undiff.	Rosaceae	TRSH	3	0.72
Lopez_b22	Salix	Salix	TRSH	1	0.24
Lopez_b22	Sambucus nigra type	Sambucus nigra/S. racemosa	TRSH	1	0.24
Lopez_b22	Apiaceae	Apiaceae	HERB	1	0.24
Lopez_b22	Aster type	Aster-type	HERB	2	0.48
Lopez_b22	Cardueae	Asteraceae subf. Carduoideae	HERB	5	1.21
Lopez_b22	Cichorioideae	Asteraceae subf. Cichorioideae	HERB	1	0.24
Lopez_b22	Brassicaceae	Brassicaceae	HERB	2	0.48
Lopez_b22	Caryophyllaceae	Caryophyllaceae (periporate excl. Paronychioideae)	HERB	3	0.72
Lopez_b22	Fabaceae undiff.	Fabaceae undiff.	HERB	11	2.66
Lopez_b22	Hypericum	Hypericum	HERB	3	0.72
Lopez_b22	Lamiaceae	Lamiaceae	HERB	4	0.97
Lopez_b22	Liliaceae	Liliaceae-type	HERB	1	0.24
Lopez_b22	Paeonia	Paeonia	HERB	2	0.48
Lopez_b22	Plantago coronopus type	Plantago coronopus-type	HERB	1	0.24
Lopez_b22	Plantago lanceolata type	Plantago lanceolata-type	HERB	1	0.24
Lopez_b22	Poaceae	Poaceae	HERB	25	6.04
Lopez_b22	Rubiaceae	Rubiaceae	HERB	3	0.72
Lopez_b22	Rumex acetosa type	Rumex acetosa-type	HERB	1	0.24
Lopez_b22	Rumex acetosella type	Rumex acetosa-type	HERB	2	0.48
Lopez_b22	Scrophulariaceae	Scrophulariaceae (colporate-reticulate)	HERB	3	0.72
Lopez_b22	Smilax aspera	Smilax	HERB	2	0.48
Lopez_b22	Tamus	Tamus communis	HERB	2	0.48
Lopez_b22	Asplenium type	Asplenium-type	VACR	3	0.72
Lopez_b22	Filicales monolete	Monolete fern spores	VACR	2	0.48
Lopez_b22	Pteridium aquilinum	Pteridium aquilinum	VACR	8	1.93
Lopez_b22	Riccia type 165	Riccia	BRYO	1	0.24
Lopez_b22	Filicales trilete	Trilete spore(s)	VACR	1	0.24
Lopez_b22	Marron 3 branches zopfiella?	cf. Zopfiella	INUN	3	
Lopez_b22	Anuraeopsis fissa	Anuraeopsis fissa	ROTI	1	
Lopez_b22	Ascodemis type UG 1285	Ascodemis-type	FUNG	2	
Lopez_b22	Coniochaeta lignaria	Coniochaeta lignaria	FUNG	2	
Lopez_b22	Type UG 1066 Delitschia spp.	Delitschia spp.	FUNG	2	
Lopez_b22	Sordaria (HdV-55A)	Sordaria-type	FUNG	5	
Lopez_b22	Sporormiella (HdV-113)	Sporormiella-type	FUNG	6	
Lopez_b22	Ustulina deusta	Ustulina deusta	FUNG	1	
Lopez_b22	Valsaria sp.	Valsaria	FUNG	2	
