samplename	var_	count	acc_var_	original_varname	acc_varname	groupid
Seppa_r1	5	23	5	Alnus	Alnus	TRSH
Seppa_r1	7	4	7	Artemisia	Artemisia	HERB
Seppa_r1	12	96	12	Betula	Betula	TRSH
Seppa_r1	3645	1	3645	Calluna	Calluna vulgaris	DWAR
Seppa_r1	201	24	31	Corylus	Corylus	TRSH
Seppa_r1	45	1	45	Filipendula	Filipendula	HERB
Seppa_r1	1573	2	828	Humulus	Humulus lupulus	HERB
Seppa_r1	143	2	143	Lycopodium	Lycopodium	VACR
Seppa_r1	126	38	126	Picea	Picea	TRSH
Seppa_r1	75	290	75	Pinus	Pinus	TRSH
Seppa_r1	80	18	80	Poaceae	Poaceae	HERB
Seppa_r1	81	1	81	Populus	Populus	TRSH
Seppa_r1	189	4	189	Quercus	Quercus	TRSH
Seppa_r1	629	1	274	Ranunculus	Ranunculus-type	HERB
Seppa_r1	99	5	99	Salix	Salix	TRSH
Seppa_r1	187	2	187	Tilia	Tilia	TRSH
Seppa_r1	154	13	154	Ulmus	Ulmus/Zelkova	TRSH
Seppa_r1	652	1	652	Urtica	Urtica	HERB
Seppa_r1	1065	9	22	Cerealia-type	Cerealia-type	HERB
Seppa_r1	3663	1	3663	Carex	Carex	AQUA
