samplename	original_varname	acc_varname	groupid	count	percentage
Karpinska_a6	Acer	Acer campestre-type	TRSH	1	0.077399381
Karpinska_a6	Alnus	Alnus	TRSH	72	5.5727554
Karpinska_a6	Betula undiff.	Betula	TRSH	127	9.8297214
Karpinska_a6	Calluna vulgaris	Calluna vulgaris	DWAR	1	0.077399381
Karpinska_a6	Carpinus betulus	Carpinus betulus	TRSH	8	0.61919505
Karpinska_a6	Corylus avellana	Corylus	TRSH	11	0.85139319
Karpinska_a6	Fagus sylvatica	Fagus	TRSH	9	0.69659443
Karpinska_a6	Fraxinus	Fraxinus	TRSH	2	0.15479876
Karpinska_a6	Juglans	Juglans	TRSH	2	0.15479876
Karpinska_a6	Picea abies	Picea abies-type	TRSH	21	1.625387
Karpinska_a6	Pinus cembra-type	Pinus cembra-type	TRSH	3	0.23219814
Karpinska_a6	Pinus sylvestris-type	Pinus sylvestris-type	TRSH	179	13.854489
Karpinska_a6	Populus	Populus	TRSH	1	0.077399381
Karpinska_a6	Prunus-type	Prunus-type	TRSH	2	0.15479876
Karpinska_a6	Quercus	Quercus	TRSH	30	2.3219814
Karpinska_a6	Rosa-type	Rosa	TRSH	3	0.23219814
Karpinska_a6	Sorbus-group	Rosaceae (non-operculate)	TRSH	2	0.15479876
Karpinska_a6	Salix	Salix	TRSH	22	1.7027864
Karpinska_a6	Sambucus nigra-type	Sambucus nigra/S. racemosa	TRSH	1	0.077399381
Karpinska_a6	Tilia cordata-type	Tilia cordata-type	TRSH	2	0.15479876
Karpinska_a6	Ulmus	Ulmus/Zelkova	TRSH	1	0.077399381
Karpinska_a6	Vaccinium-type	Vaccinium-type	DWAR	2	0.15479876
Karpinska_a6	Apiaceae undiff.	Apiaceae	HERB	7	0.54179567
Karpinska_a6	Artemisia	Artemisia	HERB	7	0.54179567
Karpinska_a6	Aster-type	Aster-type	HERB	21	1.625387
Karpinska_a6	Avena-type	Avena-type	HERB	5	0.3869969
Karpinska_a6	Brassicaceae undiff.	Brassicaceae	HERB	7	0.54179567
Karpinska_a6	Carduus-type	Carduus-type	HERB	10	0.77399381
Karpinska_a6	Centaurea cyanus	Centaurea cyanus-type	HERB	1	0.077399381
Karpinska_a6	Centaurea jacea-type	Centaurea nigra-type	HERB	2	0.15479876
Karpinska_a6	Cerealia-type	Cerealia-type	HERB	38	2.9411765
Karpinska_a6	Chenopodiaceae	Chenopodiaceae/Amaranthaceae	HERB	10	0.77399381
Karpinska_a6	Dianthus-type	Dianthus/Petrorhagia	HERB	4	0.30959752
Karpinska_a6	Euphorbia	Euphorbia	HERB	1	0.077399381
Karpinska_a6	Gypsophila fastigiata	Gypsophila repens-type	HERB	1	0.077399381
Karpinska_a6	Hypericum perforatum-type	Hypericum perforatum-type	HERB	1	0.077399381
Karpinska_a6	Lotus-type	Lotus-type	HERB	2	0.15479876
Karpinska_a6	Anthemis-type	Matricaria-type	HERB	9	0.69659443
Karpinska_a6	Mentha-type	Mentha-type	HERB	17	1.3157895
Karpinska_a6	Plantago lanceolata	Plantago lanceolata-type	HERB	129	9.9845201
Karpinska_a6	Plantago media	Plantago media	HERB	2	0.15479876
Karpinska_a6	Poaceae undiff.	Poaceae	HERB	460	35.603715
Karpinska_a6	Polygonum aviculare	Polygonum aviculare-type	HERB	1	0.077399381
Karpinska_a6	Polygonum bistorta	Polygonum bistorta	HERB	1	0.077399381
Karpinska_a6	Potentilla-type	Potentilla-type	HERB	1	0.077399381
Karpinska_a6	Ranunculus acris-type	Ranunculus acris-type	HERB	8	0.61919505
Karpinska_a6	Galium-type	Rubiaceae	HERB	5	0.3869969
Karpinska_a6	Rumex acetosa-type	Rumex acetosa-type	HERB	16	1.2383901
Karpinska_a6	Sanguisorba officinalis	Sanguisorba officinalis	HERB	1	0.077399381
Karpinska_a6	Sinapis-type	Sinapis-type	HERB	1	0.077399381
Karpinska_a6	Trifolium repens-type	Trifolium repens-type	HERB	1	0.077399381
Karpinska_a6	Urtica	Urtica	HERB	8	0.61919505
Karpinska_a6	Veronica-type	Veronica-type	HERB	1	0.077399381
Karpinska_a6	Anthoceros	Anthoceros/Phaeoceros	BRYO	2	0.15479876
Karpinska_a6	Equisetum	Equisetum	VACR	1	0.077399381
Karpinska_a6	Monolete fern spores	Monolete fern spores	VACR	9	0.69659443
Karpinska_a6	Cyperaceae	Cyperaceae	AQUA	16	1.2383901
Karpinska_a6	Charcoal	Charcoal	MACR	15	
Karpinska_a6	Lycopodium (counted)	Lycopodium (counted)	NOPO	73	
