samplename	original_varname	acc_varname	groupid	count	percentage
Binney2017_E2655	Alnus	Alnus	TRSH	37	16.09
Binney2017_E2655	Betula	Betula	TRSH	14	6.09
Binney2017_E2655	Ericaceae	Ericales (tetrad)	DWAR	34	14.78
Binney2017_E2655	Larix	Larix/Pseudotsuga	TRSH	11	4.78
Binney2017_E2655	Pinus pumila	Pinus cembra-type	TRSH	27	11.74
Binney2017_E2655	Artemisia	Artemisia	HERB	11	4.78
Binney2017_E2655	Equisetaceae	Equisetum	VACR	22	9.57
Binney2017_E2655	Lycopodium	Lycopodium	VACR	19	8.26
Binney2017_E2655	Polypodiaceae	Monolete fern spores	VACR	24	10.43
Binney2017_E2655	Sphagnales	Sphagnum	BRYO	31	13.48
