	samplename	var_	count	acc_var_	original_varname	acc_varname	groupid	groupname	higher_groupid	included_in_percent_sum	make_percent	higher_groupname	group_order	sums	percentage
0	Sadori_b1	4	52	4	Alnus	Alnus	TRSH	Trees & Shrubs	TRSH	True	True	Trees & Shrubs	0	524	9.9236641
1	Sadori_b1	574	11	7	Carpinus betulus	Carpinus betulus	TRSH	Trees & Shrubs	TRSH	True	True	Trees & Shrubs	0	524	2.0992366
2	Sadori_b1	454	2	47	Castanea	Castanea sativa	TRSH	Trees & Shrubs	TRSH	True	True	Trees & Shrubs	0	524	0.38167939
3	Sadori_b1	9	19	9	Corylus	Corylus	TRSH	Trees & Shrubs	TRSH	True	True	Trees & Shrubs	0	524	3.6259542
4	Sadori_b1	11	7	11	Ericaceae	Ericales (tetrad)	DWAR	Dwarf shrubs	TRSH	True	True	Trees & Shrubs	0	524	1.3358779
5	Sadori_b1	12	7	12	Fagus	Fagus	TRSH	Trees & Shrubs	TRSH	True	True	Trees & Shrubs	0	524	1.3358779
6	Sadori_b1	13	8	13	Fraxinus	Fraxinus	TRSH	Trees & Shrubs	TRSH	True	True	Trees & Shrubs	0	524	1.5267176
7	Sadori_b1	14	1	14	Ilex	Ilex	TRSH	Trees & Shrubs	TRSH	True	True	Trees & Shrubs	0	524	0.19083969
8	Sadori_b1	15	3	15	Juglans	Juglans	TRSH	Trees & Shrubs	TRSH	True	True	Trees & Shrubs	0	524	0.57251908
9	Sadori_b1	749	1	28	Juniperus-type	Juniperus-type	TRSH	Trees & Shrubs	TRSH	True	True	Trees & Shrubs	0	524	0.19083969
10	Sadori_b1	455	30	95	Olea	Olea europaea	TRSH	Trees & Shrubs	TRSH	True	True	Trees & Shrubs	0	524	5.7251908
11	Sadori_b1	3792	6	97	Ostrya/Carpinus orientalis	Ostrya/Carpinus orientalis	TRSH	Trees & Shrubs	TRSH	True	True	Trees & Shrubs	0	524	1.1450382
12	Sadori_b1	19	16	19	Pinus	Pinus	TRSH	Trees & Shrubs	TRSH	True	True	Trees & Shrubs	0	524	3.0534351
13	Sadori_b1	107	1	107	Populus	Populus	TRSH	Trees & Shrubs	TRSH	True	True	Trees & Shrubs	0	524	0.19083969
14	Sadori_b1	1061	13	110	Quercus cerris-type	Quercus cerris-type	TRSH	Trees & Shrubs	TRSH	True	True	Trees & Shrubs	0	524	2.480916
15	Sadori_b1	22	14	22	Quercus evergreen	Quercus ilex-type	TRSH	Trees & Shrubs	TRSH	True	True	Trees & Shrubs	0	524	2.6717557
16	Sadori_b1	21	103	21	Quercus deciduous	Quercus robur-type	TRSH	Trees & Shrubs	TRSH	True	True	Trees & Shrubs	0	524	19.656489
17	Sadori_b1	31	14	31	Ulmus	Ulmus/Zelkova	TRSH	Trees & Shrubs	TRSH	True	True	Trees & Shrubs	0	524	2.6717557
18	Sadori_b1	146	2	146	Vitis	Vitis	TRSH	Trees & Shrubs	TRSH	True	True	Trees & Shrubs	0	524	0.38167939
19	Sadori_b1	601	1	36	Umbelliferae	Apiaceae	HERB	Herbs	HERB	True	True	Herbs	5	524	0.19083969
20	Sadori_b1	37	8	37	Artemisia	Artemisia	HERB	Herbs	HERB	True	True	Herbs	5	524	1.5267176
21	Sadori_b1	772	19	180	Asteroideae	Asteraceae subf. Asteroideae	HERB	Herbs	HERB	True	True	Herbs	5	524	3.6259542
22	Sadori_b1	460	17	53	Cichorioideae	Asteraceae subf. Cichorioideae	HERB	Herbs	HERB	True	True	Herbs	5	524	3.2442748
23	Sadori_b1	494	15	42	Cruciferae	Brassicaceae	HERB	Herbs	HERB	True	True	Herbs	5	524	2.8625954
24	Sadori_b1	157	1	157	Campanulaceae	Campanulaceae	HERB	Herbs	HERB	True	True	Herbs	5	524	0.19083969
25	Sadori_b1	46	15	46	Caryophyllaceae	Caryophyllaceae (periporate excl. Paronychioideae)	HERB	Herbs	HERB	True	True	Herbs	5	524	2.8625954
26	Sadori_b1	1075	13	50	Cerealia-type	Cerealia-type	HERB	Herbs	HERB	True	True	Herbs	5	524	2.480916
27	Sadori_b1	52	14	52	Chenopodiaceae	Chenopodiaceae/Amaranthaceae	HERB	Herbs	HERB	True	True	Herbs	5	524	2.6717557
28	Sadori_b1	61	9	61	Cyperaceae	Cyperaceae	HERB	Herbs	HERB	True	True	Herbs	5	524	1.7175573
29	Sadori_b1	73	1	73	Filipendula	Filipendula	HERB	Herbs	HERB	True	True	Herbs	5	524	0.19083969
30	Sadori_b1	755	27	755	Leguminosae	Leguminosae	HERB	Herbs	HERB	True	True	Herbs	5	524	5.1526718
31	Sadori_b1	735	4	286	Plantago	Plantago	HERB	Herbs	HERB	True	True	Herbs	5	524	0.76335878
32	Sadori_b1	1611	57	106	Gramineae	Poaceae	HERB	Herbs	HERB	True	True	Herbs	5	524	10.877863
33	Sadori_b1	1614	1	1515	Polygonum	Polygonum-type (tricolporate)	HERB	Herbs	HERB	True	True	Herbs	5	524	0.19083969
34	Sadori_b1	156	2	156	Ranunculaceae	Ranunculaceae	HERB	Herbs	HERB	True	True	Herbs	5	524	0.38167939
35	Sadori_b1	119	1	119	Rubiaceae	Rubiaceae	HERB	Herbs	HERB	True	True	Herbs	5	524	0.19083969
36	Sadori_b1	738	4	120	Rumex	Rumex/Oxyria	HERB	Herbs	HERB	True	True	Herbs	5	524	0.76335878
37	Sadori_b1	137	1	137	Thalictrum	Thalictrum	HERB	Herbs	HERB	True	True	Herbs	5	524	0.19083969
38	Sadori_b1	3747	2	167	Monolete fern spores	Monolete fern spores	VACR	Vascular cryptogams (Pteridophytes)	VACR	True	True	Ferns	6	524	0.38167939
39	Sadori_b1	432	2	295	Trilete spores	Trilete spore(s)	VACR	Vascular cryptogams (Pteridophytes)	VACR	True	True	Ferns	6	524	0.38167939
40	Sadori_b1	1168	1	392	Myriophyllum spicatum	Myriophyllum spicatum	AQUA	Aquatics	AQUA	False	True	Aquatics	7	524	0.19083969
41	Sadori_b1	2097	1	409	Pseudoschizaea	Pseudoschizaea	ALGA	Algae	AQUA	False	True	Aquatics	7	524	0.19083969
42	Sadori_b1	815	1	196	Sparganium/Typha	Sparganium-type	AQUA	Aquatics	AQUA	False	True	Aquatics	7	524	0.19083969
43	Sadori_b1	3343	89	3343	Charcoal 50-125 _m	Charcoal 50-125 _m	CHAR	Charcoal	CHAR	False	False	Charcoal	13	524	
44	Sadori_b1	3334	2093	3334	Charcoal <50 -_m	Charcoal <50 -_m	CHAR	Charcoal	CHAR	False	False	Charcoal	13	524	
45	Sadori_b1	3337	45	3337	Charcoal >125 _m	Charcoal >125 _m	CHAR	Charcoal	CHAR	False	False	Charcoal	13	524	
46	Sadori_b1	3631	54	197	Indeterminable: unknown	Indeterminable: unknown	INUN	Indeterminables and unknowns	INUN	False	False	Indeterminables and unknowns	16	524	
47	Sadori_b1	3192	5	347	Botryococcaceae	Botryococcaceae	NOPO	Nonpollen	NOPO	False	False	Nonpollen	30	524	
48	Sadori_b1	703	13500	703	Lycopodium (added)	Lycopodium (added)	NOPO	Nonpollen	NOPO	False	False	Nonpollen	30	524	
49	Sadori_b1	571	161	571	Lycopodium (counted)	Lycopodium (counted)	NOPO	Nonpollen	NOPO	False	False	Nonpollen	30	524	
50	Sadori_b1	4095	1	4095	Sample dry mass (g)	Sample dry mass (g)	NOPO	Nonpollen	NOPO	False	False	Nonpollen	30	524	
