samplename	var_	count	acc_var_	original_varname	acc_varname	groupid
AlbaSanchez_a70	426	275	340	Cedrus atlantica	Cedrus	TRSH
AlbaSanchez_a70	427	13	85	Quercus evergreen	Quercus ilex-type	TRSH
AlbaSanchez_a70	436	1	203	Juniperus t.	Juniperus-type	TRSH
AlbaSanchez_a70	57	2	57	Juglans	Juglans	TRSH
AlbaSanchez_a70	442	5	68	Olea	Olea europaea	TRSH
AlbaSanchez_a70	18	1	18	Caryophyllaceae	Caryophyllaceae (periporate excl. Paronychioideae)	HERB
AlbaSanchez_a70	24	1	24	Chenopodiaceae	Chenopodiaceae/Amaranthaceae	HERB
AlbaSanchez_a70	484	3	269	Fabaceae undiff.	Fabaceae undiff.	HERB
AlbaSanchez_a70	559	2	559	Lycopodium (counted)	Lycopodium (counted)	NOPO
AlbaSanchez_a70	429	8	80	Poaceae undiff.	Poaceae	HERB
