samplename	original_varname	acc_varname	groupid	count	percentage
Fletcher_a4	Olea	Olea europaea	TRSH	339	29.048843
Fletcher_a4	Phillyrea	Phillyrea	TRSH	5	0.42844901
Fletcher_a4	Pinus	Pinus	TRSH	45	3.8560411
Fletcher_a4	Quercus undiff.	Quercus	TRSH	27	2.3136247
Fletcher_a4	Quercus suber	Quercus cerris-type	TRSH	9	0.77120823
Fletcher_a4	Tamarix	Tamarix	TRSH	4	0.34275921
Fletcher_a4	Apiaceae undiff.	Apiaceae	HERB	1	0.085689803
Fletcher_a4	Asteraceae (Asteroid./Card.)	Asteraceae subf. Asteroideae	HERB	59	5.0556984
Fletcher_a4	Asteraceae (Lactuc.)	Asteraceae subf. Cichorioideae	HERB	331	28.363325
Fletcher_a4	Lotus type	Astragalus-type	HERB	2	0.17137961
Fletcher_a4	Caryophyllaceae undiff.	Caryophyllaceae (periporate excl. Paronychioideae)	HERB	5	0.42844901
Fletcher_a4	Chenopodiaceae	Chenopodiaceae/Amaranthaceae	HERB	68	5.8269066
Fletcher_a4	Cistaceae undiff.	Cistaceae	HERB	1	0.085689803
Fletcher_a4	Cyperaceae	Cyperaceae	HERB	1	0.085689803
Fletcher_a4	Echium	Echium	HERB	6	0.51413882
Fletcher_a4	Erodium	Erodium	HERB	1	0.085689803
Fletcher_a4	Illecebrum verticillatum	Illecebrum verticillatum	HERB	2	0.17137961
Fletcher_a4	Plantago undiff.	Plantago	HERB	17	1.4567266
Fletcher_a4	Plantago coronopus type	Plantago coronopus-type	HERB	34	2.9134533
Fletcher_a4	Plantago lanceolata type	Plantago lanceolata-type	HERB	47	4.0274207
Fletcher_a4	Poaceae	Poaceae	HERB	158	13.538989
Fletcher_a4	Spergula type	Spergularia-type	HERB	5	0.42844901
Fletcher_a4	Indeterminate	Indeterminable: unknown	INUN	6	
Fletcher_a4	Unknown	Indeterminable: unknown	INUN	7	
