samplename	original_varname	acc_varname	groupid	count	percentage	notes
Tarasov_a157	Abies	Abies	TRSH	4.1	4.1	GroupID taken from POLNET. Many taxa matched that acc_varname, consistent at the groupID level.
Tarasov_a157	Betula	Betula	TRSH	4.1	4.1	GroupID taken from POLNET. Many taxa matched that acc_varname, consistent at the groupID level.
Tarasov_a157	Fagus	Fagus	TRSH	33.61	33.61	GroupID taken from POLNET. Many taxa matched that acc_varname, consistent at the groupID level.
Tarasov_a157	Pinus	Pinus	TRSH	24.58	24.58	GroupID taken from POLNET. Many taxa matched that acc_varname, consistent at the groupID level.
Tarasov_a157	Quercus deciduous	Quercus robur-type	TRSH	33.61	33.61	GroupID taken from POLNET. Only one taxon matched that acc_varname.
