	samplename	var_	count	acc_var_	original_varname	acc_varname	groupid	groupname	higher_groupid	included_in_percent_sum	make_percent	higher_groupname	group_order	sums	percentage
0	Kolaczek_f1	1111	14	1111	Aesculus hippocastanum	Aesculus hippocastanum	TRSH	Trees & Shrubs	TRSH	True	True	Trees & Shrubs	0	788	1.7766497
1	Kolaczek_f1	4	251	4	Alnus	Alnus	TRSH	Trees & Shrubs	TRSH	True	True	Trees & Shrubs	0	788	31.852792
2	Kolaczek_f1	5	31	5	Betula	Betula	TRSH	Trees & Shrubs	TRSH	True	True	Trees & Shrubs	0	788	3.9340102
3	Kolaczek_f1	574	6	7	Carpinus betulus	Carpinus betulus	TRSH	Trees & Shrubs	TRSH	True	True	Trees & Shrubs	0	788	0.76142132
4	Kolaczek_f1	59	9	9	Corylus avellana	Corylus	TRSH	Trees & Shrubs	TRSH	True	True	Trees & Shrubs	0	788	1.142132
5	Kolaczek_f1	70	1	12	Fagus sylvatica	Fagus	TRSH	Trees & Shrubs	TRSH	True	True	Trees & Shrubs	0	788	0.12690355
6	Kolaczek_f1	13	2	13	Fraxinus	Fraxinus	TRSH	Trees & Shrubs	TRSH	True	True	Trees & Shrubs	0	788	0.25380711
7	Kolaczek_f1	15	1	15	Juglans	Juglans	TRSH	Trees & Shrubs	TRSH	True	True	Trees & Shrubs	0	788	0.12690355
8	Kolaczek_f1	85	1	85	Juniperus	Juniperus communis-type	TRSH	Trees & Shrubs	TRSH	True	True	Trees & Shrubs	0	788	0.12690355
9	Kolaczek_f1	794	13	794	Picea abies	Picea abies-type	TRSH	Trees & Shrubs	TRSH	True	True	Trees & Shrubs	0	788	1.6497462
10	Kolaczek_f1	1236	262	148	Pinus sylvestris-type	Pinus sylvestris-type	TRSH	Trees & Shrubs	TRSH	True	True	Trees & Shrubs	0	788	33.248731
11	Kolaczek_f1	107	1	107	Populus	Populus	TRSH	Trees & Shrubs	TRSH	True	True	Trees & Shrubs	0	788	0.12690355
12	Kolaczek_f1	208	14	208	Quercus	Quercus	TRSH	Trees & Shrubs	TRSH	True	True	Trees & Shrubs	0	788	1.7766497
13	Kolaczek_f1	3015	2	502	Sorbus-group	Rosaceae (non-operculate)	TRSH	Trees & Shrubs	TRSH	True	True	Trees & Shrubs	0	788	0.25380711
14	Kolaczek_f1	4088	19	4088	Salix undifferentiated	Salix undifferentiated	TRSH	Trees & Shrubs	TRSH	True	True	Trees & Shrubs	0	788	2.4111675
15	Kolaczek_f1	1364	19	594	Sambucus nigra-type	Sambucus nigra/S. racemosa	TRSH	Trees & Shrubs	TRSH	True	True	Trees & Shrubs	0	788	2.4111675
16	Kolaczek_f1	31	1	31	Ulmus	Ulmus/Zelkova	TRSH	Trees & Shrubs	TRSH	True	True	Trees & Shrubs	0	788	0.12690355
17	Kolaczek_f1	3087	2	3087	Ambrosia artemisiifolia-type	Ambrosia artemisiifolia-type	HERB	Herbs	HERB	True	True	Herbs	5	788	0.25380711
18	Kolaczek_f1	2964	5	36	Apiaceae undifferentiated	Apiaceae	HERB	Herbs	HERB	True	True	Herbs	5	788	0.63451777
19	Kolaczek_f1	37	16	37	Artemisia	Artemisia	HERB	Herbs	HERB	True	True	Herbs	5	788	2.0304569
20	Kolaczek_f1	608	1	41	Aster-type	Aster-type	HERB	Herbs	HERB	True	True	Herbs	5	788	0.12690355
21	Kolaczek_f1	1393	1	352	Cirsium/Carduus	Asteraceae subf. Carduoideae	HERB	Herbs	HERB	True	True	Herbs	5	788	0.12690355
22	Kolaczek_f1	460	4	53	Cichorioideae	Asteraceae subf. Cichorioideae	HERB	Herbs	HERB	True	True	Herbs	5	788	0.50761421
23	Kolaczek_f1	3196	3	3196	Brassicaceae undifferentiated	Brassicaceae undifferentiated	HERB	Herbs	HERB	True	True	Herbs	5	788	0.38071066
24	Kolaczek_f1	832	2	475	Centaurea cyanus	Centaurea cyanus-type	HERB	Herbs	HERB	True	True	Herbs	5	788	0.25380711
25	Kolaczek_f1	1074	1	1074	Centaurea scabiosa-type	Centaurea scabiosa-type	HERB	Herbs	HERB	True	True	Herbs	5	788	0.12690355
26	Kolaczek_f1	1075	8	50	Cerealia-type	Cerealia-type	HERB	Herbs	HERB	True	True	Herbs	5	788	1.0152284
27	Kolaczek_f1	52	10	52	Chenopodiaceae	Chenopodiaceae/Amaranthaceae	HERB	Herbs	HERB	True	True	Herbs	5	788	1.2690355
28	Kolaczek_f1	3548	1	3548	Galium-type	Galium-type	HERB	Herbs	HERB	True	True	Herbs	5	788	0.12690355
29	Kolaczek_f1	3637	1	2339	Iris pseudacorus-type	Iris pseudacorus-type	HERB	Herbs	HERB	True	True	Herbs	5	788	0.12690355
30	Kolaczek_f1	1083	2	92	Mentha-type	Mentha-type	HERB	Herbs	HERB	True	True	Herbs	5	788	0.25380711
31	Kolaczek_f1	3840	9	527	Phragmites australis-type	Phragmites australis-type	HERB	Herbs	HERB	True	True	Herbs	5	788	1.142132
32	Kolaczek_f1	87	4	87	Plantago lanceolata	Plantago lanceolata-type	HERB	Herbs	HERB	True	True	Herbs	5	788	0.50761421
33	Kolaczek_f1	2928	24	106	Poaceae undifferentiated	Poaceae	HERB	Herbs	HERB	True	True	Herbs	5	788	3.0456853
34	Kolaczek_f1	736	2	278	Polygonum aviculare	Polygonum aviculare-type	HERB	Herbs	HERB	True	True	Herbs	5	788	0.25380711
35	Kolaczek_f1	645	2	121	Rumex acetosa-type	Rumex acetosa-type	HERB	Herbs	HERB	True	True	Herbs	5	788	0.25380711
36	Kolaczek_f1	1408	3	122	Rumex acetosella-type	Rumex acetosella	HERB	Herbs	HERB	True	True	Herbs	5	788	0.38071066
37	Kolaczek_f1	272	9	272	Secale cereale	Secale cereale	HERB	Herbs	HERB	True	True	Herbs	5	788	1.142132
38	Kolaczek_f1	1204	1	1204	Solanum dulcamara	Solanum dulcamara	HERB	Herbs	HERB	True	True	Herbs	5	788	0.12690355
39	Kolaczek_f1	663	20	663	Urtica	Urtica	HERB	Herbs	HERB	True	True	Herbs	5	788	2.5380711
40	Kolaczek_f1	836	1	236	Dryopteris filix-mas	Dryopteris filix-mas-type	VACR	Vascular cryptogams (Pteridophytes)	VACR	True	True	Ferns	6	788	0.12690355
41	Kolaczek_f1	166	6	166	Equisetum	Equisetum	VACR	Vascular cryptogams (Pteridophytes)	VACR	True	True	Ferns	6	788	0.76142132
42	Kolaczek_f1	3747	2	167	Monolete fern spores	Monolete fern spores	VACR	Vascular cryptogams (Pteridophytes)	VACR	True	True	Ferns	6	788	0.25380711
