samplename	var_	count	acc_var_	original_varname	acc_varname	groupid
Tonkov_c1	5	8	5	Alnus	Alnus	TRSH
Tonkov_c1	6	3	6	Apiaceae	Apiaceae	HERB
Tonkov_c1	7	1	7	Artemisia	Artemisia	HERB
Tonkov_c1	12	6	12	Betula	Betula	TRSH
Tonkov_c1	13	3	13	Brassicaceae	Brassicaceae	HERB
Tonkov_c1	563	5	16	Carpinus betulus	Carpinus betulus	TRSH
Tonkov_c1	1035	3	70	Carpinus orientalis/Ostrya	Ostrya/Carpinus orientalis	TRSH
Tonkov_c1	1062	1	29	Centaurea jacea-type	Centaurea nigra-type	HERB
Tonkov_c1	1243	2	603	Cirsium-type	Cirsium	HERB
Tonkov_c1	1246	3	1246	Dianthus-type	Dianthus/Petrorhagia	HERB
Tonkov_c1	192	48	42	Fagus	Fagus	TRSH
Tonkov_c1	605	1	93	Galium-type	Rubiaceae	HERB
Tonkov_c1	606	1	606	Gentiana	Gentiana	HERB
Tonkov_c1	498	1	498	Geranium	Geranium	HERB
Tonkov_c1	57	1	57	Juglans	Juglans	TRSH
Tonkov_c1	1257	2	1257	Knautia	Knautia	HERB
Tonkov_c1	59	1	59	Lamiaceae	Lamiaceae	HERB
Tonkov_c1	1260	2	132	Lychnis-type	Silene-type	HERB
Tonkov_c1	126	73	126	Picea	Picea	TRSH
Tonkov_c1	1049	287	125	Pinus diploxylon-type	Pinus sylvestris-type	TRSH
Tonkov_c1	2420	26	124	Pinus peuce	Pinus cembra-type	TRSH
Tonkov_c1	60	1	60	Plantago lanceolata	Plantago lanceolata-type	HERB
Tonkov_c1	146	2	146	Polypodiaceae	Monolete fern spores	VACR
Tonkov_c1	1051	10	84	Quercus cerris-type	Quercus cerris-type	TRSH
Tonkov_c1	152	7	86	Quercus robur-type	Quercus robur-type	TRSH
Tonkov_c1	99	1	99	Salix	Salix	TRSH
Tonkov_c1	1041	1	1041	Scleranthus	Scleranthus	HERB
Tonkov_c1	80	2	80	Poaceae	Poaceae	HERB
Tonkov_c1	173	2	173	Scrophulariaceae	Scrophulariaceae (colporate-reticulate)	HERB
Tonkov_c1	201	9	31	Corylus	Corylus	TRSH
Tonkov_c1	560	31	321	Abies	Abies	TRSH
