samplename	var_	count	acc_var_	original_varname	acc_varname	groupid
Tonkov_i1	2	1	2	Acer	Acer campestre-type	TRSH
Tonkov_i1	1325	2	160	Achillea/Aster-type	Asteraceae subf. Asteroideae	HERB
Tonkov_i1	5	4	5	Alnus	Alnus	TRSH
Tonkov_i1	7	4	7	Artemisia	Artemisia	HERB
Tonkov_i1	12	9	12	Betula	Betula	TRSH
Tonkov_i1	13	2	13	Brassicaceae	Brassicaceae	HERB
Tonkov_i1	563	9	16	Carpinus betulus	Carpinus betulus	TRSH
Tonkov_i1	201	17	31	Corylus	Corylus	TRSH
Tonkov_i1	606	1	606	Gentiana	Gentiana	HERB
Tonkov_i1	58	1	58	Juniperus	Juniperus communis-type	TRSH
Tonkov_i1	126	28	126	Picea	Picea	TRSH
Tonkov_i1	1049	500	125	Pinus diploxylon-type	Pinus sylvestris-type	TRSH
Tonkov_i1	60	1	60	Plantago lanceolata	Plantago lanceolata-type	HERB
Tonkov_i1	4327	3	458	Plantago media/major-type	Plantago major/P. media-type	HERB
Tonkov_i1	80	17	80	Poaceae	Poaceae	HERB
Tonkov_i1	1051	4	84	Quercus cerris-type	Quercus cerris-type	TRSH
Tonkov_i1	2429	1	274	Ranunculus-type	Ranunculus-type	HERB
Tonkov_i1	727	4	94	Rumex	Rumex/Oxyria	HERB
Tonkov_i1	1275	2	103	Scrophularia-type	Scrophularia-type	HERB
Tonkov_i1	154	1	154	Ulmus	Ulmus/Zelkova	TRSH
Tonkov_i1	1411	1	1044	Xanthium-type	Xanthium	HERB
Tonkov_i1	24	1	24	Chenopodiaceae	Chenopodiaceae/Amaranthaceae	HERB
Tonkov_i1	45	1	45	Filipendula	Filipendula	HERB
Tonkov_i1	104	1	22	Secale	Cerealia-type	HERB
Tonkov_i1	152	2	86	Quercus robur-type	Quercus robur-type	TRSH
Tonkov_i1	192	10	42	Fagus	Fagus	TRSH
Tonkov_i1	725	1	262	Polygonum aviculare	Polygonum aviculare-type	HERB
Tonkov_i1	2420	5	124	Pinus peuce	Pinus cembra-type	TRSH
