samplename	var_	count	acc_var_	original_varname	acc_varname	groupid
Overballe_a1	3574	1	7	Artemisia-type	Artemisia	HERB
Overballe_a1	12	10	12	Betula	Betula	TRSH
Overballe_a1	563	1	16	Carpinus betulus	Carpinus betulus	TRSH
Overballe_a1	3868	23	3868	Cyperaceae	Cyperaceae	AQUA
Overballe_a1	42	53	42	Fagus sylvatica	Fagus	TRSH
Overballe_a1	45	1	45	Filipendula	Filipendula	HERB
Overballe_a1	47	1	47	Fraxinus excelsior	Fraxinus excelsior-type	TRSH
Overballe_a1	605	1	93	Galium-type	Rubiaceae	HERB
Overballe_a1	4073	7	999	Indeterminable: concealed	Indeterminable: concealed	INUN
Overballe_a1	718	2	718	Indeterminable: degraded	Indeterminable: degraded	INUN
Overballe_a1	692	40	692	Lycopodium (added)	Lycopodium (added)	NOPO
Overballe_a1	4169	3	587	Lysimachia-type	Anagallis-type	HERB
Overballe_a1	80	18	80	Poaceae	Poaceae	HERB
Overballe_a1	146	41	146	Polypodiaceae	Monolete fern spores	VACR
Overballe_a1	431	3	180	Pteridium	Pteridium aquilinum	VACR
Overballe_a1	189	46	189	Quercus	Quercus	TRSH
Overballe_a1	630	1	87	Ranunculus acris-type	Ranunculus acris-type	HERB
Overballe_a1	634	1	95	Rumex acetosa-type	Rumex acetosa-type	HERB
Overballe_a1	99	1	99	Salix	Salix	TRSH
Overballe_a1	481	1	407	Sambucus	Sambucus	TRSH
Overballe_a1	1333	1	1242	Taraxacum-type	Crepis-type	HERB
Overballe_a1	187	1	187	Tilia	Tilia	TRSH
Overballe_a1	5	79	5	Alnus	Alnus	TRSH
Overballe_a1	75	8	75	Pinus	Pinus	TRSH
Overballe_a1	126	8	126	Picea	Picea	TRSH
Overballe_a1	201	14	31	Corylus	Corylus	TRSH
Overballe_a1	667	2	214	Polypodium vulgare	Polypodium	VACR
Overballe_a1	949	2	258	Hordeum-type	Hordeum-type	HERB
Overballe_a1	1366	1	512	Potentilla	Potentilla-type	HERB
