samplename	original_varname	acc_varname	groupid	count	percentage
Zimny_a6	Abies	Abies	TRSH	1	0.0035526503
Zimny_a6	Acer	Acer campestre-type	TRSH	28	0.099474208
Zimny_a6	Aesculus hippocastanum	Aesculus hippocastanum	TRSH	106	0.37658093
Zimny_a6	Alnus	Alnus	TRSH	489	1.737246
Zimny_a6	Betula alba-type	Betula pubescens-type	TRSH	3139	11.151769
Zimny_a6	Calluna vulgaris	Calluna vulgaris	TRSH	6	0.021315902
Zimny_a6	Carpinus betulus	Carpinus betulus	TRSH	235	0.83487282
Zimny_a6	Corylus avellana	Corylus	TRSH	171	0.6075032
Zimny_a6	Fagus sylvatica	Fagus	TRSH	1882	6.6860878
Zimny_a6	Fraxinus excelsior	Fraxinus excelsior-type	TRSH	46	0.16342191
Zimny_a6	Juglans	Juglans	TRSH	20	0.071053006
Zimny_a6	Juniperus communis	Juniperus communis-type	TRSH	47	0.16697456
Zimny_a6	Larix	Larix/Pseudotsuga	TRSH	40	0.14210601
Zimny_a6	Picea abies	Picea abies-type	TRSH	266	0.94500497
Zimny_a6	Pinus sylvestris	Pinus sylvestris-type	TRSH	1911	6.7891147
Zimny_a6	Populus	Populus	TRSH	29	0.10302686
Zimny_a6	Quercus	Quercus	TRSH	712	2.529487
Zimny_a6	Salix	Salix	TRSH	165	0.5861873
Zimny_a6	Sambucus	Sambucus	TRSH	81	0.28776467
Zimny_a6	Sorbus-type	Sorbus-type	TRSH	85	0.30197527
Zimny_a6	Tilia	Tilia	TRSH	94	0.33394913
Zimny_a6	Ulmus	Ulmus/Zelkova	TRSH	8	0.028421202
Zimny_a6	Viburnum opulus	Viburnum opulus	TRSH	6	0.021315902
Zimny_a6	Viscum	Viscum	TRSH	16	0.056842404
Zimny_a6	Alchemilla-type	Alchemilla/Aphanes	HERB	1	0.0035526503
Zimny_a6	Ambrosia	Ambrosia	HERB	24	0.085263607
Zimny_a6	Anemone-type	Anemone nemorosa-type	HERB	1	0.0035526503
Zimny_a6	Apiaceae	Apiaceae	HERB	25	0.088816257
Zimny_a6	Arenaria	Arenaria	HERB	1	0.0035526503
Zimny_a6	Artemisia	Artemisia	HERB	220	0.78158306
Zimny_a6	Aster-type	Aster-type	HERB	233	0.82776751
Zimny_a6	Asteraceae	Asteraceae	HERB	3	0.010657951
Zimny_a6	Avena-type	Avena-type	HERB	3	0.010657951
Zimny_a6	Beta-type	Beta	HERB	1	0.0035526503
Zimny_a6	Brassicaceae	Brassicaceae	HERB	228	0.81000426
Zimny_a6	Caryophyllaceae	Caryophyllaceae (periporate excl. Paronychioideae)	HERB	2	0.0071053006
Zimny_a6	Centaurea cyanus	Centaurea cyanus-type	HERB	8	0.028421202
Zimny_a6	Cerastium-type	Cerastium-type	HERB	1	0.0035526503
Zimny_a6	Stellaria-type	Cerastium-type	HERB	2	0.0071053006
Zimny_a6	Cerealia-type	Cerealia-type	HERB	2	0.0071053006
Zimny_a6	Chenopodiaceae	Chenopodiaceae/Amaranthaceae	HERB	44	0.15631661
Zimny_a6	Cirsium-type	Cirsium	HERB	27	0.095921557
Zimny_a6	Convolvulus arvensis	Convolvulus arvensis-type	HERB	7	0.024868552
Zimny_a6	Hieracium	Crepis-type	HERB	2	0.0071053006
Zimny_a6	Cichorium-type	Crepis-type	HERB	537	1.9077732
Zimny_a6	Cyperaceae	Cyperaceae	HERB	16	0.056842404
Zimny_a6	Echium	Echium	HERB	1	0.0035526503
Zimny_a6	Fabaceae	Fabaceae	HERB	7	0.024868552
Zimny_a6	Filipendula	Filipendula	HERB	3	0.010657951
Zimny_a6	Geranium-type	Geranium	HERB	11	0.039079153
Zimny_a6	Hepatica	Hepatica	HERB	3	0.010657951
Zimny_a6	Heracleum-type	Heracleum	HERB	4	0.014210601
Zimny_a6	Hordeum-type	Hordeum-type	HERB	29	0.10302686
Zimny_a6	Humulus/Cannabis	Humulus/Cannabis	HERB	7	0.024868552
Zimny_a6	Hypericum	Hypericum	HERB	20	0.071053006
Zimny_a6	Jasione	Jasione montana-type	HERB	3	0.010657951
Zimny_a6	Knautia	Knautia	HERB	4	0.014210601
Zimny_a6	Vicia-type	Lathyrus/Vicia-type	HERB	1	0.0035526503
Zimny_a6	Lotus-type	Lotus-type	HERB	2	0.0071053006
Zimny_a6	Anthemis-type	Matricaria-type	HERB	156	0.55421344
Zimny_a6	Mentha-type	Mentha-type	HERB	4	0.014210601
Zimny_a6	Papaver	Papaver	HERB	1	0.0035526503
Zimny_a6	Pimpinella	Pimpinella anisum	HERB	1	0.0035526503
Zimny_a6	Plantago lanceolata	Plantago lanceolata-type	HERB	5665	20.125764
Zimny_a6	Plantago major	Plantago major	HERB	6	0.021315902
Zimny_a6	Plantago media	Plantago media	HERB	3	0.010657951
Zimny_a6	Poaceae	Poaceae	HERB	4992	17.73483
Zimny_a6	Polygonum aviculare-type	Polygonum aviculare-type	HERB	2	0.0071053006
Zimny_a6	Potentilla-type	Potentilla-type	HERB	78	0.27710672
Zimny_a6	Prunella-type	Prunella-type	HERB	2	0.0071053006
Zimny_a6	Ranunculaceae	Ranunculaceae	HERB	1	0.0035526503
Zimny_a6	Ranunculus acris-type	Ranunculus acris-type	HERB	492	1.7479039
Zimny_a6	Galium-type	Rubiaceae	HERB	1	0.0035526503
Zimny_a6	Rumex acetosa-type	Rumex acetosa-type	HERB	112	0.39789683
Zimny_a6	Rumex acetosella	Rumex acetosa-type	HERB	3594	12.768225
Zimny_a6	Scleranthus perennis	Scleranthus perennis	HERB	53	0.18829046
Zimny_a6	Secale cereale	Secale cereale	HERB	125	0.44408128
Zimny_a6	Lychnis-type	Silene-type	HERB	5	0.017763251
Zimny_a6	Solanum dulcamara	Solanum dulcamara	HERB	2	0.0071053006
Zimny_a6	Solanum nigrum-type	Solanum nigrum-type	HERB	14	0.049737104
Zimny_a6	Sonchus-type	Sonchus-type	HERB	44	0.15631661
Zimny_a6	Trifolium pratense-type	Trifolium pratense-type	HERB	6	0.021315902
Zimny_a6	Trifolium repens	Trifolium repens-type	HERB	4	0.014210601
Zimny_a6	Trifolium-type	Trifolium-type	HERB	40	0.14210601
Zimny_a6	Triticum-type	Triticum-type	HERB	784	2.7852778
Zimny_a6	Urtica	Urtica	HERB	574	2.0392213
Zimny_a6	Bryophyta	Bryophyte spores	BRYO	287	1.0196106
Zimny_a6	Equisetum	Equisetum	VACR	4	0.014210601
Zimny_a6	Filicales monolete	Monolete fern spores	VACR	14	0.049737104
Zimny_a6	Pteridium aquilinum	Pteridium aquilinum	VACR	1	0.0035526503
Zimny_a6	Sphagnum	Sphagnum	BRYO	14	0.049737104
Zimny_a6	Thelypteris palustris	Thelypteris palustris	VACR	1	0.0035526503
Zimny_a6	Typha angustifolia	Typha angustifolia	HELO	1	0.0035526503
Zimny_a6	Charcoal	Charcoal	CHAR	3639	
Zimny_a6	Varia	Indeterminable: Unknown	INUN	1	
Zimny_a6	Fungi	Fungi	FUNG	414	
