	samplename	var_	count	acc_var_	original_varname	acc_varname	groupid	groupname	higher_groupid	included_in_percent_sum	make_percent	higher_groupname	group_order	sums	percentage
0	Swieta_f1	2	1	2	Acer	Acer campestre-type	TRSH	Trees & Shrubs	TRSH	True	True	Trees & Shrubs	0	1281	0.078064012
1	Swieta_f1	4	108	4	Alnus	Alnus	TRSH	Trees & Shrubs	TRSH	True	True	Trees & Shrubs	0	1281	8.4309133
2	Swieta_f1	1250	263	150	Betula alba-type	Betula pubescens-type	TRSH	Trees & Shrubs	TRSH	True	True	Trees & Shrubs	0	1281	20.530835
3	Swieta_f1	470	12	470	Calluna vulgaris	Calluna vulgaris	TRSH	Trees & Shrubs	TRSH	True	True	Trees & Shrubs	0	1281	0.93676815
4	Swieta_f1	574	52	7	Carpinus betulus	Carpinus betulus	TRSH	Trees & Shrubs	TRSH	True	True	Trees & Shrubs	0	1281	4.0593286
5	Swieta_f1	59	59	9	Corylus avellana	Corylus	TRSH	Trees & Shrubs	TRSH	True	True	Trees & Shrubs	0	1281	4.6057767
6	Swieta_f1	70	46	12	Fagus sylvatica	Fagus	TRSH	Trees & Shrubs	TRSH	True	True	Trees & Shrubs	0	1281	3.5909446
7	Swieta_f1	578	1	481	Frangula alnus	Frangula alnus	TRSH	Trees & Shrubs	TRSH	True	True	Trees & Shrubs	0	1281	0.078064012
8	Swieta_f1	75	3	75	Fraxinus excelsior	Fraxinus excelsior-type	TRSH	Trees & Shrubs	TRSH	True	True	Trees & Shrubs	0	1281	0.23419204
9	Swieta_f1	952	1	85	Juniperus communis	Juniperus communis-type	TRSH	Trees & Shrubs	TRSH	True	True	Trees & Shrubs	0	1281	0.078064012
10	Swieta_f1	794	7	794	Picea abies	Picea abies-type	TRSH	Trees & Shrubs	TRSH	True	True	Trees & Shrubs	0	1281	0.54644809
11	Swieta_f1	799	359	148	Pinus sylvestris	Pinus sylvestris-type	TRSH	Trees & Shrubs	TRSH	True	True	Trees & Shrubs	0	1281	28.02498
12	Swieta_f1	208	113	208	Quercus	Quercus	TRSH	Trees & Shrubs	TRSH	True	True	Trees & Shrubs	0	1281	8.8212334
13	Swieta_f1	25	8	25	Salix	Salix	TRSH	Trees & Shrubs	TRSH	True	True	Trees & Shrubs	0	1281	0.6245121
14	Swieta_f1	29	5	29	Tilia	Tilia	TRSH	Trees & Shrubs	TRSH	True	True	Trees & Shrubs	0	1281	0.39032006
15	Swieta_f1	597	1	597	Ambrosia	Ambrosia	HERB	Herbs	HERB	True	True	Herbs	5	1281	0.078064012
16	Swieta_f1	36	1	36	Apiaceae	Apiaceae	HERB	Herbs	HERB	True	True	Herbs	5	1281	0.078064012
17	Swieta_f1	37	13	37	Artemisia	Artemisia	HERB	Herbs	HERB	True	True	Herbs	5	1281	1.0148322
18	Swieta_f1	155	4	155	Asteraceae	Asteraceae	HERB	Herbs	HERB	True	True	Herbs	5	1281	0.31225605
19	Swieta_f1	42	1	42	Brassicaceae	Brassicaceae	HERB	Herbs	HERB	True	True	Herbs	5	1281	0.078064012
20	Swieta_f1	3214	3	3214	Cannabaceae	Cannabaceae	HERB	Herbs	HERB	True	True	Herbs	5	1281	0.23419204
21	Swieta_f1	832	3	475	Centaurea cyanus	Centaurea cyanus-type	HERB	Herbs	HERB	True	True	Herbs	5	1281	0.23419204
22	Swieta_f1	1075	4	50	Cerealia-type	Cerealia-type	HERB	Herbs	HERB	True	True	Herbs	5	1281	0.31225605
23	Swieta_f1	52	4	52	Chenopodiaceae	Chenopodiaceae/Amaranthaceae	HERB	Herbs	HERB	True	True	Herbs	5	1281	0.31225605
24	Swieta_f1	1252	2	1252	Cichorium-type	Crepis-type	HERB	Herbs	HERB	True	True	Herbs	5	1281	0.15612802
25	Swieta_f1	61	6	61	Cyperaceae	Cyperaceae	HERB	Herbs	HERB	True	True	Herbs	5	1281	0.46838407
26	Swieta_f1	960	1	274	Hordeum-type	Hordeum-type	HERB	Herbs	HERB	True	True	Herbs	5	1281	0.078064012
27	Swieta_f1	82	1	82	Hypericum	Hypericum	HERB	Herbs	HERB	True	True	Herbs	5	1281	0.078064012
28	Swieta_f1	3641	1	3641	Jasione montana	Jasione montana	HERB	Herbs	HERB	True	True	Herbs	5	1281	0.078064012
29	Swieta_f1	600	1	34	Anthemis-type	Matricaria-type	HERB	Herbs	HERB	True	True	Herbs	5	1281	0.078064012
30	Swieta_f1	486	1	486	Melampyrum	Melampyrum	HERB	Herbs	HERB	True	True	Herbs	5	1281	0.078064012
31	Swieta_f1	1277	1	100	Peucedanum-type	Peucedanum-type	HERB	Herbs	HERB	True	True	Herbs	5	1281	0.078064012
32	Swieta_f1	87	6	87	Plantago lanceolata	Plantago lanceolata-type	HERB	Herbs	HERB	True	True	Herbs	5	1281	0.46838407
33	Swieta_f1	106	81	106	Poaceae	Poaceae	HERB	Herbs	HERB	True	True	Herbs	5	1281	6.323185
34	Swieta_f1	641	1	113	Ranunculus acris-type	Ranunculus acris-type	HERB	Herbs	HERB	True	True	Herbs	5	1281	0.078064012
35	Swieta_f1	645	4	121	Rumex acetosa-type	Rumex acetosa-type	HERB	Herbs	HERB	True	True	Herbs	5	1281	0.31225605
36	Swieta_f1	1408	27	122	Rumex acetosella-type	Rumex acetosella	HERB	Herbs	HERB	True	True	Herbs	5	1281	2.1077283
37	Swieta_f1	272	52	272	Secale cereale	Secale cereale	HERB	Herbs	HERB	True	True	Herbs	5	1281	4.0593286
38	Swieta_f1	1243	5	1209	Triticum-type	Triticum-type	HERB	Herbs	HERB	True	True	Herbs	5	1281	0.39032006
39	Swieta_f1	663	8	663	Urtica	Urtica	HERB	Herbs	HERB	True	True	Herbs	5	1281	0.6245121
40	Swieta_f1	3747	11	167	Monolete fern spores	Monolete fern spores	VACR	Vascular cryptogams (Pteridophytes)	VACR	True	True	Ferns	6	1281	0.85870414
41	Swieta_f1	674	131	674	Botryococcus	Botryococcus	ALGA	Algae	AQUA	False	True	Aquatics	7	1281	10.226386
42	Swieta_f1	1600	16	1600	Isoetes lacustris	Isoetes lacustris	AQPT	Aquatic Pteridophyta	AQUA	False	True	Aquatics	7	1281	1.2490242
43	Swieta_f1	673	7	673	Pediastrum	Pediastrum	ALGA	Algae	AQUA	False	True	Aquatics	7	1281	0.54644809
44	Swieta_f1	938	5	938	Pediastrum boryanum var. boryanum	Pediastrum boryanum var. boryanum	ALGA	Algae	AQUA	False	True	Aquatics	7	1281	0.39032006
45	Swieta_f1	3818	2	2358	Pediastrum boryanum var. cornutum	Pediastrum boryanum var. cornutum	ALGA	Algae	AQUA	False	True	Aquatics	7	1281	0.15612802
46	Swieta_f1	675	56	675	Scenedesmus	Scenedesmus	ALGA	Algae	AQUA	False	True	Aquatics	7	1281	4.3715847
47	Swieta_f1	1135	337	1135	Charcoal	Charcoal	CHAR	Charcoal	CHAR	False	False	Charcoal	13	1281	
48	Swieta_f1	1108	3	197	Varia	Indeterminable: unknown	INUN	Indeterminables and unknowns	INUN	False	False	Indeterminables and unknowns	16	1281	
49	Swieta_f1	693	1	693	Filinia	Filinia	ROTI	Rotifera (Rotifers)	NOPO	False	False	Nonpollen	30	1281	
50	Swieta_f1	683	17	683	Fungi	Fungi	FUNG	Fungi	NOPO	False	False	Nonpollen	30	1281	
51	Swieta_f1	571	2393	571	Lycopodium (counted)	Lycopodium (counted)	NOPO	Nonpollen	NOPO	False	False	Nonpollen	30	1281	
52	Swieta_f1	3819	4	3819	Pediastrum boryanum var. longicorne	Pediastrum boryanum var. longicorne	CHLO	Chlorophytes	NOPO	False	False	Nonpollen	30	1281	
53	Swieta_f1	165	10	165	Sphagnum	Sphagnum	NOPO	Nonpollen	NOPO	False	False	Nonpollen	30	1281	
54	Swieta_f1	4249	9	4249	Turbellaria	Turbellaria	NOPO	Nonpollen	NOPO	False	False	Nonpollen	30	1281	
