samplename	var_	count	acc_var_	original_varname	acc_varname	groupid
Feurdean_a4	5	5	5	Alnus	Alnus	TRSH
Feurdean_a4	6	3	6	Apiaceae	Apiaceae	HERB
Feurdean_a4	7	12	7	Artemisia	Artemisia	HERB
Feurdean_a4	12	8	12	Betula	Betula	TRSH
Feurdean_a4	13	3	13	Brassicaceae	Brassicaceae	HERB
Feurdean_a4	563	10	16	Carpinus betulus	Carpinus betulus	TRSH
Feurdean_a4	586	8	586	Ambrosia	Ambrosia	HERB
Feurdean_a4	766	1	18	Caryophylaceae	Caryophyllaceae (periporate excl. Paronychioideae)	HERB
Feurdean_a4	1338	11	160	Asteraceae subf. Asteroideae	Asteraceae subf. Asteroideae	HERB
Feurdean_a4	1347	212	692	Lycopodium marker	Lycopodium (added)	NOPO
Feurdean_a4	31	7	31	Corylus avellana	Corylus	TRSH
Feurdean_a4	33	18	33	Cyperaceae	Cyperaceae	HERB
Feurdean_a4	42	5	42	Fagus sylvatica	Fagus	TRSH
Feurdean_a4	45	3	45	Filipendula	Filipendula	HERB
Feurdean_a4	52	1	52	Helianthemum	Helianthemum	HERB
Feurdean_a4	57	1	57	Juglans	Juglans	TRSH
Feurdean_a4	58	8	58	Juniperus	Juniperus communis-type	TRSH
Feurdean_a4	60	5	60	Plantago lanceolata	Plantago lanceolata-type	HERB
Feurdean_a4	75	19	75	Pinus	Pinus	TRSH
Feurdean_a4	99	15	99	Salix	Salix	TRSH
Feurdean_a4	130	1	130	Ericaceae	Ericales (tetrad)	DWAR
Feurdean_a4	146	12	146	Polypodiaceae	Monolete fern spores	VACR
Feurdean_a4	154	3	154	Ulmus	Ulmus/Zelkova	TRSH
Feurdean_a4	187	3	187	Tilia	Tilia	TRSH
Feurdean_a4	189	25	189	Quercus	Quercus	TRSH
Feurdean_a4	190	4	190	Fraxinus	Fraxinus	TRSH
Feurdean_a4	256	4	256	Secale cereale	Secale cereale	HERB
Feurdean_a4	481	4	407	Sambucus	Sambucus	TRSH
Feurdean_a4	657	2	108	Potamogeton	Potamogeton-type	AQUA
Feurdean_a4	727	4	94	Rumex	Rumex/Oxyria	HERB
Feurdean_a4	769	53	24	Chenopodiaceae/Amaranthaceae	Chenopodiaceae/Amaranthaceae	HERB
Feurdean_a4	770	2	25	Cichoroideae	Asteraceae subf. Cichorioideae	HERB
Feurdean_a4	783	2	783	Picea abies	Picea abies-type	TRSH
Feurdean_a4	795	64	80	Poaceae<40	Poaceae	HERB
Feurdean_a4	796	7	22	Poaceae>40	Cerealia-type	HERB
Feurdean_a4	808	9	734	Typha/Sparganium	Typha/Sparganium	AQUA
Feurdean_a4	1357	8	818	Triticum	Avena/Triticum-type	HERB
Feurdean_a4	120	1	120	Viburnum	Viburnum	TRSH
Feurdean_a4	1341	3	70	Carpinus orientalis /Ostrya type	Ostrya/Carpinus orientalis	TRSH
Feurdean_a4	92	1	92	Rosaceae	Rosaceae	TRSH
