samplename	var_	count	acc_var_	original_varname	acc_varname	groupid
Tonkov_a1	560	53	321	Abies	Abies	TRSH
Tonkov_a1	1325	5	160	Achillea/Aster-type	Asteraceae subf. Asteroideae	HERB
Tonkov_a1	5	3	5	Alnus	Alnus	TRSH
Tonkov_a1	12	7	12	Betula	Betula	TRSH
Tonkov_a1	3650	3	3650	Caltha-type	Caltha-type	HERB
Tonkov_a1	563	7	16	Carpinus betulus	Carpinus betulus	TRSH
Tonkov_a1	1062	2	29	Centaurea jacea-type	Centaurea nigra-type	HERB
Tonkov_a1	201	15	31	Corylus	Corylus	TRSH
Tonkov_a1	192	30	42	Fagus	Fagus	TRSH
Tonkov_a1	54	2	54	Hypericum	Hypericum	HERB
Tonkov_a1	58	2	58	Juniperus	Juniperus communis-type	TRSH
Tonkov_a1	60	3	60	Plantago lanceolata	Plantago lanceolata-type	HERB
Tonkov_a1	80	22	80	Poaceae	Poaceae	HERB
Tonkov_a1	1051	4	84	Quercus cerris-type	Quercus cerris-type	TRSH
Tonkov_a1	152	6	86	Quercus robur-type	Quercus robur-type	TRSH
Tonkov_a1	2429	3	274	Ranunculus-type	Ranunculus-type	HERB
Tonkov_a1	727	3	94	Rumex	Rumex/Oxyria	HERB
Tonkov_a1	1333	4	1242	Taraxacum-type	Crepis-type	HERB
Tonkov_a1	112	2	112	Thalictrum	Thalictrum	HERB
Tonkov_a1	126	80	126	Picea	Picea	TRSH
Tonkov_a1	1049	320	125	Pinus diploxylon-type	Pinus sylvestris-type	TRSH
Tonkov_a1	2420	95	124	Pinus peuce	Pinus cembra-type	TRSH
