samplename	var_	count	acc_var_	original_varname	acc_varname	groupid
Mercuri_e2	1326	11	4	Allium-type	Allium-type	HERB
Mercuri_e2	1797	1	1797	Anagallis	Anagallis	HERB
Mercuri_e2	8	3	8	Asparagus	Asparagus	HERB
Mercuri_e2	597	4	11	Aster-type	Aster-type	HERB
Mercuri_e2	10	4	10	Astragalus	Astragalus-type	HERB
Mercuri_e2	1802	14	160	Asteroideae undiff.	Asteraceae subf. Asteroideae	HERB
Mercuri_e2	3631	2	13	Brassica-type	Brassicaceae	HERB
Mercuri_e2	1422	27	13	Brassicaceae undiff.	Brassicaceae	HERB
Mercuri_e2	1342	1	29	Centaurea nigra-type	Centaurea nigra-type	HERB
Mercuri_e2	447	23	25	Cichorioideae	Asteraceae subf. Cichorioideae	HERB
Mercuri_e2	201	1	31	Corylus	Corylus	TRSH
Mercuri_e2	1820	12	203	Cupressus	Juniperus-type	TRSH
Mercuri_e2	3868	8	3868	Cyperaceae	Cyperaceae	AQUA
Mercuri_e2	3954	2	631	Euphrasia-type	Rhinanthus-type	HERB
Mercuri_e2	3960	1	3960	Fabaceae undiff.	Fabaceae undiff.	INUN
Mercuri_e2	45	1	45	Filipendula	Filipendula	HERB
Mercuri_e2	4056	1	258	Hordeum-group	Hordeum-type	HERB
Mercuri_e2	4057	6	261	Hornungia-type	Hornungia-type	HERB
Mercuri_e2	4078	2	177	Indeterminable: unknown	Indeterminable: unknown	INUN
Mercuri_e2	1831	5	59	Lamiaceae undiff.	Lamiaceae	HERB
Mercuri_e2	477	12	62	Liliaceae undiff.	Liliaceae-type	HERB
Mercuri_e2	692	10679	692	Lycopodium (added)	Lycopodium (added)	NOPO
Mercuri_e2	559	35	559	Lycopodium (counted)	Lycopodium (counted)	NOPO
Mercuri_e2	4173	14	2229	Magnoliaceae undiff.	Magnolia-type	TRSH
Mercuri_e2	1839	1	10	Melilotus	Astragalus-type	HERB
Mercuri_e2	1073	4	65	Mentha-type	Mentha-type	HERB
Mercuri_e2	74	2	74	Phillyrea	Phillyrea	TRSH
Mercuri_e2	1075	5	60	Plantago lanceolata-type	Plantago lanceolata-type	HERB
Mercuri_e2	1854	7	270	Plantago undiff.	Plantago	HERB
Mercuri_e2	4343	2	80	Poaceae cf. Phragmites australis	Poaceae	HERB
Mercuri_e2	1180	13	135	Ranunculaceae undiff.	Ranunculaceae	HERB
Mercuri_e2	2429	9	274	Ranunculus-type	Ranunculus-type	HERB
Mercuri_e2	472	7	92	Rosaceae undiff.	Rosaceae	TRSH
Mercuri_e2	4539	7	4539	Sample dry mass (g)	Sample dry mass (g)	NOPO
Mercuri_e2	491	2	491	Saxifraga	Saxifraga	HERB
Mercuri_e2	1190	4	173	Scrophulariaceae undiff.	Scrophulariaceae (colporate-reticulate)	HERB
Mercuri_e2	105	1	105	Sedum	Sedum-type	HERB
Mercuri_e2	1869	1	1869	Solanum	Solanum	HERB
Mercuri_e2	1198	6	115	Trifolium undiff.	Trifolium-type	HERB
Mercuri_e2	808	3	734	Typha/Sparganium	Typha/Sparganium	AQUA
Mercuri_e2	4718	7	453	Urtica dioica-type	Urtica dioica-type	HERB
Mercuri_e2	75	18	75	Pinus	Pinus	TRSH
Mercuri_e2	159	2	159	Ephedra	Ephedra	TRSH
Mercuri_e2	437	6	86	Quercus deciduous	Quercus robur-type	TRSH
Mercuri_e2	442	5	68	Olea	Olea europaea	TRSH
Mercuri_e2	509	2	509	Myrtus	Myrtus communis	TRSH
Mercuri_e2	603	1	603	Cirsium	Cirsium	HERB
Mercuri_e2	1052	5	85	Quercus ilex-type	Quercus ilex-type	TRSH
Mercuri_e2	1072	3	3	Matricaria-type	Matricaria-type	HERB
Mercuri_e2	1152	9	611	Lotus	Lotus-type	HERB
Mercuri_e2	1239	2	1239	Beta-type	Beta	HERB
Mercuri_e2	1366	1	512	Potentilla	Potentilla-type	HERB
Mercuri_e2	1810	7	24	Chenopodiaceae undiff.	Chenopodiaceae/Amaranthaceae	HERB
Mercuri_e2	2800	1	1832	Linaria-type	Linaria-type	HERB
Mercuri_e2	3600	7	818	Avena/Triticum-group	Avena/Triticum-type	HERB
Mercuri_e2	4111	1	950	Lathyrus-type	Lathyrus-type	HERB
Mercuri_e2	4312	1	77	Pistacia cf. P. lentiscus	Pistacia	TRSH
Mercuri_e2	4353	202	80	Poaceae wild grass-group	Poaceae	HERB
Mercuri_e2	4544	1	101	Sanguisorba cf. S. minor	Sanguisorba minor-type	HERB
Mercuri_e2	4717	4	809	Urtica cf. U. pilulifera	Urticaceae	HERB
Mercuri_e2	605	2	93	Galium-type	Rubiaceae	HERB
