samplename	original_varname	acc_varname	groupid	count	percentage
Tinner_a31	Abies	Abies	TRSH	1	0.15625
Tinner_a31	Acer turkestanica	Acer campestre-type	TRSH	1	0.15625
Tinner_a31	Betula	Betula	TRSH	8	1.25
Tinner_a31	Hippophae rhamnoides	Hippophae rhamnoides	TRSH	2	0.3125
Tinner_a31	Juglans regia	Juglans regia	TRSH	32	5
Tinner_a31	Juniperus t.	Juniperus-type	TRSH	88	13.75
Tinner_a31	Picea schrenkiana	Picea schrenkiana	TRSH	35	5.46875
Tinner_a31	Platanus	Platanus	TRSH	1	0.15625
Tinner_a31	Prunus t.	Prunus-type	TRSH	2	0.3125
Tinner_a31	Rosa t.	Rosa	TRSH	2	0.3125
Tinner_a31	Rosaceae indet.	Rosaceae	TRSH	3	0.46875
Tinner_a31	Sorbus/Rubus t.	Rosaceae (non-operculate)	TRSH	11	1.71875
Tinner_a31	Salix	Salix	TRSH	2	0.3125
Tinner_a31	Bupleurum t.	Apiaceae	HERB	3	0.46875
Tinner_a31	Apiaceae indet.	Apiaceae	HERB	22	3.4375
Tinner_a31	Artemisia	Artemisia	HERB	103	16.09375
Tinner_a31	Brassicaceae Hornungia & Sinapis t.	Brassicaceae	HERB	4	0.625
Tinner_a31	Carduus t.	Carduus-type	HERB	2	0.3125
Tinner_a31	Centaurea montana t.	Centaurea montana-type	HERB	4	0.625
Tinner_a31	Cerealia	Cerealia-type	HERB	28	4.375
Tinner_a31	Chenopodiaceae	Chenopodiaceae/Amaranthaceae	HERB	48	7.5
Tinner_a31	Cirsium t.	Cirsium	HERB	3	0.46875
Tinner_a31	Conium t.	Conium maculatum	HERB	1	0.15625
Tinner_a31	Cyperaceae	Cyperaceae	HERB	9	1.40625
Tinner_a31	Daucus t.	Daucus	HERB	14	2.1875
Tinner_a31	Epilobium	Epilobium	HERB	3	0.46875
Tinner_a31	Eremurus	Eremurus	HERB	17	2.65625
Tinner_a31	Fabaceae indet.	Fabaceae undiff.	HERB	1	0.15625
Tinner_a31	Galeopsis t.	Galeopsis-type	HERB	1	0.15625
Tinner_a31	Cannabis t.	Humulus/Cannabis	HERB	2	0.3125
Tinner_a31	Hypericaceae	Hypericum	HERB	2	0.3125
Tinner_a31	Matricaria t.	Matricaria-type	HERB	1	0.15625
Tinner_a31	Mentha t.	Mentha-type	HERB	17	2.65625
Tinner_a31	Pedicularis t.	Pedicularis	HERB	1	0.15625
Tinner_a31	Phyteuma	Phyteuma-type	HERB	1	0.15625
Tinner_a31	Plantago lanceolata t.	Plantago lanceolata-type	HERB	3	0.46875
Tinner_a31	Poaceae	Poaceae	HERB	133	20.78125
Tinner_a31	Bistorta t.	Polygonum bistorta-type	HERB	1	0.15625
Tinner_a31	Potentilla t.	Potentilla-type	HERB	4	0.625
Tinner_a31	Ranunculus acris t.	Ranunculus acris-type	HERB	3	0.46875
Tinner_a31	Rumex obtusifolius t.	Rumex crispus-type	HERB	3	0.46875
Tinner_a31	Salsola kali t.	Salsola kali	HERB	2	0.3125
Tinner_a31	Saussurea t.	Saussurea-type	HERB	2	0.3125
Tinner_a31	Scabiosa t.	Scabiosa	HERB	1	0.15625
Tinner_a31	Scrophulariaceae indet.	Scrophulariaceae (colporate-reticulate)	HERB	1	0.15625
Tinner_a31	Senecio t.	Senecio-type	HERB	5	0.78125
Tinner_a31	Trifolium t.	Trifolium-type	HERB	1	0.15625
Tinner_a31	Urtica dioica t.	Urtica dioica-type	HERB	1	0.15625
Tinner_a31	Valeriana officinalis t.	Valeriana officinalis-type	HERB	1	0.15625
Tinner_a31	Xanthium t.	Xanthium	HERB	4	0.625
Tinner_a31	Alisma t.	Alisma-type	AQUA	1	0.15625
Tinner_a31	Varia	Indeterminable: unknown	INUN	6	
Tinner_a31	Polygonaceae (?)	cf. Polygonaceae	INUN	1	
