samplename	var_	count	acc_var_	original_varname	acc_varname	groupid
Bunting_b3	3574	1	7	Artemisia-type	Artemisia	HERB
Bunting_b3	12	145	12	Betula	Betula	TRSH
Bunting_b3	3646	104	3645	Calluna vulgaris	Calluna vulgaris	DWAR
Bunting_b3	3849	88	31	Corylus avellana-type	Corylus	TRSH
Bunting_b3	3868	24	3868	Cyperaceae	Cyperaceae	AQUA
Bunting_b3	940	3	130	Ericales undiff.	Ericales (tetrad)	DWAR
Bunting_b3	964	1	184	Huperzia selago	Huperzia selago	VACR
Bunting_b3	4073	7	999	Indeterminable: concealed	Indeterminable: concealed	INUN
Bunting_b3	4075	1	1925	Indeterminable: crumpled	Indeterminable: crumpled	INUN
Bunting_b3	559	213	559	Lycopodium (counted)	Lycopodium (counted)	NOPO
Bunting_b3	4195	21	146	Monolete fern spores undiff.	Monolete fern spores	VACR
Bunting_b3	2061	6	627	Nymphaea alba	Nymphaea	AQUA
Bunting_b3	75	5	75	Pinus	Pinus	TRSH
Bunting_b3	60	5	60	Plantago lanceolata	Plantago lanceolata-type	HERB
Bunting_b3	80	50	80	Poaceae	Poaceae	HERB
Bunting_b3	666	2	214	Polypodium	Polypodium	VACR
Bunting_b3	180	5	180	Pteridium aquilinum	Pteridium aquilinum	VACR
Bunting_b3	189	1	189	Quercus	Quercus	TRSH
Bunting_b3	2216	2	274	Ranunculus undiff.	Ranunculus-type	HERB
Bunting_b3	154	1	154	Ulmus	Ulmus/Zelkova	TRSH
Bunting_b3	99	1	99	Salix	Salix	TRSH
Bunting_b3	144	30	144	Sphagnum	Sphagnum	BRYO
Bunting_b3	626	9	512	Potentilla-type	Potentilla-type	HERB
Bunting_b3	760	25	155	Alnus glutinosa	Alnus glutinosa-type	TRSH
Bunting_b3	4209	37	4209	Myrica gale-type	Myrica	HERB
