samplename	var_	count	acc_var_	original_varname	acc_varname	groupid
Tonkov_m1	943	3	3	Achillea-type	Matricaria-type	HERB
Tonkov_m1	7	6	7	Artemisia	Artemisia	HERB
Tonkov_m1	12	17	12	Betula	Betula	TRSH
Tonkov_m1	3649	5	3649	Caltha palustris-type	Caltha-type	AQUA
Tonkov_m1	563	4	16	Carpinus betulus	Carpinus betulus	TRSH
Tonkov_m1	24	3	24	Chenopodiaceae	Chenopodiaceae/Amaranthaceae	HERB
Tonkov_m1	1126	21	25	Cichoriaceae	Asteraceae subf. Cichorioideae	HERB
Tonkov_m1	1243	8	603	Cirsium-type	Cirsium	HERB
Tonkov_m1	3868	4	3868	Cyperaceae	Cyperaceae	AQUA
Tonkov_m1	192	37	42	Fagus	Fagus	TRSH
Tonkov_m1	45	5	45	Filipendula	Filipendula	HERB
Tonkov_m1	1047	3	47	Fraxinus excelsior-type	Fraxinus excelsior-type	TRSH
Tonkov_m1	605	6	93	Galium-type	Rubiaceae	HERB
Tonkov_m1	1219	4	649	Geum-type	Geum-type	HERB
Tonkov_m1	1601	33	80	Gramineae	Poaceae	HERB
Tonkov_m1	2422	1	205	Humulus/Cannabis-type	Humulus/Cannabis	HERB
Tonkov_m1	126	51	126	Picea	Picea	TRSH
Tonkov_m1	1049	194	125	Pinus diploxylon-type	Pinus sylvestris-type	TRSH
Tonkov_m1	2420	102	124	Pinus peuce	Pinus cembra-type	TRSH
Tonkov_m1	4327	1	458	Plantago media/major-type	Plantago major/P. media-type	HERB
Tonkov_m1	1051	6	84	Quercus cerris-type	Quercus cerris-type	TRSH
Tonkov_m1	2429	2	274	Ranunculus-type	Ranunculus-type	HERB
Tonkov_m1	727	10	94	Rumex	Rumex/Oxyria	HERB
Tonkov_m1	1188	2	474	Sanguisorba officinalis	Sanguisorba officinalis	HERB
Tonkov_m1	1041	2	1041	Scleranthus	Scleranthus	HERB
Tonkov_m1	187	2	187	Tilia	Tilia	TRSH
Tonkov_m1	5	23	5	Alnus	Alnus	TRSH
Tonkov_m1	13	2	13	Brassicaceae	Brassicaceae	HERB
Tonkov_m1	57	1	57	Juglans	Juglans	TRSH
Tonkov_m1	58	7	58	Juniperus	Juniperus communis-type	TRSH
Tonkov_m1	101	3	101	Sanguisorba minor	Sanguisorba minor-type	HERB
Tonkov_m1	115	2	115	Trifolium	Trifolium-type	HERB
Tonkov_m1	560	31	321	Abies	Abies	TRSH
Tonkov_m1	1035	2	70	Carpinus orientalis/Ostrya	Ostrya/Carpinus orientalis	TRSH
Tonkov_m1	1246	3	1246	Dianthus-type	Dianthus/Petrorhagia	HERB
Tonkov_m1	1411	1	1044	Xanthium-type	Xanthium	HERB
Tonkov_m1	2428	5	133	Solidago-type	Senecio-type	HERB
