	samplename	var_	count	acc_var_	original_varname	acc_varname	groupid	groupname	higher_groupid	included_in_percent_sum	make_percent	higher_groupname	group_order	sums	percentage
0	Ortu_c1	1	14	1	Abies	Abies	TRSH	Trees & Shrubs	TRSH	True	True	Trees & Shrubs	0	319	4.3887147
1	Ortu_c1	2	1	2	Acer	Acer campestre-type	TRSH	Trees & Shrubs	TRSH	True	True	Trees & Shrubs	0	319	0.31347962
2	Ortu_c1	572	37	151	Alnus viridis	Alnus viridis	TRSH	Trees & Shrubs	TRSH	True	True	Trees & Shrubs	0	319	11.598746
3	Ortu_c1	5	5	5	Betula	Betula	TRSH	Trees & Shrubs	TRSH	True	True	Trees & Shrubs	0	319	1.5673981
4	Ortu_c1	7	2	7	Carpinus	Carpinus betulus	TRSH	Trees & Shrubs	TRSH	True	True	Trees & Shrubs	0	319	0.62695925
5	Ortu_c1	454	15	47	Castanea	Castanea sativa	TRSH	Trees & Shrubs	TRSH	True	True	Trees & Shrubs	0	319	4.7021944
6	Ortu_c1	11	1	11	Ericaceae	Ericales (tetrad)	DWAR	Dwarf shrubs	TRSH	True	True	Trees & Shrubs	0	319	0.31347962
7	Ortu_c1	12	5	12	Fagus	Fagus	TRSH	Trees & Shrubs	TRSH	True	True	Trees & Shrubs	0	319	1.5673981
8	Ortu_c1	13	1	13	Fraxinus	Fraxinus	TRSH	Trees & Shrubs	TRSH	True	True	Trees & Shrubs	0	319	0.31347962
9	Ortu_c1	15	2	15	Juglans	Juglans	TRSH	Trees & Shrubs	TRSH	True	True	Trees & Shrubs	0	319	0.62695925
10	Ortu_c1	455	6	95	Olea	Olea europaea	TRSH	Trees & Shrubs	TRSH	True	True	Trees & Shrubs	0	319	1.8808777
11	Ortu_c1	18	30	18	Picea	Picea	TRSH	Trees & Shrubs	TRSH	True	True	Trees & Shrubs	0	319	9.4043887
12	Ortu_c1	19	71	19	Pinus	Pinus	TRSH	Trees & Shrubs	TRSH	True	True	Trees & Shrubs	0	319	22.257053
13	Ortu_c1	584	11	147	Pinus cembra	Pinus cembra-type	TRSH	Trees & Shrubs	TRSH	True	True	Trees & Shrubs	0	319	3.4482759
14	Ortu_c1	173	6	21	Quercus robur-type	Quercus robur-type	TRSH	Trees & Shrubs	TRSH	True	True	Trees & Shrubs	0	319	1.8808777
15	Ortu_c1	118	2	118	Rosaceae	Rosaceae	TRSH	Trees & Shrubs	TRSH	True	True	Trees & Shrubs	0	319	0.62695925
16	Ortu_c1	29	1	29	Tilia	Tilia	TRSH	Trees & Shrubs	TRSH	True	True	Trees & Shrubs	0	319	0.31347962
17	Ortu_c1	37	2	37	Artemisia	Artemisia	HERB	Herbs	HERB	True	True	Herbs	5	319	0.62695925
18	Ortu_c1	772	4	180	Asteroideae	Asteraceae subf. Asteroideae	HERB	Herbs	HERB	True	True	Herbs	5	319	1.2539185
19	Ortu_c1	460	1	53	Cichorioideae	Asteraceae subf. Cichorioideae	HERB	Herbs	HERB	True	True	Herbs	5	319	0.31347962
20	Ortu_c1	42	1	42	Brassicaceae	Brassicaceae	HERB	Herbs	HERB	True	True	Herbs	5	319	0.31347962
21	Ortu_c1	157	1	157	Campanulaceae	Campanulaceae	HERB	Herbs	HERB	True	True	Herbs	5	319	0.31347962
22	Ortu_c1	46	6	46	Caryophyllaceae	Caryophyllaceae (periporate excl. Paronychioideae)	HERB	Herbs	HERB	True	True	Herbs	5	319	1.8808777
23	Ortu_c1	50	4	50	Cerealia	Cerealia-type	HERB	Herbs	HERB	True	True	Herbs	5	319	1.2539185
24	Ortu_c1	3328	1	3328	Chaerophyllum	Chaerophyllum	HERB	Herbs	HERB	True	True	Herbs	5	319	0.31347962
25	Ortu_c1	52	2	52	Chenopodiaceae	Chenopodiaceae/Amaranthaceae	HERB	Herbs	HERB	True	True	Herbs	5	319	0.62695925
26	Ortu_c1	61	1	61	Cyperaceae	Cyperaceae	HERB	Herbs	HERB	True	True	Herbs	5	319	0.31347962
27	Ortu_c1	1668	6	1256	Dianthus	Dianthus/Petrorhagia	HERB	Herbs	HERB	True	True	Herbs	5	319	1.8808777
28	Ortu_c1	80	1	80	Helianthemum	Helianthemum	HERB	Herbs	HERB	True	True	Herbs	5	319	0.31347962
29	Ortu_c1	3742	14	3742	Minuartia	Minuartia	HERB	Herbs	HERB	True	True	Herbs	5	319	4.3887147
30	Ortu_c1	99	2	99	Paronychia	Paronychia	HERB	Herbs	HERB	True	True	Herbs	5	319	0.62695925
31	Ortu_c1	100	1	100	Peucedanum	Peucedanum-type	HERB	Herbs	HERB	True	True	Herbs	5	319	0.31347962
32	Ortu_c1	2528	2	91	Plantago alpina	Plantago maritima-type	HERB	Herbs	HERB	True	True	Herbs	5	319	0.62695925
33	Ortu_c1	106	45	106	Poaceae	Poaceae	HERB	Herbs	HERB	True	True	Herbs	5	319	14.106583
34	Ortu_c1	738	4	120	Rumex	Rumex/Oxyria	HERB	Herbs	HERB	True	True	Herbs	5	319	1.2539185
35	Ortu_c1	503	3	503	Saxifraga	Saxifraga	HERB	Herbs	HERB	True	True	Herbs	5	319	0.94043887
36	Ortu_c1	153	1	153	Silene	Silene-type	HERB	Herbs	HERB	True	True	Herbs	5	319	0.31347962
37	Ortu_c1	820	2	820	Urticaceae	Urticaceae	HERB	Herbs	HERB	True	True	Herbs	5	319	0.62695925
