samplename	var_	count	acc_var_	original_varname	acc_varname	groupid
Seppa_l1	5	64	5	Alnus	Alnus	TRSH
Seppa_l1	7	6	7	Artemisia	Artemisia	HERB
Seppa_l1	12	91	12	Betula	Betula	TRSH
Seppa_l1	24	1	24	Chenopodiaceae	Chenopodiaceae/Amaranthaceae	HERB
Seppa_l1	45	1	45	Filipendula	Filipendula	HERB
Seppa_l1	62	1	62	Liliaceae	Liliaceae-type	HERB
Seppa_l1	143	1	143	Lycopodium	Lycopodium	VACR
Seppa_l1	126	47	126	Picea	Picea	TRSH
Seppa_l1	75	245	75	Pinus	Pinus	TRSH
Seppa_l1	80	13	80	Poaceae	Poaceae	HERB
Seppa_l1	146	2	146	Polypodiaceae	Monolete fern spores	VACR
Seppa_l1	189	12	189	Quercus	Quercus	TRSH
Seppa_l1	629	1	274	Ranunculus	Ranunculus-type	HERB
Seppa_l1	2925	2	235	Saussurea-type	Saussurea-type	HERB
Seppa_l1	154	3	154	Ulmus	Ulmus/Zelkova	TRSH
Seppa_l1	597	1	11	Aster-type	Aster-type	HERB
Seppa_l1	1065	2	22	Cerealia-type	Cerealia-type	HERB
