samplename	var_	count	acc_var_	original_varname	acc_varname	groupid
Sadori_e5	5	3	5	Alnus	Alnus	TRSH
Sadori_e5	761	14	160	Asteroideae	Asteraceae subf. Asteroideae	HERB
Sadori_e5	18	1	18	Caryophyllaceae	Caryophyllaceae (periporate excl. Paronychioideae)	HERB
Sadori_e5	576	12	340	Cedrus	Cedrus	TRSH
Sadori_e5	22	3	22	Cerealia	Cerealia-type	HERB
Sadori_e5	24	7	24	Chenopodiaceae	Chenopodiaceae/Amaranthaceae	HERB
Sadori_e5	447	1	25	Cichorioideae	Asteraceae subf. Cichorioideae	HERB
Sadori_e5	201	12	31	Corylus	Corylus	TRSH
Sadori_e5	482	9	13	Cruciferae	Brassicaceae	HERB
Sadori_e5	3863	8	203	Cupressus-type	Juniperus-type	TRSH
Sadori_e5	1601	11	80	Gramineae	Poaceae	HERB
Sadori_e5	4078	5	177	Indeterminable: unknown	Indeterminable: unknown	INUN
Sadori_e5	744	2	744	Leguminosae	Leguminosae	HERB
Sadori_e5	692	54000	692	Lycopodium (added)	Lycopodium (added)	NOPO
Sadori_e5	559	91	559	Lycopodium (counted)	Lycopodium (counted)	NOPO
Sadori_e5	571	2	70	Ostrya	Ostrya/Carpinus orientalis	TRSH
Sadori_e5	437	5	86	Quercus deciduous	Quercus robur-type	TRSH
Sadori_e5	135	3	135	Ranunculaceae	Ranunculaceae	HERB
Sadori_e5	93	4	93	Rubiaceae	Rubiaceae	HERB
Sadori_e5	590	4	6	Umbelliferae	Apiaceae	HERB
Sadori_e5	809	1	809	Urticaceae	Urticaceae	HERB
Sadori_e5	7	21	7	Artemisia	Artemisia	HERB
Sadori_e5	39	27	39	Eucalyptus	Eucalyptus	TRSH
Sadori_e5	75	54	75	Pinus	Pinus	TRSH
Sadori_e5	162	1	162	Boraginaceae	Boraginaceae	HERB
