samplename	original_varname	acc_varname	groupid	count	percentage
Severova_a1	Alnus	Alnus	TRSH	8	1.34
Severova_a1	Betula	Betula	TRSH	286	47.99
Severova_a1	Picea	Picea	TRSH	15	2.52
Severova_a1	Pinus	Pinus	TRSH	252	42.28
Severova_a1	Quercus	Quercus	TRSH	1	0.17
Severova_a1	Salix	Salix	TRSH	3	0.5
Severova_a1	Ambrosia	Ambrosia	HERB	14	2.35
Severova_a1	Artemisia	Artemisia	HERB	7	1.17
Severova_a1	Cichoriaceae	Asteraceae subf. Cichorioideae	HERB	1	0.17
Severova_a1	Chenopodiaceae	Chenopodiaceae/Amaranthaceae	HERB	3	0.5
Severova_a1	Poaceae	Poaceae	HERB	5	0.84
Severova_a1	Lycopodium	Lycopodium	VACR	1	0.17
